Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Socarenam,,,,,FR,,+33391891849,https://socarenam.com/fr/,Werften;Service/Repair;Kran
Yucca Voiles,Rue des Mouettes,100,29200,Brest,FR,,,http://www.yucca-voiles.com/,Werften
Chantier Naval Raimondo,,,,,FR,,,,Werften;Service/Repair;Kran
Mercury,,,,,FR,,,,Motor;Werften
Puig Nautisme,,,,,FR,,,,Werften
MyNautico,,,,,FR,info@mynautico.com,+33 4 67 21 85 69,https://www.mynautico.com/,Werften;Service/Repair;Kran
Boat Alu,,,,,FR,boat97351@gmail.com,+594 594 27 51 97,,Werften;Metallbau
Blondeau Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Alphaver,AVENUE CHATEAUBRIAND,3,78250,MEZY-SUR-SEINE,FR,,,https://www.alphaver.com/,Tauwerk;Beschläge;Bootszubehör
Découverte de la Sarre en barques,,,,,FR,,,https://www.alsace-bossue.net/decouvrir/incontournables1.html?titre=decouverte-de-la-sarre-en-barques&fiche=270003314,Werften;Service/Repair;Kran
Centre nautique / Ancien dépôt de carburants de l'OTAN,,,,,FR,,,,Werften;Service/Repair;Kran
Logonna Marine,,,,,FR,,,http://www.logonna-marine.com,Werften;Service/Repair;Kran
Charles marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Union nautique océane,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Pornichet yachting,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
accastillage diffusion,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Douglas Yatch Services,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Watt-Up,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Punch Croisières,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Corail Caraïbes,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Caraïbes Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Star Voyages Antilles,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Mécanique Plaisance,,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Ti Kano,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Atelier Nautique Kerollaire,,,,,FR,,,,Werften;Service/Repair;Kran;Tauwerk;Beschläge;Bootszubehör
North Sails,,,,,FR,,,,Segelmacher
Autremer Concept,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
R et M Nautique,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Brest Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Ailes & Voiles,,,,,FR,,,,Segelmacher
Beneteau,,,,,FR,,,,Werften
Chantier Navals,,,,,FR,,,,Werften;Service/Repair;Kran
Seudre Service,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
"Accompagnement des ""Voileux""",,,,,FR,,,,Werften;Service/Repair;Kran
Passion Nautic Club,Quai des Cabestans,13,,,FR,,+33 6 71 11 52 55,http://www.passion-nautic-club.com,Tauwerk;Beschläge;Bootszubehör
Chantier Naval Trapani,Quai des Moulins,,13260,Cassis,FR,contact@chantiernavaltrapani.fr,+33 4 42 01 70 40,https://www.chantiernavaltrapani.fr/,Werften;Tauwerk;Beschläge;Bootszubehör
USHIP - Jeanneau,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Flagler Sailing,,,,,FR,,,https://www.flagler-sailing.com/fr/,Tauwerk;Beschläge;Bootszubehör
Pôle Nautique Estuaire Loire,Quai du Cordon Bleu,,44100,Nantes,FR,,+33 2 40 43 94 94,https://www.pole-nautique-loire-estuaire.fr,Werften;Service/Repair;Kran
Sellerie Nautique,,,,,FR,contact@sellerie-nautique.com,+33 2 97 46 11 87,https://www.sellerie-nautique.com/,Persenning;Polster/Sattlerei;Tauwerk;Beschläge;Bootszubehör
Espace Tourville Chantier de Construction du Jean-Bart,,,,,FR,,,http://www.tourville.asso.fr/,Werften;Service/Repair;Kran
A. J. Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
FAREL Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Atelier bois et composite,Rue Anatole France,256,,,FR,,,,Werften;GFK/Composite
Boatique,Rue du Colonel Gillon,26,92120,,FR,boatique92@gmail.com,+33 950721516,http://www.boatique.fr/,Tauwerk;Beschläge;Bootszubehör
Mack Bretagne,Avenue des Peupliers,25,35510,Cesson-Sévigné,FR,,+33 2 99 83 46 00,https://www.mack-kayak.com/,Tauwerk;Beschläge;Bootszubehör
Port des Eaux Blanches,Avenue des Eaux Blanches,1179,34200,Sète,FR,infos@portasec.com,,https://portasec.com/,Werften;Service/Repair;Kran
Fountaine Pajot,,,,,FR,,,,Werften
MARPER,,,,,FR,,+33 767311978,,Werften
Accastillage Diffusion Bordeaux,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Incidences,,,,,FR,,+33 596 74 77 47,,Segelmacher
Batt Eco,,,,,FR,,+33 596 51 85 51,,Tauwerk;Beschläge;Bootszubehör
Quinca Plus,,,,,FR,,+33 596 48 34 29,,Tauwerk;Beschläge;Bootszubehör
Caraïbe Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Clippers Ship,,,,,FR,,+33 596 71 41 61,,Tauwerk;Beschläge;Bootszubehör
West Boat,,,35520,La Mézière,FR,,+33 6 89 48 10 33,https://www.westboat.net/,Tauwerk;Beschläge;Bootszubehör
M&S Marine,Mas de Nicol,,34400,Lunel,FR,chloedaufes@hotmail.fr,+33 4 67 71 81 43,https://ms-marine.fr/,Tauwerk;Beschläge;Bootszubehör
Chris Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Océane Boat,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
AZ Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Meka Nautique,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
SAS Pasielski Nicolas,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Cap Océan,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
poli marine,,,,,FR,,,https://www.poli-marine.com,Tauwerk;Beschläge;Bootszubehör
Gwen Marine,Rue de la Scierie,9,17000,La Rochelle,FR,gwen.marinelr@orange.fr,+33 5 46 41 68 41,https://www.gwenmarine.com/,Tauwerk;Beschläge;Bootszubehör
Corsil - Administratif et ateliers,,,,,FR,,,https://www.corsil.com/,Tauwerk;Beschläge;Bootszubehör
Naut’Iroise Services,,,,,FR,,,https://nautiroise.fr,Werften;Service/Repair;Kran
Valinco marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chantier Naval du Redo,,,,,FR,,,,Werften;Service/Repair;Kran
Cras Nautique,Rue de Kerpalud,,22500,Paimpol,FR,,+33 2 96 20 44 88,https://www.cras-nautique.fr/,Tauwerk;Beschläge;Bootszubehör
Breiz Marine,Rue Pierre Loti,4,22500,Paimpol,FR,,+33296220029,https://www.breiz-marine.com/,Tauwerk;Beschläge;Bootszubehör
Comptoir de la mer,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
SV Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Atelier Marine,Avenue de la Plaine Brunette,40,13600,La Ciotat,FR,,,,Tauwerk;Beschläge;Bootszubehör
SOS Marine,Avenue de la Plaine Brunette,45,13600,La Ciotat,FR,,,,Werften
Your Home Luxuring,Avenue de la Plaine Brunette,220,13600,La Ciotat,FR,,,,Tauwerk;Beschläge;Bootszubehör
Atelier Aude Cayatte,Avenue des Mattes,300,13600,La Ciotat,FR,,,,Segelmacher
GPMR,,,,,FR,,,,Werften;Service/Repair;Kran
Mercury Center Vannes,Rue Denis Papin,,56450,Theix-Noyalo,FR,,+33297542375,http://atlanticpassionvannes.com/,Motor;Tauwerk;Beschläge;Bootszubehör
Belon Marine Loisirs,Kerancalvez,,29350,Moëlan-sur-Mer,FR,,+33298710643,https://www.mareehaute.fr/,Tauwerk;Beschläge;Bootszubehör
Nautique Service 39,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Sammy Marine,Quai Georges Pompidou,438,34280,La Grande-Motte,FR,info@sammymarine.com,+33 9 73 25 75 20,https://www.sammymarine.fr/,Tauwerk;Beschläge;Bootszubehör
Cap Océan,Quai Georges Pompidou,214,34280,La Grande-Motte,FR,lagrandemotte@cap-ocean.fr,+33 4 67 29 14 56,https://www.cap-ocean.fr/agence/grande-motte,Tauwerk;Beschläge;Bootszubehör
Marine Diffusion,Quai Georges Pompidou,258,34280,La Grande-Motte,FR,,+33 4 67 29 14 56,,Tauwerk;Beschläge;Bootszubehör
Fluvialys,Quai de la Marine,26,59890,Deûlémont,FR,fluvialys@hotmail.com,+33 3 59 82 87 00,https://www.fluvialys.fr/,Tauwerk;Beschläge;Bootszubehör
Centre Technique Fluvial - SPL Confluence,,,,,FR,,,,Werften;Service/Repair;Kran
AP Sellerie,Rue Georges Guynemer,6,56400,Auray,FR,,+33 2 97 55 83 78,,Segelmacher;Persenning;Polster/Sattlerei
Le Grand Large,,,,,FR,info@jeanneau-capdagde.com,+33 4 67 26 79 53,https://www.jeanneau-capdagde.com/,Tauwerk;Beschläge;Bootszubehör
Les Pieds Au Sec,Quai de l'Estuaire,40,17120,Mortagne-Sur-Gironde,FR,,,http://www.port-a-sec-17.com/,Werften;Service/Repair;Kran
Mer Concept,,,,,FR,,,,Werften;Service/Repair;Kran
Le Mans Loisirs Nautiques,,,,,FR,,,https://www.le-mans-loisirs.com/,Motor;Tauwerk;Beschläge;Bootszubehör
Loisirs Nautic Jeanneau,,,,,FR,,,,Werften
Vendée Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Bazmarine,,,,,FR,,,https://www.bazmarine.com/,Tauwerk;Beschläge;Bootszubehör
Tudy marine,,,,,FR,,+33 2 98 56 74 59,http://www.tudymarine.com,Tauwerk;Beschläge;Bootszubehör
Mé-Canot Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Véga Voiles,Rue des Médards,279,30240,Le Grau-du-Roi,FR,,+33 4 66 53 19 90,http://www.vegavoiles.com,Tauwerk;Beschläge;Bootszubehör
Chantier naval GLEHEN,,,,,FR,,,,Werften;Service/Repair;Kran
LB Tender Mechanics,,,,,FR,,+33 7 69 72 79 65,,Werften
Latitude 50,,,,,FR,contact2016@latitude50.com,,http://latitude50.com/,Tauwerk;Beschläge;Bootszubehör
Neptune Navigation,Quai des Sous-Mariniers,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Precia Molen Service,Rue Pierre Daveau,2,29300,Quimperlé,FR,,+33298393834,https://fr.preciamolen.com/,Tauwerk;Beschläge;Bootszubehör
Pôle Naval des Bassins à Flot,,,,,FR,,,,Werften;Service/Repair;Kran
Esprit Nautic,Quai Marillac,35 bis,17000,La Rochelle,FR,,+33 5 46 52 53 28; +33 6 12 33 14 87,https://www.esprit-nautic.com,Werften;Service/Repair;Kran
Granit Nautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
kenkiz marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Créances Nautique,Boulevard de la Mer,,,,FR,,+332 33 07 32 71,,Tauwerk;Beschläge;Bootszubehör
Nautisub,Rue Charles Blound,,76200,Dieppe,FR,,+33 2 77 64 57 80,https://www.nautisub.fr/,Tauwerk;Beschläge;Bootszubehör
Manche Industrie Marine,Rue Charles Blound,19,76200,Dieppe,FR,,+33 2 32 90 56 00,https://www.mim-dieppe.com/,Motor;Werften
Corderie Voilerie de l'Atlantique,,,,,FR,,+33 5 56 43 19 61,https://www.corderie-voilerie-atlantique.fr/,Tauwerk;Beschläge;Bootszubehör
L'atelier des Voiles,,,,,FR,,,,Segelmacher
Covertarp,,,,,FR,,,,Segelmacher;Persenning
Mairé Marine,,,,,FR,,,https://maire-marine.com/,Werften
Sicomin,,,,,FR,tom.kerriou@sicomin.com,+33298873652,https://www.sicomin.com/,Werften;Farben/Pflege;GFK/Composite
Iroise Gréement,,,,,FR,,+33 2 98 44 70 61,https://www.iroise-greement.fr/,Werften;Service/Repair;Kran
Incidence Sails,Rue Alain Colas,520,29200,Brest,FR,,+33 2 98 44 79 80,https://www.incidence-sails.com,Segelmacher
Ouest Sécurité Marine,Rue Alphonse Rio,2,56100,Lorient,FR,,+33297508763,https://ouestsecuritemarine.com/,Tauwerk;Beschläge;Bootszubehör
Selden,,,,,FR,,,https://www.seldenmast.com/,Rigg;Tauwerk;Beschläge;Bootszubehör
La Largade,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
International boat services cannes,Avenue du Centre,4,06150,Cannes,FR,,,,Tauwerk;Beschläge;Bootszubehör
Navigatlantique,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Voilerie Klein,,,,,FR,,,,Segelmacher
Le Minahouet,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Ettore Yachting,,,,,FR,magasin@ettore-yachting.com,+33 4 66 51 33 11,https://www.ettore-yachting.com,Tauwerk;Beschläge;Bootszubehör
Assistance Marine Technique,,,30240,Le Grau-du-Roi,FR,,+33 4 66 51 62 00,https://www.amt-30.com/,Tauwerk;Beschläge;Bootszubehör
Nautic HB,,,,,FR,,+33 4 66 88 90 66,,Tauwerk;Beschläge;Bootszubehör
Nautic Moteur,,,,,FR,,+33 4 66 88 90 66,,Tauwerk;Beschläge;Bootszubehör
Delta Voiles,,,,,FR,ferrari@deltavolles.com,+33 4 66 73 39 69,https://www.deltavoiles.com/,Tauwerk;Beschläge;Bootszubehör
Sillage,,,,,FR,alain@sillage-nautisme.com,+33 4 66 53 33 58,http://www.sillage-nautisme.com,Tauwerk;Beschläge;Bootszubehör
REGINA PLAISANCE,La Croix Rouge,,22430,Erquy,FR,,,https://www.reginaplaisance.com/,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
La Flotte - Pôle Nautique Excursion En Mer Guadelo,,,,,FR,,+33 7 67 08 77 87,,Tauwerk;Beschläge;Bootszubehör
Mariposa Évasion,,,,,FR,,+590 690 06 99 59,https://www.mariposa-evasion.com/,Tauwerk;Beschläge;Bootszubehör
Chantier naval Gléhen,,,,,FR,,,,Werften;Service/Repair;Kran
Armor Meca Boat,Rue du Commandant Charcot,3,56670,Riantec,FR,,+33297811785,https://www.armor-meca-boat.com/,Tauwerk;Beschläge;Bootszubehör
Maximarine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
KVK,,,,,FR,,,,Werften;Service/Repair;Kran
Captain'Nautic,Impasse Émile Dessout ZI Jarry,,,,FR,,0590350863,https://www.nautisme-guadeloupe-lpa.fr/,Tauwerk;Beschläge;Bootszubehör
Aire de carenage,,,,,FR,,,,Werften
Nautic élec,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Boero - yatch coatings,,,,,FR,,,,Tauwerk;Beschläge;Farben/Pflege;Bootszubehör
Dago sails,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Mediapilote,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Aunis motonautic,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Teck-inox,Rue du Tourmentin,34,,,FR,contact@tech-inox.com,+33 5 46 44 03 84,https://www.teck-inox.com/,Tauwerk;Beschläge;Metallbau;Bootszubehör
Sailonet voilerie,,,,,FR,,,,Segelmacher
Marine électricité,,,,,FR,,,,Elektrik/Elektronik;Tauwerk;Beschläge;Bootszubehör
Riviera company,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Catway,Rue du Tourmentin,8,,,FR,,+33 5 46 07 70 10,https://www.catway.fr/,Tauwerk;Beschläge;Bootszubehör
XPO,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
La Rochelle sur l'eau,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
La Rochelle plaisance,,,,,FR,,,,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Abya,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Bénéteau - RCMarine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
West,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Select Yacht,Quai Marillac,29,,,FR,,+33772516156,https://www.select-yacht.com/,Tauwerk;Beschläge;Bootszubehör
Mécanique plaisance,Quai Marillac,17,,,FR,,+33 5 46 50 64 68,https://www.mecanique-plaisance17.fr/,Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Elvstrøm sails,,,,,FR,,,,Segelmacher
Larocque Yachting,Quai Marillac,31,,,FR,contact@larocque-yachting.com,+33 5 46 52 34 65,https://larocque-yachting.com/,Tauwerk;Beschläge;Bootszubehör
Dimension polyant,,,,,FR,,,https://dimension-polyant.com,Segelmacher
Big ship,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
HDS,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Vent portant - Kiriacoulis,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Grassi bateaux,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Chantier naval Robert Léglise,,,,,FR,,,,Werften;Service/Repair;Kran
FFVoile,,,,,FR,,,,Segelmacher
Constructions Mécaniques de Normandie (CMN),,,,,FR,,+33 2 33 88 30 00,https://www.cmn-group.com/fr/,Motor;Werften;Service/Repair;Kran
MAS Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Blue Lagoon Excursion,,,,,FR,,+590 690 34 99 69,https://www.guadeloupe-excursion.com/,Tauwerk;Beschläge;Bootszubehör
Nautic Auto Caraïbes,Rue Zénobe Gramme,,,,FR,,+594 594 32 50 65,https://www.nautic-auto-caraibes.com,Tauwerk;Beschläge;Bootszubehör
Reactive Sails,,,,,FR,,,,Segelmacher
Antibes Ship Services,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Riviera Yacht Support,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Nautic Services,,,,,FR,,+33 298632514,,Tauwerk;Beschläge;Bootszubehör
Cap Ouest,,,,,FR,,,https://capouestatlantique.fr/,Tauwerk;Beschläge;Bootszubehör
Le Pass Partout - Promenade En Mer À Porto,,,,,FR,,+33 6 29 47 10 00,https://lepasspartout.com,Rigg;Tauwerk;Beschläge;Bootszubehör
Chantier naval du crapaud,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Fred Marine SARL,,,97110,Pointe-à-Pitre,FR,,+590 590907137,,Tauwerk;Beschläge;Bootszubehör
Technique gréement,Impasse du Bout,4,56470,La Trinité-sur-Mer,FR,,,https://www.technique-greement.com,Tauwerk;Beschläge;Bootszubehör
Atelier Câbles,ZA de Kerran,44,56740,Locmariaquer,FR,,,https://ateliercables.fr/,Tauwerk;Beschläge;Bootszubehör
Bretagne Nautisme,Rue Sous-Marin Venus,18,56100,Lorient,FR,,+33297869392,https://www.bretagne-nautisme.com/,Tauwerk;Beschläge;Bootszubehör
Piriou - P.N.S Lorient,Rue Ingénieur Verrière,,56100,Lorient,FR,,+33 2 97 76 87 58,https://www.piriou.com/implantations/p-n-s-lorient/,Werften
Lelu Marine,,,,,FR,,+33297370624,https://www.lelu-marine.fr/,Tauwerk;Beschläge;Bootszubehör
Saint-Cyr Marine,,,,,FR,,,https://saintcyr-marine.com/,Tauwerk;Beschläge;Bootszubehör
Aqua Boat 83,,,,,FR,infos@aquaboat83.com,+33 4 94 35 48 05,https://aquaboat83.com/,Tauwerk;Beschläge;Bootszubehör
Mekong Packrafts,,,,,FR,,+337 62 75 95 81,https://www.mekongpackraft.com,Werften
Sailhero,Avenue du Docteur Robin,698,83400,Hyères,FR,,+33 4 94 57 03 17,https://www.sailhero.eu/,Segelmacher;Tauwerk;Beschläge;Bootszubehör
Philippe Apaca,,,,,FR,,+33 4 94 38 43 01,,Tauwerk;Beschläge;Bootszubehör
Thalasse Plaisance Hyères,Avenue du Docteur Robin,30,83400,Hyères,FR,,+33494389775,https://www.thalassaplaisance.fr/,Motor;Navigation/Instrumente;Tauwerk;Beschläge;Bootszubehör
Latitude 43 shipchandler,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Sea sail,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Mooring point,,,,,FR,,,,Werften;Service/Repair;Kran
Étoile Marine,,,,,FR,,,,Tauwerk;Beschläge;Bootszubehör
Etoile Marine,,,,,FR,,,,Werften
Chatelais Le Gall,,,,,FR,,,,Werften;Navigation/Instrumente
Mooring place,,,,,FR,,,,Werften;Service/Repair;Kran
HD Marine,,,,,FR,,,,Motor;Tauwerk;Beschläge;Bootszubehör
