Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Zubehörshop BMK Yachthafen,,,,,DE,bootszubehoer@bmk-yachthafen.de,+497543933220,https://www.bmk-yachthafen.de/boot-und-equipment/zubehoershop/,Tauwerk;Beschläge;Bootszubehör
Hafen Rheinsberg,,,,,DE,,,,Werften;Service/Repair;Kran
Margot Bloch Segelmacherei,Forstenrieder Allee,199,81476,München,DE,,+49 89 7559488,,Segelmacher
Fassmer Werft,Industriestraße,2,27804,Berne,DE,,,,Werften;Service/Repair;Kran
Deutsche Schlauchboot,Angerweg,5,37632,Eschershausen,DE,markus.bolay@survitecgroup.com,+49 8230 700015,https://www.dwt-sgw.de/foerdernde-mitglieder/mitglieder-a-z/dsb-deutsche-schlauchboot-gmbh,Werften;Sanitär
Barro Aluminium-Bootsbau,,,,,DE,,,,Werften;Service/Repair;Kran;Metallbau
Gebrauchtboothandel Enno Schröder,,,,,DE,,,https://meinboot.eu/,Tauwerk;Beschläge;Bootszubehör
Bootscenter an der B1,Berliner Straße,114,14542,Werder (Havel),DE,,+49 3327 731731,https://bootscenter-b1.de/,Werften;Tauwerk;Beschläge;Bootszubehör
Broszeit Bootsmotorenservice,,,,,DE,,,,Motor;Werften;Service/Repair;Kran
b'segeln,Mehlbydiek,42,24376,Kappeln,DE,info@b-segeln.de,+49 4642 925400,https://www.bsegeln.com,Segelmacher
Krüger & Till,Unter den Linden,17,14542,Werder (Havel),DE,,,https://www.wassersport-werder.de/,Tauwerk;Beschläge;Bootszubehör
"Tim Lenz, Bootsbau",,,,,DE,,,,Werften
Berger Boote,,,,,DE,,,,Werften;Service/Repair;Kran
Q.S. Worseck GmbH,,,,,DE,,+49 3302 499870,https://www.q-s-worseck.de/,Werften;Service/Repair;Kran
Lachmann Werft GbR,,,,,DE,,,https://www.lachmannwerft.de/,Motor;Werften;Service/Repair;Kran
Yachtbau Janssen & Renkhoff,,,,,DE,yachtbau@janssen-renkhoff.de,+49 4642 5038,,Werften;Service/Repair;Kran
Schiffswerft Barth GmbH,Werftstraße,2c,18356,Barth,DE,info@barther-schiffswerft.de,+4938231 6840,https://schiffswerft-barth.de/,Werften;Service/Repair;Kran
Barther Yachtservice GmbH,Hafenstraße,28,18356,Barth,DE,info@barther-yacht-service.de,+49 38231 274 0,https://www.barther-yacht-service.de/,Tauwerk;Beschläge;Bootszubehör
Werft zum grauen Hecht,,,,,DE,,,,Werften;Service/Repair;Kran
Bootshandel Dreier,St.-Annen-Weg,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Lehmann-Boote,,,,,DE,lehmann-boote@t-online.de,+49 35478 178133,,Motor;Tauwerk;Beschläge;Bootszubehör
Schiffswerft Braun,,,,,DE,,,,Werften;Service/Repair;Kran
Bootscenter-Hohenwarte,,,,,DE,info@bootsschau.de,,bootsschau.de,Tauwerk;Beschläge;Bootszubehör
Steinlechner Bootswerft,,,,,DE,,+49 8806 7621,https://www.steinlechnerbootswerft.de/,Werften;Service/Repair;Kran
MVH Sportboottechnik,An den Wiesen,,55218,Ingelheim am Rhein,DE,,,http://www.mvh-sportboottechnik.de/,Werften
Smolka Bootservice,Drosselweg,403,12589,Berlin,DE,,+491723835743,,Werften
NEPTUN WERFT,,,,,DE,,,,Werften
Engelbrecht Yachtservice,Adlergestell,350,12489,Berlin,DE,,+49 30 23363030,https://engelbrecht-yachtservice.com/,Werften;Service/Repair;Kran
Yachtwerft Meyer,,,,,DE,,,,Werften;Service/Repair;Kran
Bootscenter Menken,Röntgenstraße,32,86368,Gersthofen,DE,,,http://www.bootscenter-menken.de/,Tauwerk;Beschläge;Bootszubehör
Graf Bootsbau,,,,,DE,,+49 8263 383,http://www.graf-bootsbau.de/,Werften
FROG-Sails,Heinrich-Hertz-Straße,10a,24837,Schleswig,DE,,+49 4621 3823496,https://frogsails.de,Segelmacher
Bootshaus Kiewitt,,,,,DE,,+49 331 973365,,Tauwerk;Beschläge;Bootszubehör
Yachtservice Edersee,Uferstraße,3,34513,Waldeck,DE,info@yachtservice-edersee.com,+49 56 34 994384,https://www.yachtservice-edersee.de,Tauwerk;Beschläge;Bootszubehör
Bootsvermietung Drubba,,,,,DE,reservation-titisee@drubba.com,+49 7651 9812948,,Tauwerk;Beschläge;Bootszubehör
Häfele Yacht und Wohnmobilhafen,Marineweg,3,34513,Waldeck,DE,,+49 5634 7181,,Tauwerk;Beschläge;Bootszubehör
Das Kanulädchen,Virneburgstraße,8,40764,Langenfeld,DE,info@daskanulaedchen.de,+49 2173 168225,https://daskanulaedchen.de/,Tauwerk;Beschläge;Bootszubehör
Lava Marine,Raiffeisenstraße,38,33175,Bad Lippspringe,DE,,+49 5252 970756,http://www.lavamarine.com,Werften
Yachtausrüstung Hamburg,Rödingsmarkt,39,,,DE,info@yachtausruestung-hamburg.de,+49 40 366717,https://yachtausruestung-hh.de/,Tauwerk;Beschläge;Bootszubehör
Die Bootswerft,,,,,DE,,,,Werften;Service/Repair;Kran
Bootswerft Schritt,Mühlendamm,6,18055,Rostock,DE,,+49 381 21 507,https://bootswerft-schritt.de/,Werften;Service/Repair;Kran;Tauwerk;Beschläge;Bootszubehör
Segelmacherei Klopp,Schederhofstraße,2,45145,Essen,DE,,,,Segelmacher
Yachthafen Emmerich,,,,,DE,,+49 2822 4091,https://www.yhe.eu/,Werften;Service/Repair;Kran
Meidericher Schiffswerft,,,,,DE,,+49 203 449060,https://www.meidericherschiffswerft.de/,Werften;Service/Repair;Kran
VOLVO - Köln - Pannenbäcker,,,,,DE,,+49 221 8303363,http://www.bootreparatur.de,Motor;Werften;Service/Repair;Kran
Bootsstation Kanuclub Wurzen,,,,,DE,,,,Werften;Service/Repair;Kran
Segelmacherei V. Matthias,Klinkerfuesstraße,1a,37073,Göttingen,DE,,+49 551 20549258,http://meinsegel.de/,Segelmacher
Bootswerft Gustävel,,,,,DE,,,,Werften;Service/Repair;Kran
Maritime Technik Cuxhaven GmbH,Kapitän-Alexander-Straße,50,,,DE,mtcux@t-online.de,+49 4721 665052,https://mtcuxshop.de/,Tauwerk;Beschläge;Bootszubehör
CO-Segel Springer und Burmester GbR,Goosstraat,1,24376,Grödersby,DE,,+49 4642 4776,https://co-segel.de/,Segelmacher
Hauke Prohn Segelmacher,Mühlenstraße,19a,24376,Grödersby,DE,,+49 4642 920894,https://www.sonnensegelmacher.de/,Segelmacher
Alveus Bootsbau,Fritz-Zubeil-Straße,68,14482,Potsdam,DE,,,https://alveus-bootsbau.de/,Werften
AST – Advanced Sailing Technologies,Fritz-Zubeil-Straße,68,14482,Potsdam,DE,,,https://ast-yachts.com/,Werften
Bedarfsanlegestelle,,,,,DE,,,,Werften;Service/Repair;Kran
H. Bültjer Bootswerft GmbH & Co. KG,,,,,DE,,,,Werften;Service/Repair;Kran
Freizeitfischer,,,,,DE,,,,Werften;Service/Repair;Kran
Roland steiner,,,,,DE,,,https://www.rolandsteiner-boote.de,Werften;Service/Repair;Kran
Werftladen,Vilmnitzer Weg,19,18581,Putbus,DE,,+49 38 301 435,https://vilm.de/,Tauwerk;Beschläge;Bootszubehör
Allboot,Auenweg,173,51063,Köln,DE,,+49 221 314511,http://www.allboot.de,Tauwerk;Beschläge;Bootszubehör
Münch-Werft,Ahlerhof,20,56112,Lahnstein,DE,info@muenchwerft.de,+49 151 23454504,https://www.muenchwerft.de/,Werften;Service/Repair;Kran
Bootsbau Wuthenow,,,,,DE,bootsbau.wuthenow@t-online.de,+49 38828 20914,http://www.bootsbau-wuthenow.de,Werften
Fünfseenwerft,,,,,DE,,,http://fuenfseenwerft.de/,Werften;Service/Repair;Kran
Mülheimer Werft,,,,,DE,,,,Werften;Service/Repair;Kran
Michelsen-Werft,,,,,DE,info@michelsen-werft.de,+49 7541 21886,http://www.michelsen-werft.de/,Werften;Service/Repair;Kran
Werdin Schiffsausrüstung,Zum Anleger,1,32361,Preußisch Oldendorf,DE,,+49 5742 920708,https://www.oskar73.de,Werften
Gleich Eventtechnik,Häfenweg,18,76287,Rheinstetten,DE,m.gleich@eventtechnik-gleich.de,+49 721 1569340,https://eventtechnik-gleich.de/,Rigg;Tauwerk;Beschläge
Die Bootswerkstatt,,,,,DE,die-bootswerkstatt@t-online.de,+49 89 8505956,http://www.diebootswerkstatt.de/,Werften;Service/Repair;Kran
Caritas-Werft,,,,,DE,,+49 511 70820,http://www.c-w-hannover.de/,Werften
Kanu Shop Groß-Rohrheim,Brahmsweg,6,68649,Groß-Rohrheim,DE,ksgr.lerschi@t-online.de,+49 6245 905867,https://www.kanutreff-ksgr.de/,Tauwerk;Beschläge;Bootszubehör
Kanu-Schalles,Philipp-Schnell-Straße,15,60437,Frankfurt am Main,DE,info@kanu-schalles.de,+49 6101 49617,https://www.kanu-schalles.de,Tauwerk;Beschläge;Bootszubehör
Sea-Sports,Am Lindenberg,1,07745,Jena,DE,service@sea-sports.de,+49 3641 634 97 34,https://www.sea-sports.de/,Tauwerk;Beschläge;Bootszubehör
Hübner Bootsservice,,,,,DE,huebnerbootsservice@web.de,+4975439669950,https://www.huebner-bootsservice.com/,Werften;Service/Repair;Kran
Boots-Shop Schlegel,Langenhorner Chaussee,198,22415,Hamburg,DE,info@boots-shop-schlegel.de,+49 40 5323888,https://www.boots-shop-schlegel.com/,Tauwerk;Beschläge;Bootszubehör
Messebau Gleich GmbH,Tannenweg,13-17,76287,Rheinstetten,DE,,,,Rigg;Tauwerk;Beschläge
Bootswerft Daniel Reich,Poßmoorweg,38d,22301,Hamburg,DE,,+49 40 487824,http://www.bobbyreich.de/bootsreparaturen/,Motor;Werften;Service/Repair;Kran
Clown Sails,,,,,DE,,,,Segelmacher
Hansa Werft Krause,,,,,DE,,+49 451 21201,,Werften;Service/Repair;Kran
Segel Center Frankfurt,Gutleutstraße,175,60327,Frankfurt am Main,DE,info@segel-center-frankfurt.de,+4969455372,https://www.segel-center-frankfurt.de,Motor;Tauwerk;Beschläge;Bootszubehör
Yachticon,,,,,DE,,,https://www.ruegg-shop.de,Werften
Segelmacherei Tuchwerkstatt,Salinenstraße,24,17489,Greifswald,DE,ahoi@tuchwerkstatt.de,+49 3834 776 56 4,https://tuchwerkstatt.de,Segelmacher
Hafenrundfahrten Jadebarkassen,Südstrand,,,,DE,,,,Werften;Service/Repair;Kran
Segelmacherei Radke,Rosenstraße,17c,17493,Greifswald,DE,,,,Segelmacher
Messebau Gleich GmbH,,,,,DE,,,,Rigg;Tauwerk;Beschläge
Top-Nautic,Triftstraße,39,34246,Vellmar,DE,,,,Tauwerk;Beschläge;Bootszubehör
Nordland Hansa,,,,,DE,,,http://www.nordland-hansa.de,Werften;Service/Repair;Kran
Rentabo.at,Hofäckerweg,,79790,Küssaberg,DE,raftverleih@heikomartini.de,+41 767788855,,Tauwerk;Beschläge;Bootszubehör
Manger,Mergentheimer Straße,9,97082,Würzburg,DE,info@bootsservice-wuerzburg.de,+49 931 3526698,http://www.bootsservice-wuerzburg.de/,Motor;Werften;Service/Repair;Kran
Bootsanlegestelle Ranaboot,Schreberstraße,15,04109,,DE,,,https://www.ranaboot.de/,Werften;Service/Repair;Kran
Prijon,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Ralf Frerichs Segelmacherei,,,,,DE,,,,Segelmacher
Allegro Handels GmbH,Alemannenstraße,21,67547,Worms,DE,,+49 6241 63085,https://www.allegro.de,Tauwerk;Beschläge;Bootszubehör
Hansa-Segel,Segeberger Straße,62a,23617,Stockelsdorf,DE,,,https://www.hansa-segel.de/,Segelmacher
UMS Boote Deutschland,,,,,DE,Kontakt@UMS-Boote.de,+49 40 80007009,https://www.ums-boote.de/,Tauwerk;Beschläge;Bootszubehör
HanseYachts AG,Ladebower Chaussee,11,17493,Greifswald,DE,,,https://hanseyachts.com/de/,Werften;Service/Repair;Kran
Bootsservice Zengerle,Eichendorffstraße,27,89568,Hermaringen,DE,hzengerle@bootsservice-zengerle.de,+49 7322 9111435,https://www.bootsservice-zengerle.de/,Werften
Bootservice Rohde,Am Havelufer,4,16761,Hennigsdorf,DE,,,https://www.bootsservice-rohde.de/,Tauwerk;Beschläge;Bootszubehör
bootsprodukte,Nordstraße,44,53879,Euskirchen,DE,info@schorni-reiniger.de,+49 2235 6853510,https://www.bootsprodukte.com/,Tauwerk;Beschläge;Bootszubehör
HVG,Holzteichstraße,7,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Beilken Sails,,,,,DE,,,https://beilken.de,Segelmacher
Favorit Bootsbau GmbH,Lindwallstraße,6,15537,Grünheide (Mark),DE,info@favorit-bootsbau.de,+49 3362 6186,,Tauwerk;Beschläge;Bootszubehör
patcool Faltboote,,,,,DE,,+491732439298,https://www.patcool.de/,Tauwerk;Beschläge;Bootszubehör
Die Bootswerft,Am Wasserwerk,6,31558,Hagenburg,DE,,+49 151 52548885,http://www.diebootswerft.de/cms/index.php,Werften;Service/Repair;Kran
Segelmacherei Marcel Quast,Zeissweg,1,59519,Möhnesee,DE,,,http://www.quastsegel.de/,Segelmacher
MB-Guiding,Hafenpromenade,1,24376,Kappeln,DE,,+49 157 52614290,https://mbguiding.de/,Tauwerk;Beschläge;Bootszubehör
Vinzenz,,,,,DE,,,http://www.vinzenz-boote.de/,Tauwerk;Beschläge;Bootszubehör
Boot & Service B.Heuckeroth,Lauterstraße,2,72622,Nürtingen,DE,,,http://www.bscenter.de,Tauwerk;Beschläge;Bootszubehör
Odin Yachten GMBH Lamprecht,,,,,DE,info@odin-yacht.de,+49 9831 36 35,http://www.lamprecht-heimdecor.de/,Tauwerk;Beschläge;Bootszubehör
Bootsmann Baum,Lehbek,31,24395,Gelting,DE,info@bootsmann-baum.de,+49 4643 2480,http://www.bootsmann-baum.de,Motor;Tauwerk;Beschläge;Bootszubehör
Topcat,,,,,DE,,+49 8143 996 96 20,https://topcat.de/de/ueber-topcat,Werften;Service/Repair;Kran
Yachtelektronik Kruse,Cuxhavener Straße,298,21149,Hamburg,DE,info@yachtelektronik-kruse.de,+49 40 696329310,https://yachtelektronik-kruse.de/,Elektrik/Elektronik;Tauwerk;Beschläge;Bootszubehör
Kanu Kini,Weidachstraße,71,87629,Füssen,DE,,+49 8362 9396969,https://www.kanu-kini.de/,Tauwerk;Beschläge;Bootszubehör
Bremerhavens Segelmacher,,,,,DE,,,,Segelmacher
Metallbau & Bootsservice Eitel Schneider,Am Rhein,15a,55257,Budenheim,DE,,+49 6139 961883,,Werften;Service/Repair;Kran;Metallbau
Segeln & Mehr,Landsberger Straße,3,86938,Schondorf am Ammersee,DE,,+49 8192 9985590,https://segeln-mehr-ludwig-braun.business.site,Tauwerk;Beschläge;Bootszubehör
MaRe Boote,,,,,DE,info@mare-boote.de,+49 2389 9612004,https://www.mare-boote.de/,Tauwerk;Beschläge;Bootszubehör
Sportboot & Industriemotoren,,,,,DE,,,,Motor;Tauwerk;Beschläge;Bootszubehör
Wasserstoff,Badenstraße,24/25,18439,Stralsund,DE,,,http://www.deinwasserstoff.de,Segelmacher
Bootsbetrieb Schweizer,Seestraße,33,79822,Titisee-Neustadt,DE,,+49 7651 8214,,Tauwerk;Beschläge;Metallbau;Bootszubehör
Kuhnle Werft,Hafendorf Müritz,,17248,Rechlin,DE,,+49398232660,https://www.kuhnle-werft.de,Werften;Service/Repair;Kran
awn-Marinashop Müritz,Boeker Landstraße,1,17248,Rechlin,DE,info@kuhnle-werft.de,+49398232660,https://www.kuhnle-werft.de,Werften
Bootsimport Tibus,Industriestraße,8A,37434,Rhumspringe,DE,,,https://www.tibus-boote.de/,Tauwerk;Beschläge;Bootszubehör
Werner Kahl - Die Ruderwerkstatt GmbH,,,,,DE,,+49644177777,http://www.ruderwerkstatt.eu/,Tauwerk;Beschläge;Bootszubehör
Bootspunkt,Bodanrückstraße,6,78351,Bodman-Ludwigshafen,DE,,,,Tauwerk;Beschläge;Bootszubehör
correct-motors,Altenhofer Dorfstraße,18,16244,Schorfheide,DE,,+49 33363 46666,https://www.correct-motors.de,Motor;Tauwerk;Beschläge;Bootszubehör
Segelschule Greubel / Basis 2,Seespitz,4,91720,Absberg,DE,,,https://greubel.de/,Tauwerk;Beschläge;Bootszubehör
Die Segelstecherei by neoSails,Wiederitzscher Straße,19b,04519,Rackwitz,DE,kontakt@die-segelstecherei.de,+49 173 4819268,http://www.neosails.de/,Segelmacher
Janssen-Maritimes,Kleiner Westring,15,,,DE,,,https://www.janssen-maritimes.de/,Tauwerk;Beschläge;Bootszubehör
Eider Marin,Am Audorfer See,,24782,Büdelsdorf,DE,eidermarin@t-online.de,+49 172 8486834,https://www.eidermarin.de/,Tauwerk;Beschläge;Bootszubehör
Segelzentrum Kagerer GmbH,Nordring,2b,91785,Pleinfeld,DE,info@szk.de,+49 9144 92 72 17,https://szk.de/kontakt/,Tauwerk;Beschläge;Bootszubehör
Oeverdiek & Heinritz,,,,,DE,,,https://www.oundh.de/,Tauwerk;Beschläge;Bootszubehör
TKMS,Werftstraße,112-114,24143,Kiel,DE,,+49 431 7000,https://www.tkmsgroup.com/de/,Werften;Service/Repair;Kran
TTT Boote,Agnes-Bluhm-Straße,32,18442,Wendorf,DE,,,https://ttt-stralsund.de/,Tauwerk;Beschläge;Bootszubehör
Ruderschule Seenplatte GbR,,,,,DE,,,https://ruderschule-seenplatte.de,Tauwerk;Beschläge;Bootszubehör
Bootswerft Christopher Funger,,,,,DE,bootswerftfunger@t-online.de,+49 2152 559940,https://bootswerft-funger.de,Werften
Hausbootmanufaktur und Gebrauchtboothafen,Dorfstraße,62a,14797,Kloster Lehnin,DE,bootshafen@freenet.de,+49 3382 741951,http://www.gebrauchtbootcenter.com/,Motor;Tauwerk;Beschläge;Bootszubehör
Yacht-Center Mannheim,,,,,DE,info@yacht-center.de,+49 621 3380031,http://www.yacht-center.de,Motor;Tauwerk;Beschläge;Bootszubehör
STAFF yachting & woodwork,Fischerstraße,23,23730,Neustadt in Holstein,DE,,,,Segelmacher
Segelbedarf u. Bootszubehör Marina Dellas,Weskampstraße,10,26121,Oldenburg,DE,jd@dellas.de,+49 441 3617232,https://www.dellas.de,Tauwerk;Beschläge;Bootszubehör
coreboat - Marine Boote,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Der kleine Bootladen,,,,,DE,info@derkleinebootsladen.de,+49 30 6432 6415,https://derkleinebootsladen.de/,Tauwerk;Beschläge;Bootszubehör
Bootswerft Hillmann,,,,,DE,,,,Motor;Werften
Maritim Marienwerder,Klandorfer Straße,1a,16348,Marienwerder,DE,,,,Tauwerk;Beschläge;Bootszubehör
Bootsshop Bootswerft,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Turtlesails,,,,,DE,,+49 331 6012254,http://www.turtlesails.de/,Segelmacher
Weilandt Schiffszubehör,Hafenstraße,,23769,Fehmarn,DE,,,,Tauwerk;Beschläge;Bootszubehör
Bootszubehör Ehrenfried Horn,Taitinger Straße,37,86453,Dasing,DE,,,,Tauwerk;Beschläge;Bootszubehör
North Sails Deutschland,Harkortstraße,79c,,,DE,,,,Segelmacher
Lenz Rega-Port,Holzstraße,8,40221,Düsseldorf,DE,info@lenz-rega-port.de,+49 211 306371,https://www.lenz-rega-port.de/,Tauwerk;Beschläge;Bootszubehör
Megalodon Boote / Bootsscheune,Germendorfer Dorfstraße,48,16515,Oranienburg,DE,megalodonboats@aol.com,+49 173 9987780,http://arbeits-boote.de/,Tauwerk;Beschläge;Bootszubehör
Schreinerei Helmut Fischer,Am Moosfeld,23,,,DE,,+49 172 8558100,https://www.woodensailboat.de/,Werften
Knief-Bootswerft,Hafenbezirk,28,21079,Hamburg,DE,Peter.Knief@hamburg.de,+49 40 7652949,https://www.bootswerft-peterknief.de/,Werften;Service/Repair;Kran
UrbanIndian,Wilhelminenhofstraße,92,12459,Berlin,DE,,+49 1578 6079058,https://urbanindian.org,Werften
SAILART Segelboote GmbH,Siemensstraße,8a,50374,Erftstadt,DE,info@sailart.de,+49 2235 463252,https://www.sailart.de,Werften
Willy Bremer Söhne,,,,,DE,,,,Segelmacher
Skipper Udo,,,,,DE,,,https://www.skipper-udo.de,Tauwerk;Beschläge;Bootszubehör
Bootsmotoren Service Schloss Kirchberg,,,,,DE,,,,Motor;Werften
Yachtwerft Schloss Kirchberg,,,,,DE,,+49 7545 6414,https://www.sunwind.ch/werftbetrieb-schloss-kirchberg,Werften;Service/Repair;Kran
boot-workshop GmbH,Fährstraße,1,17449,Peenemünde,DE,info@boot-workshop.de,+49 38371 25659,https://www.boot-workshop.de/startseite.html,Werften
Rollyboot Hohenwarte,Zeltplatz Hopfenmühle,44,07338,Drognitz,DE,info@rollyboot-hohenwarte.de,+49 1515 4729554,https://www.rollyboot-hohenwarte.de/,Tauwerk;Beschläge;Bootszubehör
Die Bootsmakler,Moritzburger Straße,21,01640,Coswig,DE,,,https://www.die-bootsmakler.de/,Tauwerk;Beschläge;Bootszubehör
Yachtwerft Heiligenhafen,,,,,DE,,,,Werften;Service/Repair;Kran
Maritimer Service Greifswald,,,,,DE,,,https://www.ms-greifswald.de/,Werften;Service/Repair;Kran
Holzbootwerkstatt,,,,,DE,,,https://www.schoene-boote.de/,Werften;Service/Repair;Kran
Yacht- & Antriebstechnik GmbH,,,,,DE,info@yacht-antrieb-technik.de,+4975518053090,https://yacht-antrieb-technik.de,Werften;Service/Repair;Kran
Yachtwerft Landolt,,,,,DE,anfrage@yachtwerft-landolt.de,+49 7544 2235,https://www.yachtwerft-landolt.de,Werften;Service/Repair;Kran
Rimmele Rigg Service,,,,,DE,mail@rrs-masten.de,+49 7541 406 883 1,https://www.rimmele-rigg-service.de,Werften;Service/Repair;Kran
Speedwave,,,,,DE,,,https://speedwave.de,Werften;Service/Repair;Kran
Müritz Maritim,Am Seeufer,73,17192,Waren (Müritz),DE,,,,Werften;Service/Repair;Kran
Funk Elektronik,,,,,DE,,,,Elektrik/Elektronik;Tauwerk;Beschläge;Bootszubehör
Bootsschule Dietz,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Yachtagentur Döring,,,,,DE,,,,Tauwerk;Beschläge;Bootszubehör
Meer-Seen,,,,,DE,shop@meer-seen.de,+49 30 6570 9288,https://meer-seen.de/,Tauwerk;Beschläge;Bootszubehör
Lorsby Boote,,,,,DE,,,https://www.lorsby.de/,Tauwerk;Beschläge;Bootszubehör
Segelmanufactur,Prinz-Eugen-Straße,90,88069,Tettnang,DE,info@segelmanufactur.de,+49 7542 9333966,https://www.segelmanufactur.de/,Motor;Segelmacher
Yachtwerft Fehmarn,,26,23769,Fehmarn,DE,info@yachtwerft-fehmarn.de,+49 171 8145814,,Werften;Service/Repair;Kran
Plan & Tat Bootsbau,Prinz-Eugen-Straße,90,88069,Tettnang,DE,kontakt@metallboot.de,+49 7542 9469282,https://metallboot.de/,Werften
Bosche Schiffsbedarf,,,,,DE,,+49 621 22250,https://bosche-schiffsbedarf.de/,Tauwerk;Beschläge;Bootszubehör
Siwa-Marinetechnik,,24,71332,Waiblingen,DE,info@siwa-marinetechnik.de,+49 7151 98 27 45,https://www.siwa-marinetechnik.de,Tauwerk;Beschläge;Bootszubehör
Merlin Bootsbau & Winterlager,Gut Hollern,1,85386,Eching,DE,,+49 89 262036620,https://bootsbau-merlin.de/,Werften
Bredo Dry Docks - Betrieb Mützelfeldtwerft,Woltmannstraße,2,27472,Cuxhaven,DE,mfw@bredo.de,+49 4721 60120,https://www.bredo.de/,Werften;Service/Repair;Kran
VOGT - Yacht- und Bootsservice,Bundesstraße,3,24376,Kappeln,DE,info@vogt-kappeln.de,+49 4642 4617,https://www.vogt-kappeln.de/,Tauwerk;Beschläge;Bootszubehör
Kwerni Bootsservice & Bootsverleih,Dillmannshof,16,88097,Eriskirch,DE,Info@kwernibootsservice.de,+49 172 8564699,https://www.kwernibootsservice.de/,Werften;Service/Repair;Kran;Tauwerk;Beschläge;Bootszubehör
Kapprodd Stockholm,Mengendamm,6,,,DE,,,https://www.kapprodd.com,Werften
