Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Brodogradilište 3. Maj,,,,,HR,,,https://www.uljanik.hr/uljanik-group/3-maj-shipyard-jsc/contact,Werften;Service/Repair;Kran
Brodogradilište Kraljevica,,,,,HR,,,http://www.dalmont.hr,Werften;Service/Repair;Kran
Brodogradilište Brodosplit,,,,,HR,,,https://www.brodosplit.hr,Werften;Service/Repair;Kran
Brodogradilište Brodotrogir,,,,,HR,,,,Werften;Service/Repair;Kran
Brodogradilište Loger,Put Skalica,15,21310,Omiš,HR,,,,Werften;Service/Repair;Kran
Brodogradilište Viktor Lenac,,,,,HR,,,https://www.lenac.hr,Werften;Service/Repair;Kran
Nautika centar Nava,,,,,HR,,,https://www.navaboats.com/,Tauwerk;Beschläge;Bootszubehör
Brodocentar,,,,,HR,,,,Werften;Service/Repair;Kran
Podvoni radovi Bagatin,Ulica sv. Martina,63,21312,Podstrana,HR,bagatinjdoo@gmail.com,+385 95 557 20 78,https://podvodni-radovi-bagatin.com/,Tauwerk;Beschläge;Bootszubehör
Briza Boat Service,,,,,HR,,,http://brizaboatservice.hr,Tauwerk;Beschläge;Bootszubehör
Marina Nerezine,,,,,HR,,,,Werften;Service/Repair;Kran
Montmontaža Greben,,,,,HR,,,http://www.greben.hr,Werften;Service/Repair;Kran
Brodogradilište Cres,Peškera,2,,,HR,,,http://www.brodogradiliste-cres.hr,Werften;Service/Repair;Kran
Brodogradilište Betina,Nikole Škevina,15,,,HR,,,https://www.shipyard-betina.com/,Werften;Service/Repair;Kran
Brodogradilište Kantrida,Podkoludricu,1,,,HR,,,,Werften;Service/Repair;Kran
Brodogradilište Krk,Ulica Lukobran,10,,,HR,,,https://brodogradiliste-krk.hr/,Werften;Service/Repair;Kran
Brodogradilište Punat,,,,,HR,,,https://www.marina-punat.hr/brodogradiliste-servis/49,Werften;Service/Repair;Kran
Brodogradilište Lošinj,,,,,HR,,,https://www.shipyard-losinj.com.hr,Werften;Service/Repair;Kran
Brodogradilište Leda,Dubrovačka cesta,20,,,HR,,,https://www.shipyard-leda.hr,Werften;Service/Repair;Kran
Remia plast,Ulica Vladimira Nazora,89C,,,HR,,,http://remia-plast.hr/,Werften;Service/Repair;Kran
Moto-nautika d.o.o.,Blatna ulica,48,31327,Bilje,HR,,,,Tauwerk;Beschläge;Bootszubehör
Iskra shipyard,Obala Jerka Šižgorića,1,,,HR,sales.shipyard@iskra.eu,+385 (0) 22 312 971,https://shipyard.iskra.eu/,Werften;Service/Repair;Kran
Brodogradilište Uljanik,,,,,HR,,,https://www.uljanik.hr/uljanik-group/uljanik-shipyard-jsc/contact,Werften;Service/Repair;Kran
