Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
ABC-Boats - Aghinver Boat Company,,,,,GB,,,,
Kesh,,,,,GB,,,,
Lusty Beg Island Marina (private),,,,,GB,,,,
Sheffield Basin,,,,,GB,,+44 1924 467 976,,
Burton Waters,,,,,GB,,,,
York Street Boatyard (Limekiln),,,,,GB,,,,
Winteringham Haven,,,,,GB,,,,
New Islington Marina,,,,,GB,,,,
Isle of Skye Yachts,,,,,GB,,,,
Knockninny Quay,,,,,GB,,,,
Stretton Wharf,,,,,GB,,,,
Skeld Marina,,,,,GB,,,,
Mount Sion Steam Crane,,,,,GB,,,,
Old canal crane,,,,,GB,,,,
St Abbs Harbour,,,,,GB,,,,
Canoe Safari,,,,,GB,,,,
Royall & Son Boat Yard,,,,,GB,,,,
Shrewsbury School Boathouses,,,,,GB,,,,
Lydney Yacht Club,,,,,GB,,,,
Itchen Marine,,,,,GB,,,,
Penberth Capstan,,,,,GB,,,,
"Portland, Home of Portland Stone",,,,,GB,,,,
Red Crane,,,,,GB,,,,
St Mary's Harbour,,,,,GB,,,,
Droylsden Marina,,,,,GB,,,,
Rechabite Boat Park,,,,,GB,,,,
Royal Southampton Yacht Club,,,,,GB,,,,
Boat Lift,,,,,GB,,,,
(boat lift),,,,,GB,,,,
Portpatrick Harbour,,,,,GB,,,,
Mochras Lagoon,,,,,GB,,,,
Mermaid Quay Pay & Display,,,,,GB,,,,
Graving Dock Pay & Display,,,,,GB,,,,
Greenock Titan Crane,,,,,GB,,,,
Amble Marina,,,,,GB,,,,
South Dock Marina,,,,,GB,,,,
Broadmeadows,,,,,GB,,,http://www.waterwaysireland.org/,
Erneside,,,,,GB,,,http://www.waterwaysireland.org/,
Regal Pass,,,,,GB,,,http://www.waterwaysireland.org/,
Castle Island,,,,,GB,,,http://www.waterwaysireland.org/,
Henry Street North,,,,,GB,,,http://www.waterwaysireland.org/,
Henry Street South,,,,,GB,,,http://www.waterwaysireland.org/,
Riverview,,,,,GB,,,http://www.waterwaysireland.org/,
Round O,,,,,GB,,,http://www.waterwaysireland.org/,
Waterways Ireland HQ,,,,,GB,,,http://www.waterwaysireland.org/,
Ardhowen,,,,,GB,,,http://www.waterwaysireland.org/,
Killyhevlin,,,,,GB,,,,
Round O,,,,,GB,,,,
Fenland District Council,,,,,GB,,,,
Proposed Marina (Victoria Quays Development),,,,,GB,,,,
Welsh Harp Boat Centre,West Hendon Broadway,270,NW9 6AE,London,GB,,,http://www.welshharp.co.uk/,Beschläge;Bootszubehör;Tauwerk
Fairbairn Steam Crane,,,,,GB,,,https://www.bristolmuseums.org.uk/m-shed/whats-on/crane-trips/,
Crane 32,,,,,GB,,,,
Crane 31,,,,,GB,,,,
Crane 30,,,,,GB,,,,
Crane 29,,,,,GB,,,,
Gillingham Marina,,,,,GB,berthing@gillingham-marina.co.uk,+44 1634 280022,https://www.gillingham-marina.co.uk/,
Harbour Office,,,,,GB,,,,
West Harbour,,,,,GB,,,,
East Dock,,,,,GB,,,,
Outer Harbour,,,,,GB,,,,
Grangemoore Quay,,,,,GB,,,,
Hamble Yacht Services,,,,,GB,,,,
Nottingham Boat Co Ltd,,,NG11 0EB,Nottingham,GB,,,https://www.nottinghamboatco.com/,Werften
Belleek,,,,,GB,,,,
Share,,,,,GB,,,,
Carrybridge,,,,,GB,,,,
Lough Erne Yacht Club,,,,,GB,,,https://leyc.net/,
Bute East Dock Crane,,,,,GB,,,,
Stourport Marina,,,,,GB,,,,
Southcote Moorings,,,,,GB,,,,
Boatshed,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Princess Yaughts,,,,,GB,,,,Werften
Wick Marina,,,,,GB,,,,
Princess Yaughts,,,,,GB,,,,Werften
Peterhead Bay Marina,,,,,GB,,,,
RNLI,,,,,GB,,,,
Caversham Boat Services,,,,,GB,,+44 1189 574323,,Beschläge;Bootszubehör;Tauwerk
Princess Yacht Sales,Grosvenor Street,64,,London,GB,,+44 20 7499 5050,https://www.princess.co.uk/,Beschläge;Bootszubehör;Tauwerk
Sunseeker,Davies Street,34-36,,London,GB,,+44 20 7943 3441,https://www.sunseekerlondon.com/,Beschläge;Bootszubehör;Tauwerk
"Berth 5, South Quay",,,,,GB,,,,
Remains: Railway Lifting Crane,,,,,GB,,,,
Sprint Co-operative Boat Builders,,,,,GB,,,,Werften
Portishead Quay Marinas,,,,,GB,,,,
Lochmaddy,,,,,GB,,,,
Castlebay,,,,,GB,,,,
Tobermory,,,,,GB,,+44 7917 832497,,
Stornoway Marina,,,,,GB,,,https://www.stornowayportauthority.com/marina/,
Windermere Boat Sales,Glebe Road,,LA23 3HE,Bowness-on-Windermere,GB,,,,Beschläge;Bootszubehör;Tauwerk
Selwyn Marina,,,,,GB,,,,
Leeds Dock,,,,,GB,,,,
Aire Valley Marina,,,,,GB,,,,
Fallwood Marina,,,,,GB,,,,
Andy Seedhouse Boats,,,,,GB,,,http://www.andyseedhouseboats.co.uk/,Beschläge;Bootszubehör;Tauwerk
Richardsons Boating Holidays,,,,,GB,,,,
BJ Marine,,,,,GB,,,,
Heart of England Forest,,,,,GB,,,,
Horse gin,,,,,GB,,,,
Yachts.co,Fishmarket Quay,1,SA1 1UP,Swansea,GB,,+44 1792 465550,https://www.yachts.co/,Beschläge;Bootszubehör;Tauwerk
Dinghy Shack,Turnchapel Wharf,,PL9 9RQ,Plymouth,GB,,+44 1752 936535,https://dinghyshack.com,Beschläge;Bootszubehör;Tauwerk
Twinney Wharf,,,,,GB,,,,
Peel,,,,,GB,,,,
Peel,,,,,GB,,,,
Peel,,,,,GB,,,,
Peel,,,,,GB,,,,
Innishmacsaint,,,,,GB,,,,
BBMS (Swanwick) Ltd.,Coal Park Lane,,SO31 7GW,Swanwick,GB,contactus@bbmsswanwickltd.co.uk,+441489 580250,https://www.bbmsswanwickltd.co.uk/,Beschläge;Bootszubehör;Tauwerk
Timber Crane,,,,,GB,,,,
Port of Poole Marina,,,,,GB,,,,
Peel,,,,,GB,,,,
Peel,,,,,GB,,,,
Peel,,,,,GB,,,,
Cove Bay Harbour,,,,,GB,,,,
Tewkesbury Marina,,,,,GB,,,https://tewkesbury-marina.co.uk/,
Macduff Shipyards,,,,,GB,,,https://www.macduffshipyards.co.uk/,Beschläge;Bootszubehör;Tauwerk
Royal National Lifeboat Institution,,,,,GB,,,,
RNLI,,,,,GB,,,,
Royal National Lifeboat Institution,,,,,GB,,,,
RNLI,,,,,GB,,,,
Sully Sailing Club,,,,,GB,,,,
Tenby Sailing Club,,,,,GB,,,,
Shrewsbury Marine,Frankwell Quay,,,Shrewsbury,GB,,,,Beschläge;Bootszubehör;Tauwerk
Horizon,Lake Road,,LA23 3BT,Bowness-on-Windermere,GB,,,,Beschläge;Bootszubehör;Tauwerk
Porth Clais Harbour,,,,,GB,,,,
West Quay Boat Sales,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Coleraine Marina,Portstewart Road,47,BT52 1RW,Coleraine,GB,,,,
Ian Richardson Boat Builder,Cairston Road,,KW16 3JS,Stromness,GB,,,,Werften
Broad Ope Crane,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Port of Southampton,,,,,GB,,,,
Wootton Creek Association Boat Storage,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Green Marine,Garson Way,,KW16 3EF,Stromness,GB,,,,Beschläge;Bootszubehör;Tauwerk
Orkney Historic Boat Society,Victoria Street,,KW16 3BY,Stromness,GB,,,,Beschläge;Bootszubehör;Tauwerk
Tighnabruaich Pier,,,,,GB,,,,
Rothesay Marina,,,,,GB,,,,
Kilcreggan Pier,,,,,GB,,,,
Ardnadam Pier,,,,,GB,,,,
Seawood Chandlery & Clothing,Pier Head,,EX8 1XA,Exmouth,GB,,,,Beschläge;Bootszubehör;Tauwerk
Rowsell Sails,Camperdown Terrace,23,EX8 1EQ,Exmouth,GB,info@rowsellsails.co.uk,+44 1395 263 911,https://www.rowsellsails.co.uk/,Segelmacher
Wardown Leisure Boating,,,,,GB,wardownleisureboating@gmail.com,,,
Aberdeen Harbour Board,,,,,GB,,,,
Aberdeen Harbour Board,,,,,GB,,,,
Seawood Yachts,Pier Head,,EX8 1ER,Exmouth,GB,ahoy@seawoodyachts.com,+44 1395 222262,https://seawoodyachts.com/,Beschläge;Bootszubehör;Tauwerk
Lympstone Harbour,,,,,GB,,,https://www.lympstoneharbour.org.uk/,
Great Yarmouth Yacht Station,Tar Works Road,,,,GB,,+44 1493 842794,https://www.broads-authority.gov.uk/boating/facilities/yacht-stations,
Shell Bay Marine,Ferry Way,,BH19 3BA,,GB,,,https://www.shellbaymarine.com/,
Yacht Lift Gantry Crane,,,,,GB,,,,
Yacht Lift Gantry Crane,,,,,GB,,,,
1864 Stothert & Pitt Six-Ton Hand-Operated Crane,,,,,GB,,,https://bathnewseum.com/2023/05/24/standing-proud/,
Euroyachts,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Largs Chandlers,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Ardwell Marine,,,DG9 9LS,Ardwell,GB,tomcase@ardwellmarine.co.uk,+44 1776 860698,http://www.ardwellmarine.co.uk/CONTACTS.htm,Beschläge;Bootszubehör;Tauwerk
Portandoo Harbour,,,,,GB,,,,
Visitor Holding Birth,,,,,GB,,,,
River Teign Rowing Club,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Stargate Marina,,,,,GB,,,,
Largs Yacht Haven,,,,,GB,,,,
Highway Marine Group,Strand Street,38,CT13 9EU,Sandwich,GB,,+44 1304 613925,https://highwaymarinegroup.co.uk,Beschläge;Bootszubehör;Tauwerk
Royal Navy,,,,,GB,,,,
Argo Yachting,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Braunston Marina,,,,,GB,,+44 1788 891373,https://braunstonmarina.co.uk/,
Grey Goose,,,,,GB,,,,
Houseboat,,,,,GB,,,,
Whitchurch Marina,,,,,GB,,,,
MG Duff Intl.,,1,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Lower Park Marina,,,,,GB,,,,
Cruise Berth,,,,,GB,,,,
Rosehearty Harbour,,,,,GB,,,,
Princess Motor Yacht Sales,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Caley Chandlery,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Inverness Marina,,,,,GB,,,https://www.invernessmarina.com/,
Rowlands Marine Electronics,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
West Coast Marine,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Canal and River Trust,,,,,GB,,,,
Portgordon Harbour,,,,,GB,,,,
Todd Navigation,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Outer Basin,,,,,GB,,,,
Inner Basin,,,,,GB,,,,
Rolts Boat Yard,,,,,GB,,,,Werften
Ting Dene Boat Sales,Walton Bridge Road,,,Walton-on-Thames,GB,,+44 1932 221689,https://tingdeneboating.com/inland-marinas-uk/walton/,Beschläge;Bootszubehör;Tauwerk
Brayzel Narrowboats,Nateby Crossing Lane,,PR3 0JJ,,GB,,+44 1995 601515,https://www.brayzelnarrowboats.com/,Werften
Star Yachts,,,,,GB,,,,Werften
Boatyard Workshop,,,,,GB,,,,Werften
S W U K,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Canal and River Trust,,,,,GB,,,,
Bollington Wharf,Grimshaw Lane,,SK10 5JB,Macclesfield,GB,,,https://www.bollington-wharf.com/,
Ancasta International Boat Sales - Port Hamble,Marina Drive,Unit 3-4,SO31 4QD,Hamble,GB,,,,Beschläge;Bootszubehör;Tauwerk
Channel Yacht Sales,,,,,GB,,,https://www.channelyachtsales.com/,Beschläge;Bootszubehör;Tauwerk
Prime Power,,,,,GB,,,,Werften
Ancasta Mylor,,,TR11 5UF,Falmouth,GB,mylor@ancasta.com,+44 1326 372 865,https://ancasta.com/contact-ancasta/mylor/,Beschläge;Bootszubehör;Tauwerk
Mylor Chandlery,,,TR11 5UF,Falmouth,GB,info@mylorchandlery.co.uk,+44 1326 375482,https://www.mylorchandlery.co.uk/,Beschläge;Bootszubehör;Tauwerk
Chichester Marina,,,,,GB,,,,
Ipswich Wet Dock,,,,,GB,,,,
Lemonroyd Marina,,,,,GB,,,,
Bristol Marina,,,,,GB,,,,
Glasson Dock Basin,,,,,GB,,,,
Cathedral Marina,,,,,GB,,,https://elymarine.co.uk/,
Hythe Marina Village,,,,,GB,,,,
Grafham Water Sailing Club,,,,,GB,,,,
Hull Marina,,,,,GB,,+44 1482 609960,https://www.bwml.co.uk/marinas/hull_marina,
Eights Marina,,,,,GB,,,,
Swansea Marina,,,,,GB,,,,
Nottingham Castle Waterside & Marina,Castle Marina Road,,,,GB,,,https://www.aquavista.com/find-a-marina/nottingham-castle-waterside-marina,
Sovereign Harbour,,,,,GB,,,,
Victoria Basin,,,,,GB,,,,
Racecourse Marina,,,,,GB,,,,
Bury Lake Young Mariners (BLYM),,,,,GB,,,,
Penarth Marina,,,,,GB,,,,
Chelsea Harbour,,,,,GB,,,,
Stretham Ferry Marina,,,,,GB,,,,
Lazy Otter Marina,,,,,GB,,,,
Upware Marina,,,,,GB,,,,
Gas Street Basin,,,,,GB,,,,
Welsh Harp Sailing Association,,,,,GB,,,,
Apsley Marina,,,,,GB,,,,
Portishead Quays Marina,,,,,GB,,,,
Twenty Pence Marina,,,,,GB,,,,
Brixham Marina,,,,,GB,,,,
Hermitage Marina,Earith Bridge,,PE28 3PR,Huntingdon,GB,,,,
Preston Brook Marina,,,,,GB,,,,
Fish and Duck Marina,,,,,GB,,,,
Bridgwater Marina,,,,,GB,,,https://www.watersidemooring.com/324-bridgwater-marina,
Leeds Dock,,,,,GB,,,,
Birdham Pool,,,,,GB,,,,
Sail Medic,Foxtail Road,14,IP3 9RT,Ipswich,GB,,+441473721120,https://www.sailmedic.com/,Segelmacher
Albert Edward Dock,,,,,GB,,,,
Northney Marina,Northney Road,,PO11 0NH,Hayling Island,GB,,+44 23 9246 6321,https://www.mdlmarinas.co.uk/mdl-northney-marina,
Monkstone Cruising and Sailing Club,,,,,GB,,,,
Ben Ainslie Racing,,,,,GB,,,,Werften
Loch Ard Sailing Club,,,,,GB,,,,
Emsworth Marina,,,,,GB,,,,
Osney Mill Marina (Lower),,,,,GB,,,,
Brighton Marina (Outer Harbour),,,,,GB,,,,
Sunderland Marina,,,,,GB,,,,
Waterside Marina,,,,,GB,,,,
Cockwood Harbour,,,,,GB,,,,
Ripon Waterside & Marina,Boroughbridge Road,,HG4 1UG,Ripon,GB,,,https://aquavista.com/find-a-marina/ripon-waterside-marina,
Ripon Motor Boat Club Marina,,,,,GB,,,,
Boroughbridge Marina,,,,,GB,,,,
Axe Yacht Club,,,,,GB,,,,
Pill Marina,,,,,GB,,,,
Pennyland Marina,,,,,GB,,,,
Apperley Bridge Marina,,,,,GB,,,https://www.apperleybridgemarina.co.uk/,
Mayflower Marina,,,,,GB,,+44 1752 556633,https://www.mayflowermarina.co.uk/,
Torpoint Yacht Harbour,,,,,GB,office@torpointyachtharbour.co.uk,+44 1752 813658,https://www.torpointyachtharbour.co.uk/,
Plymouth Yacht Haven,,,,,GB,plymouth@yachthavens.com,+44 1752 404231,https://www.yachthavens.com/plymouth/our-haven/,
Eynesbury Marina,,,,,GB,,,,
Burton Waters,,,,,GB,,,,
Princess Yachts,,,,,GB,,,,Werften
Princess Yachts,,,PL21 9GN,Ivybridge,GB,,,,Werften
Princess Yachts,Central Avenue,,PL21 9PE,Ivybridge,GB,,,,Werften
Ice Marine,,,,,GB,,,,Werften
Sherborne Wharf,,,,,GB,,,,
Naburn Marina,,,,,GB,,,,
Blackness Boatclub,,,,,GB,,,,
Sawley Marina,,,NG10 3AE,Nottingham,GB,,,https://bwml.co.uk/sawley-marina/,
South Yorkshire Boat Club,,,,,GB,,,,
Welford Marina,,,,,GB,,,,
Preston Marina,,,,,GB,,,,
Preston Marina,,,PR2 2YP,Preston,GB,,,,Beschläge;Bootszubehör;Tauwerk
Blue Water Marina,,,,,GB,,,,
Stanilands Marina,,,,,GB,,,,
Port Pendennis Marina,,,,,GB,,,,
Cathedral Marina,,,,,GB,,,https://elymarine.co.uk/,
Stretford Marina,,,,,GB,,,,
Mercia Marina,Findern Lane,,DE65 6DW,Derby,GB,,,https://www.merciamarina.co.uk/,
The Kings Marina,,,,,GB,,,,
Swale Marina,,,,,GB,,,https://www.swalemarina.co.uk/,
Shotley Point,,,,,GB,,,,
Wootton Wawen Marina,,,,,GB,,,,
Venetian Marina,,,,,GB,,,https://www.venetianmarina.co.uk/,
Northampton Marina,,,,,GB,,,,
Grove Lock Marina,,,,,GB,,,,
Holyhead Marina,,,,,GB,,,,
Aberystwyth Marina,,,,,GB,,,,
Port Werburgh,,,,,GB,,,,
Llangollen Moorings,,,,,GB,,,,
Hampstead Marina,,,,,GB,,,http://www.hampsteadmarina.co.uk/,
Burnham Yacht Harbour,,,,,GB,admin@burnhamyachtharbour.co.uk,+44 1621 782150,https://burnhamyachtharbour.co.uk/,
Welton Haven Marina,,,,,GB,,,,
Grand Union Canal,,,,,GB,,,,
Weltonfield Narrowboats,,,,,GB,,,,
North Kilworth Wharf,Station Road,,LE17 6JB,North Kilworth,GB,,+44 1858 881 723,https://www.northkilworthwharf.com/,Kran;Werften
Blisworth Tunnel Narrowboats,,,,,GB,,,http://www.millwharfboats.co.uk/,Kran;Werften
Somerleyton Marina,,,,,GB,,,,
Torquay Marina,,,,,GB,,,,
Heritage Marine,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Kip Marina,,,,,GB,,,,
Westview Marina,,,,,GB,,,,
Pike & Eel Marina,,,,,GB,,,,
Seaton Sluice Harbour,,,,,GB,,,,
Rhu Marina,,,,,GB,,,,
Old Harbour,,,,,GB,,,,
Shardlow Marina,London Road,,DE72 2GL,Derby,GB,,,http://www.shardlowmarina.co.uk/,
Benfleet Yacht Club,,,,,GB,,,https://www.benfleetyachtclub.org/,
Brinklow Marina,,,,,GB,,,,
Broads Haven Marina,,,,,GB,,,,
Stenson Marina,,,,,GB,,,,
Gravesend Canal Basin,,,,,GB,,,,
Kelpie Boatyard,,,,,GB,,,,Kran;Werften
Loch Insh Watersports,,,,,GB,,,,
Newark Marina,,,,,GB,,,,
Hull Marina,,,,,GB,,,,
Bromholme Lane Marina,,,,,GB,,,,
Abbot's Wharf,,,,,GB,,,,
Lydney Harbour,,,,,GB,,,,
Beeston Marina,,,,,GB,,,https://www.beestonmarina.com/,
Sheet Stores Basin,,,,,GB,,,,
Nottingham Yacht Club,,,,,GB,,,,
Trent Valley Sailing Club,Trent Lane,,NG10 2FX,Nottingham,GB,,,https://trentvalleysc.org/,
Derby Motor Boat Club,,,,,GB,,,,
Shobnall Basin,,,,,GB,,,,
Horninglow Basin,,,,,GB,,,,
Stoke Golding Wharf,,,CV13 6EY,Stoke Golding,GB,,,,
Sileby Mill Mooring Basin,,,,,GB,,,,
Redhill Marina,,,,,GB,,,http://redhill-marina.co.uk/,
Inchinnan Cruising Club,,,,,GB,,,,
Chatham Maritime Marina,,,,,GB,,,,
Salterns Marina,,,,,GB,,,,
Cobbs Quay Marina,,,,,GB,,,,
Davis's Boatyard,,,,,GB,,,,Kran;Werften
Scout Activity Centre Trent Lock,,,,,GB,,,,
Trent Lock Dry Dock,Lock Lane,,,,GB,,,http://www.kingfishernarrowboats.co.uk,Kran;Werften
Sea Scouts,,,,,GB,,,,
Raynsway Marina,,,,,GB,,,,
Evesham Marina,,,WR11 3XZ,Evesham,GB,,,https://www.eveshammarina.com/,
Hanbury Wharf,,,,,GB,,,,
Junction Boatyard,,,,,GB,,,,
Bucklers Hard Marina,,,,,GB,,,,
Parkstone Yacht Haven,,,,,GB,,,,
Fazeley Mill Marina,,,,,GB,,,,
Pillings Lock Marina,,,,,GB,,,,
Deganwy Marina,,,,,GB,,,,
WT Shrubbs & Son,,,,,GB,,,,
Queen Anne's Battery,,,,,GB,enquiries@mdlmarinas.co.uk,+44 1752 671142,https://www.mdlmarinas.co.uk/mdl-queen-annes-battery/,
Tip Tree Marina,Great Drove,,CB7 5YJ,,GB,,,,
Falmouth Visiting Yacht Haven,,,,,GB,,,,
Falmouth Marina,,,,,GB,,,,
Dart Haven Marina,,,,,GB,,,,
Port Avon Marina,,,,,GB,,,,
Highline Yachting,,,,,GB,,,,
Royal Harbour Marina (Outer),,,,,GB,portoframsgate@thanet.gov.uk,+44 1843 572100,http://www.portoframsgate.co.uk/,
Royal Harbour Marina (Inner),,,,,GB,portoframsgate@thanet.gov.uk,+44 1843 572100,http://www.portoframsgate.co.uk/welcome_to_the_marina.aspx,
Reedham Marina,,,,,GB,,+44 1603 714044,,
Loddon Staithe,,,,,GB,,,,
Chapel Farm Marina,,,,,GB,,,,
Leisure Boat Compound,,,,,GB,,,,
Barnes Brinkcraft,,,,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Yardley Wharf,,,,,GB,,,,
Able UK,,,,,GB,,,,
Cambrian Cruisers Marina,,,,,GB,,,,
Wilsonian Sailing Club,,,,,GB,,+44 1634 250318,https://wilsoniansc.org.uk,
Fox's Marina,,,,,GB,,,,
Tide Mill Yacht Harbour,,,,,GB,,,,
Somerleyton Marina,,,,,GB,,,,
Shamrock Quay,,,,,GB,,,,
Whilton Marina,,,,,GB,,,,
Priory Marina,,,,,GB,,,,
Brundall Bay Marina,,,NR13 5PN,,GB,,,,
Bill Fen Marina,,,,,GB,,,http://www.billfenmarina.com,
Ourboard Motor Service Centre,Brunel Road,1,SS9 5JL,,GB,,,,Beschläge;Bootszubehör;Tauwerk
Cole Craft,Southam Road,,CV47 9QL,Long Itchington,GB,,,https://www.colecraftboats.co.uk/,Werften
Boothstown Marina,,,,,GB,,,,
Lechlade Marina,,,,,GB,,,https://lechlademarina.co.uk/,
Leeds Sailing & Activity Centre,,,,,GB,,,,
Yarmouth Harbour,,,,,GB,,,,
Sandend Harbour,,,,,GB,,,,
Whitehills Marina,,,,,GB,,,https://www.whitehillsmarina.co.uk,
Stanley Ferry Marina,,,,,GB,,+44 1924 201800,,
Conwy Marina,,,,,GB,,,,
Totnes Marina,,,,,GB,,,,
Totnes Boat Yard,,,,,GB,,,,
Transworld Yachts,Spearfish Road,,SO31 4JD,Hamble,GB,,+44 23 8045 4000,https://www.transworldyachts.co.uk/,Beschläge;Bootszubehör;Tauwerk
Overwater Marina,,,,,GB,,,,
Blackwater Marina,,,,,GB,,,,
Bradwell Marina,,,,,GB,,,,
Chiswick Quay Marina,,,,,GB,,,,
Outriggers,,,,,GB,,,,Segelmacher
Frenches Marina,,,,,GB,,,,
Dave Crawford Marine,,,,,GB,,,,Motor;Werften
