Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Μαρίνα Λεγρενών,,,,,GR,,,,
Τουριστικό Λιμάνι,,,,,GR,,,,
Εμπορικό Λιμάνι,,,,,GR,,,,
Νέα Μαρίνα,,,,,GR,,,http://www.rhodesmarinas.com,
Γυαλός,,,,,GR,,,,
Ναυτικός Όμιλος,,,,,GR,,,,
Γιαλισκάρι,,,,,GR,,,,
Vernicos Yachts,,,,,GR,crewed@vernicos.gr,+30 2109896000,http://vernicosyachts.com,Beschläge;Bootszubehör;Tauwerk
Μαρίνα Παλαιοκαστρίτσας,,,,,GR,,,,
Λιμένας Τυρού,Ταγματάρχου Αλευρά,,22029,Τυρός,GR,,,,
Limin Loutra,,,,,GR,,,,
Μαρίνα Μαγγανίτη,,,,,GR,,,,
Μαρίνα Πόρτο Γερμενού,,,,,GR,,,,
Μαρίνα Αγίου Γεωργίου Αντιπάρου,,,,,GR,,,,
Κυραδικιά,,,,,GR,,,,
Ναυτικός Όμιλος Καβάλας,,,,,GR,,+302510222897,https://www.nokavalas.gr/,
BWA Yachting,Προβλήτα Β,2,,,GR,,2109836918,,Beschläge;Bootszubehör;Tauwerk
Μαρίνα Ελαφονήσου,,,,,GR,,,,
Λιμάνι Άστρους,,,,,GR,,,,
"Όμιλος ερασιτεχνών αλιέων ""Άγιος Ταξιάρχης""",,,,,GR,,,,
ionionsails.gr,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Chalkis Commercial Port,,,,,GR,,,,
Λιμάνι Ν.Περάμου,,,,,GR,,,,
Olympic Marina,,,,,GR,,,,
Μαρίνα Πρέβεζας,,,,,GR,info@prevezamarina.com,,https://www.prevezamarina.com/,
Παναγία Δεσποτικού,,,,,GR,,,,
Αλιευτικο καταφυγιο Αλυκών,,,,,GR,,,,
Miraggio Μαρίνα,,,,,GR,,,,
Μαρίνα Δεσποτικού,,,,,GR,,,,
Μαρίνα Κλείσοβας,,,,,GR,,,,
Tsoukasmarine boat equipment,Σπηλιάδου,12,48100,Πρέβεζα,GR,tsoukasmarine@windowslive.com,+30 2682 089778,,Beschläge;Bootszubehör;Tauwerk
Κορωνησία,,,,,GR,,,,
Καστροσυκιάς,,,,,GR,,,,
Μύτικα,,,,,GR,,,,
Κόπραινα,,,,,GR,,,,
Λυγιά,,,,,GR,,,,
Σαλαώρας,,,,,GR,,,,
Πόρος,,,,,GR,,,,
Πόρος,,,,,GR,,,,
Πόρος,,,,,GR,,,,
Βαρκό Παλιαμπέλων,,,,,GR,,,,
Batsis Yacht Support,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
"Όμιλος ψαράδων Καναπίτσας ""Ο Ποσειδών""",,,,,GR,,,,
Αρσανάς Ουρανούπολης,,,,,GR,,,,
Μαρίνα Μαυρολίμνης Κων/νος Σκούφος,,,,,GR,,,,
Λιμάνι Χηρόλακα,,,,,GR,,,,
Λιμάνι Αγοράς,,,,,GR,,,,
Sailing Rhodes Kiotari,,,,,GR,,,,
Motocraft Α.Ε,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Λιμάνι Νέας Κίου,,,,,GR,,,,
MARINA Stores,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Λιμάνι Αγίου Νικολάου,,,,,GR,,,,
Χώρος Στάθμευσης Σκαφών Steel-Design,,,,,GR,,,,Segelmacher
Syvota,,,,,GR,,,,
Μαρίνα Αυλακίου,,,,,GR,,,,
Καταφύγιο τουριστικών σκαφών Αγίου Κηρύκου (νέα μαρίνα),,,,,GR,,,,
Καταφύγιο τουριστικών σκαφών Αγίου Κηρύκου (παλαιά μαρίνα),,,,,GR,,,,
Billy's Boat Hire,,,,,GR,,,https://billysjetski.gr/,
Σκαφάτος,,,,,GR,,+302109326342,https://skafatos.gr/,Beschläge;Bootszubehör;Tauwerk
Προσκοπικές Κατασκηνώσεις,,,,,GR,,,,
Odyseas Marina,,,,,GR,,,https://odyseasmarina.com/,
Μαρίνα Ρόδας,,,,,GR,,,,
Port of Sami,,,,,GR,,,,
Nikiana Marina,,,,,GR,,,,
Arkana (port),,,,,GR,,,,
Lakka Port,,,,,GR,,,,
Μώλος Αγίων Πάντων,,,,,GR,,,,
DanEri Yachts Palea Fokea,Leof. Athinon Souniou,,190 13,Δημοτική Ενότητα Παλαιάς Φωκαίας,GR,Daneriboats@gmail.com,+30 694 504 0555,https://daneriyachts.com/athens/,
DanEri Yachts Kolymvari,,,730 06,"Kolymvari, Greece",GR,Daneriboats@gmail.com,,https://daneriyachts.com/,
DanEri Yachts Chania,Akti Enoseos,,73132,chania,GR,Daneriboats@gmail.com,,https://daneriyachts.com/,
Nikiana Marina,,,,,GR,,,,
Marine Store Βαγγελής,Θουκυδίδου,,46100,Σύβοτα,GR,,+30 2665 093648,,Beschläge;Bootszubehör;Tauwerk
Sail Aegean Charter Office,,,,,GR,,,,
Ormos Katavathra,,,,,GR,,,,
Shark Marine,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Nautilus Yacht Equipment,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Azimut,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Κατάκολο,,,,,GR,,,https://www.katakolon.org/,
Μαρίνα Γουβιών,,,,,GR,,,,
Lefkas Marina,,,,,GR,,,,
Lefkas Marina,,,,,GR,,,,
Μαρίνα Σύρου,,,,,GR,,,,
Μαρίνα Μυτιλήνης,,,,,GR,,,,
Μόλος,,,,,GR,,,,
Volos,,,,,GR,,,,
Koukounaries Marina,,,,,GR,,,,
Λιμάνι Άγιου Σεραφείμ,,,,,GR,,,,
ΝΑΥΠΗΓΟΞΥΛΟΥΡΓΕΙΟ ΚΑΡΑΜΟΛΕΓΚΟΣ,,,,,GR,,,,Werften
Αλιευτικό καταφύγιο Ερμούπολης (Καρνάγιο),,,,,GR,,,,
Δημοτικό Ναυταθλητικό Κέντρο,,,,,GR,,,,
Αλιευτικό καταφύγιο Φοίνικα,,,,,GR,,,,
Marina Sitia,,,,,GR,,,,
Λιμάνι Κω,,,,,GR,,,,
Επιβατηγός Λιμένας,,,,,GR,,,,
Τρυπητή,,,,,GR,,,,
Λιμανάκι Παραλία Κατερίνης,,,,,GR,,,,
Λιμανάκι Ιεράπετρα,,,,,GR,,,,
Marina of Paleochora,,,,,GR,,,,
Μαρίνα Μπαλί,,,,,GR,,,,
Marina of Agia Galini,,,,,GR,,,,
Marina of Chora Sfakion,,,,,GR,,,,
Marina of Frangokastello,,,,,GR,,,,
Marina of Kokkinos Pyrgos,,,,,GR,,,,
Μαρίνα Μύρτου,,,,,GR,,,,
Marina of Plakias,,,,,GR,,,,
Λιμανάκι Μακρύ-Γιαλού,,,,,GR,,,,
Marina of Sisi,,,,,GR,,,,
Μαρίνα Νέας Χώρας,,,,,GR,,,,
Marina of Rethymno,,,,,GR,,,,
Λιμανάκι Άρβη,,,,,GR,,,,
Μαρίνα Ελούντας,,,,,GR,,,,
Malia Marina,,,,,GR,,,,
Λιμάνι Μιλάτου,,,,,GR,,,,
Marina of Panormos,,,,,GR,,,,
Μαρίνα Εξωμύτης / Βλυχάδα,,,,,GR,,,,
Ενετικό Λιμάνι,,,,,GR,,,,
Naxos Marina,,,,,GR,,,,
Ιχθυόσκαλα Βάρκιζας,,,,,GR,,,,
4η Μαρίνα Γλυφάδας,,,,,GR,,,,
Stadthafen Poros,,,,,GR,,,,
Πέρδικα,,,,,GR,,,,
Λιμάνι Μολύβου,,,,,GR,,,,
Μαρίνα Ναυτικού Αθλητικού Ομίλου Βούλας,,,,,GR,,,,
Batsi,,,,,GR,,,,
Vouliagmeni Marina,,,,,GR,,,,
Λιβάδι,,,,,GR,,,,
Καβάκι,,,,,GR,,,,
Επιβατικό λιμάνι,,,,,GR,,,,
Άγιος Γεώργιος,,,,,GR,,,,
Ναυπηγείο Λέκκας,,,,,GR,,,,Werften
Λιμάνι Ν. Ηρακλείτσας,,,,,GR,,,,
Τσιχράντα,,,,,GR,,,,
Kos Marina,,,,,GR,,,,
Σαρπιόσκαλα,,,,,GR,,,,
Τουριστικός Λιμένας Πλωμαρίου,,,,,GR,,,,
Αυλάκι Α,,,,,GR,,,,
Αυλάκι Β,,,,,GR,,,,
fishing port,,,,,GR,,,,
Μαρίνα Φλοίσβου,Paleo Faliro,,17561,Παλαιό Φάληρο,GR,,,,
1η Μαρίνα Γλυφάδας,,,,,GR,,,,
2η Μαρίνα Γλυφάδας,,,,,GR,,,,
Μικρολίμανο,,,,,GR,,,,
Μαρίνα Αθηνών,,,,,GR,,,http://www.athens-marina.com/,
Ναυταθλητική μαρίνα Δήμου Καλλιθέας,,,,,GR,,,,
Μαρίνα Αγίου Κοσμά,,,,Αθήνα,GR,,+30 21 09852713,http://marinaagioskosmas.com/,
Αποβάθρα Νέων Επιβατών,,,,,GR,,,,
Λιμανάκι,,,,,GR,,,,
Ύδρα,,,,,GR,,,,
Οργανισμός Σιδηροδρόμων Ελλάδος,,,,,GR,,,,
Οργανισμός Σιδηροδρόμων Ελλάδος,,,,,GR,,,,
Σιδηρόδρομοι Ελληνικού Κράτους,,,,,GR,,,,
Patras Marina,,,,,GR,,,,
Arachovitika marina,,,,,GR,,,,
Οργανισμός Σιδηροδρόμων Ελλάδος,,,,,GR,,,,
Οργανισμός Σιδηροδρόμων Ελλάδος,,,,,GR,,,,
Λιμανάκι Ηγουμενίτσας,,,,,GR,,,,
Θεόδωρος Κουτσαύτης,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Λιβάδι,,,,,GR,,,,
Λιμενικό Σώμα,,,,,GR,,,,
Λιμάνι Κάριανης,,,,,GR,,,,
Κεντρικός Λιμένας και Μαρίνα Μαθρακίου,,,,,GR,,,,
Apidies,,,,,GR,,,,
Marina Lavrio,,,,,GR,,,,
Λιμάνι,,,,,GR,,,,
Παροικιά,,,,,GR,,,,
Αυλάκια,,,,,GR,,,,
Μαρίνα Σουβάλας,,,,,GR,,,,
Aegina Port,,,,,GR,,,,
Λιμένας Σκαφών Αναψυχής,,,,,GR,,,,
Παλαιός Λιμένας,,,,,GR,,,,
Λιμένας Ψαράδων,,,,,GR,,,,
Poros Marine,,,,,GR,,,,Beschläge;Bootszubehör;Tauwerk
Μαρίνα Καλαμάτας,,,24100,,GR,,,,
Κάραβος,,,,,GR,,,,
Ναυπηγεία-Καρνάγιο,,,,,GR,,,,Kran;Werften
Μαρίνα Ναυπάκτου,,,,,GR,,,,
Μαρίνα Ἁγίου Νικολάου,,,72100,Άγιος Νικόλαος,GR,,,https://www.marinaofaghiosnikolaos.gr/,
Καβουρόπετρα,,,,,GR,,,,
λιμάνι Μανδράκι,,,,,GR,,,,
ΣΚΑΦΟΙ ΠΑΣΤΡΙΚΟΥ,,,,,GR,,,,Werften
Μαρίνα Αλίμου,,,,,GR,,,,
Μαρίνα Χριστίνα Σκορπιού,,,,,GR,,,,
Λίμνη Βουλισμένη,,,,,GR,,,,
Μαρίνα Νέας Επιδαύρου,,,,,GR,,,,
Αλιευτικό καταφύγιο Πλωμαρίου,,,,,GR,,,,
ΚΑΡΝΑΓΙΟ,,,,,GR,,,,Werften
Μαρίνα Αμφιλοχίας-Gulf Marina,,,,,GR,,,,
Μαρίνα Παλαιάς Πόλης (ΝΑΟΚ),,,,,GR,,,,
Μαρίνα Παλαιού Λιμανιού,,,,,GR,,,,
Μαρίνα Μανδρακίου (ΠΟΙΑΘ),,,,,GR,,,,
Μαρίνα Νέου Φρουρίου,,,,,GR,,,,
Πολατίδης Marine,Γεωργικής Σχολής,21,57001,Πυλαία,GR,kpolatidis@gmail.com,+30 2310 475945,,Beschläge;Bootszubehör;Tauwerk
Cleopatra Marina,,,,,GR,,(+30) 26820 23015,http://www.cleopatra-marina.gr,
Μαρίνα Λειψών,,,,,GR,,,,
Top Marine,Απόλλωνος,38,55535,Πυλαία,GR,,+30 2310 465933,https://topmarine.gr,Beschläge;Bootszubehör;Tauwerk
Dynamic Marine Services,Απόλλωνος,3,54453,Πυλαία,GR,,+30 2310 489008,,Beschläge;Bootszubehör;Tauwerk
Μαρίνα Ψάθης (Κιμώλου),,,,,GR,,,,
Βασιλική,,,,,GR,,,,
Manitsas Marine,,,,,GR,,,https://www.manitsasmarine.com/,
Λιμάνι Μαστιχαρίου,,,,,GR,,,,
Λιμένας Κρουαζιέρας Πειραιά,,,,,GR,,,,
Επιβατικός Λιμένας Πειραιά,,,,,GR,,,,
Μαρίνα Ζέας,,,18536,Πειραιάς,GR,zea@medmarinas.com,+302104559000,http://www.d-marin.com/,
Εμπορικό Λιμάνι Χαλκίδας,,,,,GR,,,,
Μαρίνα Ίου,,,,,GR,,+30 22860 92610,,
New Harbour Plakias,,,,,GR,,,,
Νότιου Λιμένα Πατρών,,,,,GR,,,,
Βόρειος Λιμένας Πατρών,,,,,GR,,,,
3η Μαρίνα Γλυφάδας,,,,,GR,,,,
Μαρίνα Ψαρά,,,,,GR,,,,
