Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Porto de Abrigo da Torreira,,,,,PT,,,,
Doca do Clube Naval Setubalense,,,,,PT,,,,
Doca de Recreio das Fontaínhas,,,,,PT,,,,
Ancoradouro do Jardim Oudinot,,,,,PT,,,,
Associação Náutica da Gafanha da Encarnação,,,,,PT,,,,
Porto Santo,,,,,PT,,,,
Pórtico da Lisnave,,,,,PT,,,,
Marina de Cascais,,,,,PT,,,,
Marina Vila Franca do Campo,,,,,PT,,,,
Titã (molhe norte),,,,,PT,,,,
Marina Quinta do Lorde,,,,,PT,,,,
Porto de Recreio Santa Cruz,,,,,PT,,,,
Porto de Recreio do Guadiana,,,,,PT,,,,
Marina de Ponta Delgada,,,,,PT,,,,
Marina da Praia da Vitória,,,,,PT,,,,
Marina António Duarte Silva,,,,,PT,,,,
Cais do Castelo,,,,,PT,,,,
Portinho da Entrada da Barca,,,,,PT,,,,
Clube Náutico de Salvaterra de Magos,,,,,PT,,,,
Marina de Leça,,,,,PT,,,,
Doca dos Pescadores (Doca Pesca),,,,,PT,,,,
Cais da Bestida,,,,,PT,,,,
Porto de Recreio do Carregal,,,,,PT,,,,
Marina de Machico,,,,,PT,,,,
Marina de Santa Cruz,,,,,PT,,,,
Marina do Funchal,,,,,PT,,+351 291 208 600,https://www.portosdamadeira.com/,
Pala,,,,,PT,,,,
Caldas de Aregos,,,,,PT,,,,
Porto de Rei,,,,,PT,,,,
Rede,,,,,PT,,,,
Cais da Régua,,,,,PT,,,,
Centro Náutico de Alhos Vedros,,,,,PT,,,,
Centro Náutico da Moita,,,,,PT,,,,
"Estação Náutica ""Baia do Seixal""",,,,,PT,,,,
Porto de Recreio João Maria Conde,,,,,PT,,,,
Marina de Leixões,,,,,PT,,,,
Cais de Embarque,,,,,PT,,,,
Porto de Vila do Conde-Azurara,,,,,PT,,,,
Encantos da Foz lda,Rua de São Brás,259 Poente,,,PT,,,,Werften
Porto de Recreio de Olhão,,,,,PT,,,,
Porto Recreio de Olhão,,,,,PT,,,,
Porto de Pesca da Culatra,,,,,PT,,,,
Porto de Pesca de Quarteira,,,,,PT,,,,
Marina de Faro,,,,,PT,,,,
Marina de Vilamoura,,,,,PT,,,,
Doca de Santo Amaro,,,,,PT,,,,
Doca do Bom Sucesso,,,,,PT,,,,
Marina Parque das Nações,,,,,PT,,,,
Marina de Lagos,,,,,PT,,,,
Force 8000K,,,,,PT,,,,
Porto de Recreio de Oeiras,,,,,PT,,,,
Cais de recreio do Funchal,,,,,PT,,,,
Porto de Recreio de Sines,,,,,PT,,,,
Estaleiros de Peniche,,,,,PT,,,,
Marina da Madalena,,,,,PT,,,,
Marina das Lajes,,,,,PT,,,,
Marina da Horta,,,,,PT,,,,
Cais de Escamarão,,,,,PT,,,,
Cais de Santa Cruz,,,,,PT,,,,
Praia Fluvial do Cabril,,,,,PT,,,,
Núcleo de Recreio Náutico,,,,,PT,marinavelas@portosdosacores.pt,,https://portosdosacores.pt/marinas/nucleo-de-recreio-nautico-de-velas/,
Cais da Junqueira,,,,,PT,,,,
Porto de Pesca de Sines,,,,,PT,,,,
Porto de Serviços de Sines,,,,,PT,,,,
Doca de Pedrouços,,,,,PT,,,,
Marina da Póvoa de Varzim,,,,,PT,,,,
Fluvina de Bitetos,,,,,PT,,,,
Doca do Poço do Bispo,,,,,PT,,,,
Doca da Marinha,,,,,PT,,,,
Oceanáutica,,,,,PT,,+351 234 331 327,,Beschläge;Bootszubehör;Tauwerk
Cais do Bico,,,,,PT,,,,
Clube Naval da Nazaré,,,,,PT,,,http://www.cnnazare.pt/,
Marina de Tróia,,,,,PT,,,,
"Estação Náutica ""Baía do Seixal""",,,,,PT,,,,
Porto de Pesca da Baleeira/Sagres,,,,,PT,,,,
Doca de Belém,,,,,PT,,,,
Doca de Alcântara,,,,,PT,,,,
