Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Dizalica,,,,,HR,,,,
Luka Vrh Lima,,,,,HR,,,,
Santa Maria,,,,,HR,,,,
Marina Polesana Pula,,,,,HR,,+38552378400,https://marina21.com/en/marina-polesana-pula/,
Moto bike Pula,Vernalska,11,,,HR,conero@conero.hr,+38552353608,https://www.motobike.hr/,Beschläge;Bootszubehör;Tauwerk
Master Moto Nautika,Školjić,10a,,,HR,mastermotonautika@gmail.com,+ 385 51 270 570,https://yamaha-rijeka.com/,Beschläge;Bootszubehör;Tauwerk
Acquera Yachting,,,,,HR,,,,Beschläge;Bootszubehör;Tauwerk
Dustom sails,,,,,HR,,+385 1 345 4520,https://www.dustomsails.com/,Segelmacher
Mol,,,,,HR,,,,
Marijanov mul,,,,,HR,,,,
Osiječki mul,Put Smratina,,,,HR,,,,
Luka Vir,Šetnica Jadro,,,,HR,,,,
Marino Shop,,,,,HR,,,,Beschläge;Bootszubehör;Tauwerk
Rent a JetSki,,,,,HR,,,,Beschläge;Bootszubehör;Tauwerk
Boltano,,,,,HR,,+385 91 201 4607,https://www.boltano.hr/,Beschläge;Bootszubehör;Tauwerk
Luka Ufratar,,,,,HR,,,https://www.luckauprava-losinj.hr/luka-ufratar/,
Marina Tučepi,,,,,HR,,,,
ACI Marina Jezera,Obala svetog Ivana,47E,22242,,HR,m.jezera@aci-club.hr,+385 22 439 295,https://www.aci-marinas.com/aci_marina/aci-jezera/,
Sportsko-turistička luka Baška Voda,,,,,HR,,,,
Marina Ramova,,,,,HR,,,,
Lučica Jadran,,,,,HR,,,,
Sportska lučica Marjan,,,,,HR,,,,
Sportska lučica Mornar,,,,,HR,,,,
ACI Marina Cres,Obala svetog Benedikta,3,,,HR,m.cres@aci-club.hr,+385 51 571-622;+385 98 398-839,https://www.aci-marinas.com/aci_marina/aci-marina-cres/,
Marina Olib,,,,,HR,,,,
Marina Kremik,Splitska ulica,24,22202,Primošten,HR,marina-kremik@marina-kremik.com,+385 22 570 068,https://marina-kremik.com/,
D-Marin Dalmacija,,,,,HR,,,https://www.d-marin.com/en/marinas/dalmacija/,
ACI Marina Opatija,Liburnijska cesta,7A,,,HR,m.opatija@aci-club.hr,+385 51 704 004,https://www.aci-marinas.com/aci_marina/aci-marina-opatija/,
Admiral,,,,,HR,,,,
Privezište Ika,,,,,HR,,,,
Marina Ist,,,,,HR,,,,
ACI Marina Žut,Obala svetog Ivana,47E,22242,,HR,m.zut@aci-club.hr,+385 22 7860278,https://www.aci-marinas.com/aci_marina/aci-zut/,
Marina Bijela Uvala,,,,,HR,,,,
Marina Vrsar,,,,,HR,,,https://www.montraker.hr/index.php/hr/38-blocks/73-marina-vrsar,
Luka Novi Vinodolski,,,,,HR,,,,
Nautika centar Nava,,,,,HR,,,https://www.navaboats.com/,Beschläge;Bootszubehör;Tauwerk
Marina,,,,,HR,,,,
Marina Frapa,Uvala Soline,1,22203,Rogoznica,HR,frapa@marinafrapa.hr,+385 22 55 99 00,https://www.marinafrapa.hr/,
Agana,,,,,HR,,,,
ACI Marina Milna,,,,,HR,m.milna@aci-club.hr,+385 21/636306,https://www.aci-marinas.com/aci_marina/aci-milna/,
Marina Kaštela,,,,,HR,marina@marina-kastela.hr,+385 21 204010; +385 21 204011,https://www.marina-kastela.hr/,
D-Marin Borik,,,,,HR,,,https://www.d-marin.com/en/marinas/borik/,
ACI Marina,,,,,HR,,,,
D-Marin Mandalina,Obala Jerka Šižgorića,1,22000,Šibenik,HR,mandalinareception@d-marin.com,+385 22 460 800,https://www.d-marin.com/en/marinas/mandalina/,
Brbinj,,,,,HR,,,,
Veli Rat,,,,,HR,,,,
ACI Marina Split,Uvala Baluni,8,,,HR,m.split@aci-club.hr,+385 21 398599,https://www.aci-marinas.com/aci_marina/aci-split/,
Školjić,,,,,HR,,,,
Lučica Split,Lučica,4,21000,Split,HR,,,https://jk-split.hr/,
ACI Marina Supetarska Draga,,,,,HR,m.supdraga@aci-club.hr,+385 51 776 268,https://www.aci-marinas.com/aci_marina/aci-marina-supetarska-draga/,
ACI Marina Rab,Šetalište kapetana Ivana Dominisa,101,,,HR,m.rab@aci-club.hr,+385 51 724 023,https://www.aci-marinas.com/aci_marina/aci-marina-rab/,
Lučica Ičići,,,,,HR,,,,
Marina Mali Lošinj,,,,,HR,,,,
Briza Boat Service,,,,,HR,,,http://brizaboatservice.hr,Beschläge;Bootszubehör;Tauwerk
Luka Podvorska,,,,,HR,,,https://zlu-crikvenica.hr/luka/luka-podvorska,
Luka,,,,,HR,,,,
Luka Kraljevica,Obala Kralja Tomislava,6,51262,Kraljevica,HR,,,https://lukaportore.wordpress.com/,
Rovinj - Južna luka,,,,,HR,,,https://port-rovinj.hr,
Luka Volosko – privezište Preluk,,,,,HR,,,,
Luka Volosko,,,,,HR,,,,
Pliša,Punta I,,23232,Zaton,HR,,,,
ACI Marina Korčula,,,,,HR,m.korcula@aci-club.hr,+385-20-711661,https://www.aci-marinas.com/aci_marina/aci-korcula/,
Parna dizalica Granik,,,,,HR,,,,
Luka Pazdehova,,,,,HR,,,https://zlu-crikvenica.hr/luka/luka-pazdehova,
Luka Črni mul,,,,,HR,,,https://zlu-crikvenica.hr/luka/luka-crni-mul,
ACI Marina Pula,Riva,1,,,HR,m.pula@aci-club.hr,+385 52 219 142,https://www.aci-marinas.com/aci_marina/aci-marina-pula/,
ACI Marina Umag,Šetalište Vladimira Gortana,7,,,HR,m.umag@aci-club.hr,+385 52 741 066,https://www.aci-marinas.com/aci_marina/aci-marina-umag/,
ACI Marina Rovinj,Šetalište Vijeća Europe,1,,,HR,m.rovinj@aci-club.hr,+385 52 813 133,https://www.aci-marinas.com/aci_marina/aci-marina-rovinj/,
ACI marina Pomer,Pomer,26A,,,HR,,+385 52 573 162,https://www.aci-marinas.com/aci_marina/aci-marina-pomer/,
ACI Marina Šimuni,Obala,1,,,HR,m.simuni@aci-club.hr,+385 23 697 457,https://www.aci-marinas.com/aci_marina/aci-simuni/,
ACI Marina Piškera,Obala svetog Ivana,47E,22242,,HR,m.piskera@aci-club.hr,+385 91 470 0092,https://www.aci-marinas.com/aci_marina/aci-piskera/,
ACI Marina Trogir,Put Cumbrijana,22,,,HR,m.trogir@aci-club.hr,+385 21 881 544;+385 98 398 849,https://www.aci-marinas.com/aci_marina/aci-trogir/,
ACI marina Palmižana,,,,,HR,,+385 21 744 995,https://www.aci-marinas.com/aci_marina/aci-palmizana/,
ACI Marina Vrboska,,,,,HR,m.vrboska@aci-club.hr,+385 21 774 018,https://www.aci-marinas.com/aci_marina/aci-vrboska/,
ACI Marina „Veljko Barbieri“ Slano,Slanica,2,20232,Slano,HR,,+385 (0)51 271 288,,
ACI Marina Dubrovnik,Na skali,2,,,HR,m.dubrovnik@aci-club.hr,+385 20 455 020,https://www.aci-marinas.com/aci_marina/aci-dubrovnik/,
ACI marina Vodice,Artina,13A,,,HR,m.vodice@aci-club.hr,+385 98 398847;+385 22 443086,https://www.aci-marinas.com/aci_marina/aci-vodice/,
Marina Červar,,,,,HR,marina.cervar@lagunaporec.com,+385 52 436661,https://lagunaporec.com/marinas/marina-cervar,
Marina Valalta,,,,,HR,,,https://valalta.hr/en/acc/detail/52bd4ed9-fbd5-c33f-b864-26c1786feb11,
Marina Poreč,Turistička,9,,,HR,info@marinaporec.com,+385 52 451 913,http://marinaporec.com,
Marina Trogir SCT,Put brodograditelja,16,21220,Trogir,HR,,,https://sct.hr,
Marina Baotić,Don Petra Špike,2A,21218,Seget Donji,HR,,+385 21 798 182,https://www.marinabaotic.com/,
"Pomorsko športska udruga ""Banj""",,,,,HR,,,http://psubanjciovo.hr/,
Krilo Jesenice,,,,,HR,,,http://www.lucka-uprava-sdz.hr/o-nama/popis-luka-pod-nadleznoscu-lusdz/luka/1213,
Marina Signum d.d.,,,23273,Sutomišćica,HR,oliveisland@marina-signum.com,+385 (0)23 335 808,https://www.oliveisland-marina.eu/,
Diklo,,,,,HR,,,,
Marina Pirovac,,,,,HR,,,https://marinapirovac.com/,
Solaris Yacht Marina,,,,,HR,,,https://www.campingsolaris.com/solaris-yacht-marina/,
Marina Nautica,,,,,HR,info@marina-nautica.com,+385 52 600480,http://marina-nautica.com/,
Mitan Marina,,,,,HR,,,,
Marina Medulin,,,,,HR,,,,
Marina Vukovar,,,,,HR,,,,
San Pelagio,,,,,HR,info@port-rovinj.hr,,https://port-rovinj.hr,
M-Marin Matešić,,,,,HR,,,,
Marina Parentium,,,,,HR,marina.parentium@lagunaporec.com,+385 52 452210,https://lagunaporec.com/marinas/marina-parentium,
Marina Korkyra,Obala 4,bb,20270,Vela Luka,HR,,+385 91 141 4700,https://www.marina-korkyra.com/,
Luka Omiš,,,,,HR,,,http://www.lucka-uprava-sdz.hr/,
Stari Grad,,,,,HR,,,,
Komunalna Lučica Luka Korčula (PORTO UŠ),Put od luke,20,20260,Korčula,HR,,+38520715241,https://www.portkorcula.eu/,
Luka Omorika,,,,,HR,,,https://zlu-crikvenica.hr/luka/luka-omorika,
Luka Selce,,,,,HR,,,https://zlu-crikvenica.hr/luka/luka-selce,
Luka Slana,,,,,HR,,,https://zlu-crikvenica.hr/luka/luka-slana,
Luka Fortica,,,,,HR,,,https://www.cpa-zadar.hr/luke-1/luke-%C5%BEupanijskog-zna%C4%8Daja/luka-fortica,
Luka Pag,,,,,HR,,,https://www.cpa-zadar.hr/luke-1/luke-%C5%BEupanijskog-zna%C4%8Daja/luka-pag,
Luka Tkon,,,,,HR,,,https://lukatkon.hr/,
Luka Bakarac,,,,,HR,,,,
Moto-nautika d.o.o.,Blatna ulica,48,31327,Bilje,HR,,,,Beschläge;Bootszubehör;Tauwerk
Draženica,,,,,HR,,,https://cpa-zadar.hr/luke-1/luke-lokalnog-zna%C4%8Daja/luka-dra%C5%BEenica,
Molo Terraferma,,,,,HR,,,,
Franko Kraljić,,,,,HR,,,,Kran;Werften
Marina Novi,,,,,HR,,,,
Drage,,,,,HR,,,https://marinadrage.hr,
Molum Marine club,,,,,HR,,,https://www.molummarine.com/,
Batalaža,,,,,HR,,,,
Put Murata,,,,,HR,,,,
Marina Punat,,,,,HR,,+385 51654111,https://www.marina-punat.hr/,
Lučica Spinut,,,,,HR,,,,
Marina Zadar,,,,,HR,info@marinazadar.com,+385 23 204850,http://www.marinazadar.com,
ACI Marina Skradin,Obala bana Pavla Šubića,18,22222,Skradin,HR,m.skradin@aci-club.hr,+385 22 771365;+385 98 398848,https://aci-marinas.com/aci_marina/aci-skradin/,
Marina Tribunj,,,,,HR,marina-tribunj@adriatiq.com,+385 22 447140;+385 98 469454,https://www.d-marin.com/en/marinas/tribunj/,
Hotelska marina,,,,,HR,,,https://www.marinakornati.com/en/the-hotel-marina,
Marina Kornati,,,,,HR,info@marinakornati.com,+385 23 383800,https://www.marinakornati.com/en/,
Marina Šangulin,,,,,HR,info@sangulin.hr,+385 23 385 020,https://www.angelina.hr/en/yacht-charter-bases/marina-sangulin-biograd,
Luka Crikvenica,,,,,HR,,,https://zlu-crikvenica.hr/luka/luka-crikvenica,
Luka Silba,,,,,HR,,,,
Zimska luka,,,,,HR,,,,
Sportska lučica Zenta,,,,,HR,,,http://psd-zenta.hr,
