Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Boote Schmalzl,,,,,AT,,,,
OneSails - Bodensee,Kohlplatzstraße,16,6971,Hard,AT,,,,Beschläge;Bootszubehör;Tauwerk
Zollhafen,,,,,AT,,,,
Dampferhafen,,,,,AT,,,,
Feuerwehr Kufstein,,,,,AT,,,,
Kleinboote,Hauptstraße,59,5302,Henndorf am Wallersee,AT,info@kleinboote.at,+43 6214 20658,https://www.kleinboote.at/,Beschläge;Bootszubehör;Tauwerk
Segelclub Kammersee,,,,,AT,,,,
SSVS,,,,,AT,,,,
Föttinger,,,,,AT,,,,
Armster Bootszubehör,Täglicher Markt,4,3500,Krems an der Donau,AT,,+43 2732 82298,https://www.armster.at/leistungen/verkauf-bootszubehoer/,Beschläge;Bootszubehör;Tauwerk
Plasser & Theurer,,,,,AT,,,,
Maritimo,,,,,AT,,,,Beschläge;Bootszubehör;Tauwerk
Sportboothafen Untermühl,,,,,AT,info@sportboothafen.at,,https://www.sportboothafen.at/,
Freiwillige Feuerwehr Achenkirch,,,,,AT,,,,
NIULA Boats,Gewerbestraße,1,7122,Gols,AT,,,,Beschläge;Bootszubehör;Tauwerk
easykanu Paddelshop,,,,,AT,,+4369913169931,https://easykanu.at,Beschläge;Bootszubehör;Tauwerk
Kuchelauer Hafen,,,,,AT,,,,
Yachthafen Kuchelau,,,,,AT,yachthafen@kuchelau.com,+43 1 3701658,http://yachthafen-kuchelau.businesscard.at/,
Yachthafen Tulln,,,,,AT,hafenmeister@messetulln.at,+43/(0)2272/626 56,https://www.messe-tulln.at/messe_tulln/yachthafen_tulln/,
Hafen Grein - Bootsverein Turul,,,,,AT,rk@kollerbau.at,+43 664 2119013,http://www.turul.at/stege.html,
Marina Raderbauer,,,,,AT,,,https://www.raderbauer.at/marina/cms/index.php,
Lochau Osthafen,,,,,AT,hafen@lochau.at,+43 5574 42168 212,https://gemeinde.lochau.at/hafen.html,
Dorfbachhafen,,,,,AT,,,,
Bootsverleih Laxenburg,,,,,AT,,,,
Bootsverleih Laxenburg,,,,,AT,,,,
Bootsverleih Laxenburg,,,,,AT,,,,
Auhafen,,,,,AT,,,,
Hafen am Rohrspitz,,,,,AT,office@salzmann.at,+43 5578 75708,https://www.salzmann.at/hafen/,
Bregenzer Sporthafen,,,,,AT,sporthafen@bregenz.at,+43 5574 410 1165,https://www.hafen-bregenz.at/inhalt/at/41.htm,
Hafen Bregenz,,,,,AT,,+43 5574 79160; +43 664 4762273,https://www.hafen-bregenz.at/,
Lochau Westhafen,,,,,AT,hafen@lochau.at,+43 5574 42168 212,https://gemeinde.lochau.at/hafen.html,
Yachthafen Bregenz,,,,,AT,,,,
Yachthafen WSCA Altenwörth,,,,,AT,kontakt@wsca.at,+43 2279 2617,http://www.wsca.at,
WMCW Wasserski & Motorboot Club Wien,,,,,AT,office@wmcw.at,+43 1370 3553,https://www.wmcw.at/,
YCM - Yachthafen Muckendorf,,,,,AT,info@ycm.at,+43 699 12345680,https://ycm.at/,
Jachthafen Greifenstein - Yacht Club Donau,,,,,AT,ycd@aon.at,+43 2242 32524,http://www.yachtclub-donau.at,
Anlegestelle Untermühl,,,,,AT,,,,
Sportboothafen Untermühl,,,,,AT,info@sportboothafen.at,+43 664 3445310,https://www.sportboothafen.at/,
Union Yacht Club Mondsee,,,,,AT,,,https://www.uyc-mondsee.at/,
Bootshafen Schiffle,,,,,AT,,,,
Bootshafen Yachtklub Wetterwinkel,,,,,AT,,,,
G. Ascherl GmbH,Industriestraße,43,6971,Hard,AT,office@ascherl.at,+43 5574 899000,http://www.ascherl.at,Beschläge;Bootszubehör;Tauwerk
Yachtclub Breitenbrunn,Seebad,,7091,Breitenbrunn,AT,,,https://www.ycbb.at/,
Gemeindehafen Breitenbrunn,,,,,AT,,,,
Gemeindesteg Breitenbrunn,,,,,AT,,,,
Hafen Bregenz Marina,,,,,AT,,+43 5574 79160; +43 664 4762273,https://www.hafen-bregenz.at/,
Bootsvermietung Bregenz,,,,,AT,,,,
Fischerhafen,,,,,AT,,,,
Fischerhafen,,,,,AT,,,,
Fischerhafen,,,,,AT,,,,
Gemeindehafen Höchst Fischerinsel,,,,,AT,,+43 664 2221956,http://www.wassersportfreunde-fischerinsel.at,
Yachthafen Schlögen,,,,,AT,info@freizeitanlage-schloegen.at,+43 7279 8722,https://www.freizeitanlage-schloegen.at/,
Segelschule Mondsee,,,,,AT,,,,
Boote Stummer,Uferstraße,11,4801,Traunkirchen,AT,boote.stummer@utanet.at,+43 7617 2248,https://www.boote-stummer.at/,Beschläge;Bootszubehör;Tauwerk
Parallelwelt,,,,,AT,,,,Werften
Jachthafen Oggau,,,,,AT,,,,
SSVS,,,,,AT,,,,
Union Yacht Club Neusiedlersee,,,,,AT,,,,
Yachtclub Podersdorf,,,,,AT,,,,
OneSails Austria,Schwechater Straße,35,2322,Zwölfaxing,AT,office@onesails.at,+43 1 7065454,http://www.onesails.at,Segelmacher
Binnenbeckensteganlage,,,,,AT,,,,
SVW-YS,,,,,AT,,,,
Gondelhafen,,,,,AT,,,,
Sporthafen,,,,,AT,,,,
Bootshafen Zoll,,,,,AT,,,,
Yachtclub Wetterwinkel,,,,,AT,,+43 5578 71221,,
Bootshafen,,,,,AT,,,,
Fischerhafen,,,,,AT,,,,
Privater Bootshafen,,,,,AT,,,,
Gästehafen Tulln,,,,,AT,,,https://www.tulln.at/?dok_id=6562&lang=&kat=435&ukat=435&mkat=340&op=,
Segelmacher Weber,Sickenberggasse,15,1190,Wien,AT,,,https://www.segelmacher-weber.at/,Segelmacher
Yachtclub Seewind,An der oberen Alten Donau,96A,1210,Wien,AT,,,https://www.ycs.at/,
Segelschule Weiße Taube,,,,,AT,,,https://www.weissetaube-mondsee.at,
Wiener Ruderclub Pirat,,,,,AT,,,,
Eppel Boote,Wagramer Straße,48a,1220,Wien,AT,office@eppel-boote.at,+43 (0)1 / 263 35 30,https://www.eppel-boote.at/,
Segelclub Mattsee Hafengelände,,,,,AT,,,,
Segelclub Ossiachersee (SCO),,,,,AT,,,,
Kärnter Yachtklub Ossiachersee,,,,,AT,,,,
Yacht-Club Mörbisch,,,,,AT,,,https://www.yc-moerbisch.at/,
SUNBEAM Yachts,Köstendorfer Landesstraße,7,5163,Mattsee,AT,sunbeam@sunbeam.at,+43 6217 5581-0,https://www.sunbeam-yachts.com/,Werften
Steirischer Yachtclub,,,,,AT,,,,
Bootswerft Steiner Nautic,,,,,AT,,,,Werften
Marina Weiden,,,,,AT,,,,
Maletschek Nautics GmbH,Betriebsgebiet Jochen I,4,7121,Weiden am See,AT,,,,Beschläge;Bootszubehör;Tauwerk
Boote Schmalzl,Seecorso,13,9220,Velden am Wörther See,AT,office@boote-schmalzl.at,+43(0)4274/2284,https://www.boote-schmalzl.at/,Beschläge;Bootszubehör;Tauwerk
Werftkran,,,,,AT,,,,
Feuerwehrhafen,Donaulände,1,3425,Langenlebarn,AT,,,,
Segelclub TWV Achensee,,,,,AT,,,https://sctwv.at/,
Ruderverein STAW,,,,,AT,,,https://www.ruderverein.at/,
Marina Hofbauer,Wagramer Straße,49,1220,Wien,AT,marina.hofbauer@aon.at,+43 (0)1 / 203 86 80 - 84,https://www.marina-hofbauer.at/,
Yachtklub Achenkirch YKA,,,,,AT,,,https://www.yka.at/,
YES Weiden am See,,,,,AT,,,,
Maletschek Nautics,,,,,AT,,,,
Jachtclub Marchfeld,,,,,AT,,,,
Kärntner Yacht Club Millstättersee,,,,,AT,,,,
ÖBB,,,,,AT,,,,
ÖBB,,,,,AT,,,,
ÖBB,,,,,AT,,,,
Segelschule Rainer,Seeuferstraße,107,,Annenheim,AT,surf-segelschule@hotmail.com,+436503318000,https://www.surf-segelschule.at/,
Gehr-Boote,,,,,AT,,,,
Multihull Sailing Center,Im Seebad,,7091,Breitenbrunn,AT,,+43 664 8466117,https://multihull-sailing.net,Beschläge;Bootszubehör;Tauwerk
Hafen Rohner,,,,,AT,maria.rohner@hafen-rohner.at,+43 5578 75320,https://hafen-rohner.at/,
Alte Dornbirner Ach,,,,,AT,,,,
Motorboot-Segelsportverein Schwedenschanze,,,,,AT,hafenmeister@mbsv.at,+43 5578 726580,https://www.mbsv.at/,
In der Schanz,,,,,AT,,,,
Yacht-Club Rheindelta Hörnle,,,,,AT,liegeplatz@ycrhd.com,,http://www.ycrhd.com,
VAK_KR Kran 1-1,,,,,AT,,,,
1. ISC Suben,,,,,AT,,,,
ÖBB,,,,,AT,,,,
ÖBB,,,,,AT,,,,
Segelhafen West,,,,,AT,,,,
Marina Wien,,,,,AT,office@marina-wien.at,+43 1 7260762,https://www.marina.at,
