Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Переяславський Крейсерський Яхт-Клуб,,,,,UA,,,https://www.facebook.com/phcryacl/?ref=page_internal,
Яхт-клуб СКМ,,,,,UA,,+7 978 8924204,,
"Яхт-клуб ""Антарес""",,,,,UA,,,,
Яхт клуб,,,,,UA,,,,
Пристань м. Вознесенськ,,,,,UA,,,,
Човновий причал #10 Аргонавт,,,,,UA,,,,
Човновий причал №11,,,,,UA,,,,
Дніпро,,,,,UA,,+380 50 909 9222,,
Дніпро,,,,,UA,,,,
Вітрило,,,,,UA,,,,
Зозуля,,,,,UA,,,,
Хвиля,,,,,UA,,,,
Нептун,,,,,UA,,,,
Прибій,,,,,UA,,,,
Кристал,,,,,UA,info@na-yachte.in.ua,,http://na-yachte.in.ua/,
Атолл,,,,,UA,,,,
"Порт ""Артек""",,,,,UA,,,,
Порт Очаків,,,,,UA,,,,
Сосновий Берег,,,,,UA,,,,
Совіньон,,,,,UA,,,,
