Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Mercator Marina Dok 1,,,,,BE,,+32 59 70 57 62,https://www.mercatormarina.be/,
Jachthaven Blankenberge,,,,,BE,,,,
"Club de Voile le SNEH - ""Sports nautiques de l'Eau d'Heure""",,,,,BE,,,https://www.sneh.be,
Port de plaisance de Statte,,,,,BE,,,,
Port de plaisance de Corphalie,,,,,BE,,,http://www.ych.be/Les_Ports___Tarifs/les_ports___tarifs.html,
Ship Support,Watersportlaan,5,8620,Nieuwpoort,BE,,,https://www.shipsupport.be,Beschläge;Bootszubehör;Tauwerk
Jachthaven VVW Emblem,,,,,BE,,,,
Anseremme,,,,,BE,,,,
yachtclub Volante,,,,,BE,,,,
"Jachthaven, De Spaanjerd",,,,,BE,,,https://www.marec.be/,
Port de plaisance d'Halluin,,,,,BE,,,,
Royal Yacht Club Oostende,,,,,BE,,+32 59 32 14 52,http://www.ryco.be,
Royal North Sea Yacht Club,,,,,BE,,+32 59 50 59 12,https://www.rnsyc.be/,
BaTo,,,,,BE,,+32 495 53 31 92,,Beschläge;Bootszubehör;Tauwerk
Ecluse de Ronquières,,,,,BE,,,,
Novus Portus,,,,,BE,,,,
Ateliers Geurts,Rue des Digitales,3,7522,Marquain,BE,,+32 69 84 82 22,https://www.ateliergeurts.eu/,Motorservice;Motortechnik
SNEF Yachting,,,,,BE,,,http://users.swing.be/SNEF.Yachting/indexclub.htm,
Jachthaven Langerbrugge,,,,,BE,,,,
Jachthaven Sneppebrug,,,,,BE,,,,
Port de plaisance d'Ittre,,,,,BE,,,,
Deinze Yacht Club,,,,,BE,,+32 495 25 56 20,https://www.deinzeyachtclub.be/,
Jachthaven Leuven,,,,,BE,,,,
Royal yacht club de la Meuse,,,,,BE,,,https://www.rycm.be/,
Oude Jachthaven,,,,,BE,,,https://www.kycn.be/nl/home-1.htm,
Royal Hasselt Yachting Club,,,,,BE,info@rhyc.be,+32 11 21 25 70,https://rhyc.be/,
Flandria,,,,,BE,,,,
Knuysen,Jan Baptist Pittoorsstraat,18,,,BE,,+32 3 355 21 70,https://www.knuysen.be/,Segelmacher
Navalia bvba,Havenstraat,"19,21",,,BE,info@navalia.be,+32 11 43 61 06,https://www.navalia.be/,Werften
Coupure Marina,,,,,BE,,,,
Passantenhaven De Balokken,,,,,BE,,,,
Royal Belgium Sailing Club,,,,,BE,,,,
Royal Belgium Sailing club,,,,,BE,,,,
Brugse Zeil- en Yachtclub,,,,,BE,,,https://www.bzyc.be/basis-zeebrugge-b/,
Port de plaisance de Mons,Rue du Grand Large,2,7011,Ghlin,BE,,,,
Vlotkraan 9,,,,,BE,,,,
Halte fluviale,,,,,BE,,,,
Replica van middeleeuwse kraan,,,,,BE,,,,
Dok 3,,,,,BE,,,,
Royal Belgian Sailing Club,,,,,BE,,+32 50 54 49 03;+32 496 78 90 53,https://www.rbsc.be/nl/clubs/jachthaven-zeebrugge,
Jachthaven Linkeroever,,,,,BE,jachthaven_linkeroever@skynet.be,+32 3 219 08 95,https://www.jachthavenantwerpen.be/,
Marina Yachting Center,Dokter Eduard Moreauxlaan,3,,,BE,,,,Beschläge;Bootszubehör;Tauwerk
Port de Beez,,,,,BE,,,,
Jachthaven Ooigem,,,,,BE,,,https://yachthavenooigem.be,
Port de Plaisance,,,,,BE,,,,
Jachthaven Veurne,,,,,BE,,,https://www.westhoekmarina.be/jachthaven-veurne-2/,
Yacht Club Scaldis,,,,,BE,yachtclubscaldis@skynet.be,,http://www.yachtclubscaldis.net/,
Stad Gent,,,,,BE,,,,
Haven van Lokeren,,,,,BE,,,,
Wolff 8060,,,,,BE,,,,
el Truc à batchos,Chemin du Tordoir,,7860,Lessines,BE,,,https://www.lessines.be/annuaire/chargeur-a-bateaux,
AA 45,,,,,BE,,,,
BD 158,,,,,BE,,,,
CC 176,,,,,BE,,,,
CD 184,,,,,BE,,,,
223 CK,,,,,BE,,,,
290 CO,,,,,BE,,,,
296 DE,,,,,BE,,,,
330 FA,,,,,BE,,,,
334 GA,,,,,BE,,,,
343 HA,,,,,BE,,,,
330 FA,,,,,BE,,,,
371 JA,,,,,BE,,,,
400 KA,,,,,BE,,,,
410 KD,,,,,BE,,,,
Port de Bruxelles - Haven van Brussel,,,,,BE,,,,
Yachthaven Ooigem Leiekanaal,,,,,BE,,,,
B.Y.C.,Vaartdijk,14,,,BE,,,,
Péruwelz,,,,,BE,,,,
Port de Croisière - Port autonome de Liège,,,,,BE,,,,
Port de Marcatchous - Port autonome de Liège,,,,,BE,,,,
