Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Ruulahti,,,,,FI,,,,
Kemi-Heikin ranta,,,,,FI,,,,
Kaunissaari,,,,,FI,,,,
Hangon vierassatama,,,,,FI,,,,
Kuoppaniemen laivalaituri,Kuoppaniementie,35,,Iitti,FI,,,,
Sotkan helmi,,,,,FI,,,,
Furuholmsudd,Bodöntie,5,02380,Espoo,FI,,,https://www.furuholm.fi,
Ristiina Asiointilaituri,,,,,FI,,,,
Raadelman satama,,,,,FI,,,,
Risteilyalukset,,,,,FI,,,,
Ristiinan vierasvenelaituri,,,,,FI,,,,
Jussarö vierassatama,,,,,FI,,,https://venelehti.fi/satamat/lantinen-suomenlahti/tammisaari/445-jussaro,
Sisäsatama,,,,,FI,,,,
Mansikkanokka,,,,,FI,,,,
Kuorekarinsalmen venesatama,,,,,FI,,,https://www.helsinginmeriveneilijat.fi/,
Katajanokan vierassatama,,,,,FI,,,,
Järvö,,,,,FI,,,,
Katajanokan venesatama,,,,,FI,,,,
Puotilan venesatama,Meripellontie,11,00910,Helsinki,FI,,,https://www.hel.fi/www/helsinki/fi/kulttuuri-ja-vapaa-aika/ulkoilu/veneily/venepaikat/puotilan-venesatama,
Vattuniemen venesatama,,,,,FI,,,,
Reijolan Satama,,,,,FI,,,,
Niittylahdensatama,,,,,FI,,,,
Venelaituri,,,,,FI,,,,
Venelaituri,,,,,FI,,,,
Pyhäjärvi Siikalahti,Saunalahdentie,223,45810,Kouvola,FI,,,,
Virtakiven vierassatama,Veneranta,10,45910,Kouvola,FI,,,,
Pilkanmaan venesatama,Luodonkärki,50,45810,Kouvola,FI,,,,
Niinimäen-Radansuun venevalkama,,,,,FI,,,,
Pikkuniemen valkama,,,,,FI,,,,
Joutsenon veneseura r.y.,,,,,FI,,,,
Norra Vallgrunds hamn,,,,,FI,,,,
Puumala,,,52200,Puumala,FI,,,,
Puumalan vierassatama,,,,,FI,,,,
Kaunissaari,,,,,FI,,,,
Kallioniemi,,,,,FI,,,,
Nabben,,,,,FI,,,,
Stora Brändö,,,,,FI,,,http://www.uudenmaanvirkistysalueyhdistys.fi/index.php?k=13398,
"Boatservices, storage",,,,,FI,,,,
Hamari,,,,,FI,,,,
Norra hamnen,,,,,FI,,,,
Saimaa Gardens (HC Saimaa),,,,,FI,,,,
Parikkalan vierasvenesatama,,,,,FI,,,,
Padasjoen satama,,,,,FI,,,,
Isokari Luotsiasema,,,,,FI,,,,
Koppana,,,,,FI,,,,
Lappo,,,,,FI,,,,
Nurmeksen satama,,,,,FI,,,,
Jänissaaren pienvenesatama,,,,,FI,,,,
Halkoniemen pienvenesatama,,,,,FI,,,,
"Harakkasaari, talvisäilytys",,,,,FI,,,,
Keljonlahti,,,,,FI,,,,
Rauhalahti,,,,,FI,,,,
Jokela,,,,,FI,,,,
Niinistön venelaituri,Veneilijänraitti,30,45360,Valkeala,FI,,,,
Rymättylän vierasvenesatama,,,,,FI,,,,
Kuorsalo,,,,,FI,,,,
Vuohijärvi,,,,,FI,,,,
Hillosensalmi,,,,,FI,,,,
Havsvidden gästhamn,,,,,FI,,,,
Marjuksenranta,,,,,FI,,,,
Bärö,,,,,FI,,,,
Remmarhamn,,,,,FI,,,,
Hitis,,,,,FI,,,,
Kurun satama,,,,,FI,,,,
Kropsu,,,,,FI,,,,
Pyykkiranta,,,,,FI,,,,
Pihlus,,,,,FI,,,,
Rauhaniemen venesatama,,,,,FI,,,,
Baggö Marina,,,,,FI,,,http://venesatamat.fi/fi/satama/baggon,
Santalahden venesatama,Paasikiventie,35,33250,Tampere,FI,,,,
Rantaperkiön pienvenesatama,,,,,FI,,,,
Katiskalahden venesatama,,,,,FI,,,,
Härmälänsaaren pienvenesatama,,,,,FI,,,,
Kämmenniemen venesatama,,,,,FI,,,,
Maisansalon venesatama,,,,,FI,,,,
Perkiönlahden venesatama,,,,,FI,,,,
Tasanteen venesatama,,,,,FI,,,,
Terälahden venesatama,,,,,FI,,,,
Uittotunnelin satama,,,,,FI,,,,
Viitapohjan pienvenesatama,,,,,FI,,,,
Alarannan satama,,,,,FI,,,,
Elvalan pienvenesatama,,,,,FI,,,,
Raholan pienvenesatama,,,,,FI,,,,
Soutukeskus,,,,,FI,,,,
Maaveräjänlahden pienvenesatama,,,,,FI,,,,
Eteläpuiston laituri,,,,,FI,,,,
Rosendahlin laituri,,,33230,Tampere,FI,,,,
Ratinanrannan pienvenesatama,,,,,FI,,,,
Viikinsaaren satama,,,,,FI,asiakaspalvelu@hopealinjat.fi,,https://www.viikinsaari.fi/laivaliikenne,
Pajasaaren satama,,,,,FI,,,,
Laivaranta,,,,,FI,,,,
Venevalkama,,,,,FI,,,,
Saaribaari Guest Harbour,,,,,FI,,,,
Jori Hokkasen retkeilyvenesatama,,,,,FI,,,https://www.veneilysaimaa.com/koivukanta.htm,
Peikkoranta,,,,,FI,toimisto@maisaari.com,,https://www.maisaari.com,
Borstö Marina,,,,,FI,,,,
Södersjön,,,,,FI,,,,
Koli,,,,,FI,,,,
Kermankeidas,,,,,FI,,,https://www.kermankeidas.fi/,
Heinolan satama,,,,,FI,,,,
Södra hamnen,,,,,FI,,,,
Mastonosturi,,,,,FI,,,,
Ukonniemen kalasatama,,,,,FI,,,,
Retkisatama,,,,,FI,,,,
Vuosaaren Purjehtijat,Laiturikuja,1,00980,Helsinki,FI,,,,
Viholan satama,Viholanranta,9,37120,Nokia,FI,,,https://www.nokianveneilijat.fi/satama,
Venesatama,,,,,FI,,,,
Anttola,,,,,FI,,,,
Suomenlinnan Pursiseuran (SuPs) satama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Veneranta,,,,,FI,,,,
Partakoski,,,,,FI,,,,
Nyport,,,,,FI,,,http://saaristokeskus.fi/nyport-satama.html,
Vierasvenesatama,,,,,FI,,,http://saaristokeskus.fi/nyport-satama.html,
Topboat,,,,,FI,,,,Beschläge;Bootszubehör;Tauwerk
Nötö,,,,,FI,,,,
Venetarvikemyymälä,,,,,FI,,,,Beschläge;Bootszubehör;Tauwerk
"Borgå Segelsällskap rf, BSS",,,,,FI,,,,
Väärnin vierasvenesatama,,,,,FI,,,,
Lainaanrannan venesatama,Lainaankatu,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Paraisten Venekeskus,Rompovägen,112,21600,Parainen,FI,,+358 40 0456774,https://www.venekeskus.fi/,
Laivalaituri,,,,,FI,,,,
Punkaharjun Tuunaansaaren vierasvenesatama,,,,Punkaharju,FI,,,,
Venesatama,,,,,FI,,,,
Satama,,,,,FI,,,,
Jurvanoja,,,,,FI,,,,
Hetan venesatama,,,99400,Enontekiö,FI,,,,
Kilopuuvaaran kalakenttä,,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Signilskär,,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Rovaniemen kaupunki,Eteläranta,,96300,Rovaniemi,FI,,,,
Predium,,,,,FI,,,,
Tvärminne hamn,,,,,FI,,,,
Merivartioasema,,,,,FI,,,,
Selkäsarven Satama,,,,,FI,,,,
Saariston Puoti,,,,,FI,,,,
Enklinge,,,,,FI,,,,
Segelinge,,,,,FI,,,,
Rödhamn,,,,,FI,,,,
Korpoström,,,,,FI,visit@skargardscentrum.fi,+358 40 139 12,,
Kejsarhamnen,,,,,FI,,,http://hogsara.eu/?page_id=208,
Boatman Group,,,,,FI,,,,Werften
Kalasatama,,,,,FI,,,,
Kunnanranta,,,,,FI,,,,
Seipiniemi,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Jännevirran venesatama,,,,,FI,,,,
Riutunkarin kalasatama,,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Kalasatama,,,,,FI,,,,
Ruununtörmän vierasvenesatama,,,,,FI,,,,
Kilonniemen kalasatama,,,,,FI,,,,
Teeriniemi vierasvenesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Ranmarina,Ranmarinantie,120,,,FI,,,,
Wärtsilä Crichton Vulcan,,,,,FI,,,,
Andrasjö hamn,,,,,FI,,,,
Mericamping,,,,,FI,,,,
Huikku,,,,,FI,,,,
Ranki marina,,,,,FI,,,,
Narkiperän venesatama,,,,,FI,,,,
Huhta,,,,,FI,toimisto@maisaari.com,,https://www.maisaari.com,
Haarla,,,,,FI,toimisto@maisaari.com,,https://www.maisaari.com,
Nanguniemi venesatama,,,,,FI,,,,
Kirppuniemi,,,,,FI,,,,
Hyhkyn Satama,,,,,FI,,,,
Eteläpuiston Laituri,,,,,FI,,,,
Vuottolahti,,,,,FI,,,,
Perpulanluhta,,,,,FI,,,,
Rantasalmen kirkonkylän vierasvenesatama,,,,,FI,,,,
Kallioistenniemi,,,,,FI,,,,
Kilpisaari kiinnityspaikka,,,,,FI,,,,
Tullisillan venesatama,,,,,FI,,,,
Tyllylahti,,,,,FI,,,,
Bomba,,,,,FI,,,,
J. Purho,Laivasillankatu,2,49400,Hamina,FI,,,,Beschläge;Bootszubehör;Tauwerk
H-Motors,Keskustie,24,19700,Sysmä,FI,,,https://www.h-motors.fi/,Beschläge;Bootszubehör;Tauwerk
Asterholma småbåtshamn,,,,,FI,,,,
Isonkylänranta,,,,,FI,,,,
Vikaren,,,,,FI,,,,
Kalax Småbåtshamn,,,,,FI,,,,
Rosalan vierasvenesatama,,,,,FI,,,,
Pakkahuoneen vierasvenesatama,,,,,FI,,,,
Uusi Möljä,,,,,FI,,,,
Kone ja Tarvike,Leväsentie,56,70780,Kuopio,FI,kuopio@konejatarvike.com,017 3631 469,https://www.konejatarvike.com/,Beschläge;Bootszubehör;Tauwerk
Tallbackan venesatama,,,,,FI,,,,
Boomeranger Boats Oy,,,,,FI,,,,Werften
Sandholm,,,,,FI,,,,
Eriksnäsin satama,,,,,FI,,,,
Vestek myymälä,Martinkuja,4,,,FI,,,http://www.captainsshop.fi/myymalat/,Beschläge;Bootszubehör;Tauwerk
Myllylahden venelaituri,,,,,FI,,,,
Kaupunginniemi venesatama,,,,,FI,,,,
Båtplats med el 2platser,,,,,FI,,,,
Vierasvenesatama Sattmark,,,,,FI,,,,
Koskenpään satama,,,,,FI,,,,
Törninpyörän venesatama,,,,,FI,,,,
Casinon vierasvenesatama,,,,,FI,,,,
Hamnsundet Marina,,,,,FI,,,https://marinahamnsundet.ax/,
Rautalammin kunta,,,,,FI,,,,
Kellarilahti,,,,,FI,,,,
Ruunasaaren retkisatama,,,,,FI,,,,
Vedholm,,,,,FI,,,,
Kilhamn,,,,,FI,,,,
"Boskär, luonnonsatama",,,,,FI,,,http://venesatamat.fi/fi/satama/boskar,
Onnela Palvelut Oy,Salonkyläntie,619,,,FI,,,https://onnelapalvelut.fi/,Beschläge;Bootszubehör;Tauwerk
Sommaröstrand Vierassatama,Sommaröstranden,19,10600,Tammisaari,FI,,+358 40 8610274,,
Nosturi n:o 9,,,,,FI,,,,
Nosturi n:o 35,,,,,FI,,,,
Nosturi n:o 27,,,,,FI,,,,
Nosturi n:o 23,,,,,FI,,,,
Urajärven venelaituri,,,,,FI,,,,
Melalahti venesatama,,,,,FI,,,,
Nautione Venemyynti,Nunnakatu,,21100,Naantali,FI,,,https://www.nautione.fi/,Beschläge;Bootszubehör;Tauwerk
Vierassatama,,,,,FI,,,,
Iisalmen satama,,,,,FI,,,,
Wemarin,,,,,FI,,,,Beschläge;Bootszubehör;Tauwerk
Uittamon valkama,,,,,FI,,,,
Vierasvenesatama,,,,,FI,,,,
Vierasvenesatama,,,,,FI,,,,
Kerimäen kalasatama,,,,,FI,,,,
MarineStore.fi,,,,,FI,,,https://www.marinestore.fi,Beschläge;Bootszubehör;Tauwerk
Maakallan satama,,,,,FI,,,,
Pyhämaan kalasatama,,,,,FI,,,,
Jokuen vierasvenelaituri,,,,,FI,,,,
Fantoy,Opistokatu,11,,,FI,,,https://www.fantoy.fi/,Beschläge;Bootszubehör;Tauwerk
Puu- ja venetyö,Opistokatu,13,,,FI,,,https://puujavenetyo.fi/,Beschläge;Bootszubehör;Tauwerk
Tervanokan venelaiturit,,,,,FI,,,,
SK-Center Huolto,Koulumestarintie,4,17200,Vääksy,FI,,037660994,http://www.skcenter.fi/,Beschläge;Bootszubehör;Tauwerk
Saimaanrannan venesatama,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Kanavaniemen venesatama,,,,,FI,,,,
Vartiopolun venesatama,,,,,FI,,,,
Männistönranta,,,,,FI,,,,
Pienvenesatama,,,,,FI,,,,
Yamaha Center,Tuupakantie,1,01740,Vantaa,FI,,0405233560,https://www.yamaha-center.fi/Vantaa/,Beschläge;Bootszubehör;Tauwerk
Buster Store Vantaa,Tuupakantie,1,01740,Vantaa,FI,,0407141289,https://boatstore.fi/,Beschläge;Bootszubehör;Tauwerk
Veskoniemi kalasatama,,,,,FI,,,,
Karilainen Oy,Kisällintie,1,63700,Ähtäri,FI,,04247501,https://www.karilainen.fi/,Beschläge;Bootszubehör;Tauwerk
Messilän venesatama,,,,,FI,,,,
Kasalan kalasatama,,,,,FI,,,,
Kaunissaaren vierasvenesatama,,,,,FI,,,,
Degersand,,,,,FI,,,,
Vääksyn Konepiste,Vehkoontie,1,17200,Vääksy,FI,myynti@venekauppa.com,0102717410,,Beschläge;Bootszubehör;Tauwerk
Seaking Finland,Hämeenlinnantie,18,15800,Lahti,FI,,,https://seakingfinland.fi/,Beschläge;Bootszubehör;Tauwerk
Vääksyn Konepiste Huolto,Vehkoontie,3,17200,Vääksy,FI,,,,Beschläge;Bootszubehör;Tauwerk
Boat Fix,Lähdemäentie,12,15270,Hollola,FI,,,https://boatfix.fi/,Beschläge;Bootszubehör;Tauwerk
BRM Marine,Kilonkartanontie,4,02610,Espoo,FI,,044 5080477,,Beschläge;Bootszubehör;Tauwerk
Vierassatama,,,,,FI,,,,
Karkun veneranta,,,,,FI,,,,
",Mesikämmenen vierasvenesatama",,,,,FI,,,,
Luveeni,,,,,FI,,,,
Alutrack,Mickelsinkuja,8 A,02770,Espoo,FI,,0400700752,http://www.alutrack.fi/,Beschläge;Bootszubehör;Tauwerk
Navigreen,Mäntykuja,2,02400,Kirkkonummi,FI,,0405889600,https://www.navigreen.fi/,Beschläge;Bootszubehör;Tauwerk
Seaboost,Nygrannaksentie,22,02750,Espoo,FI,,0400703536,https://www.seaboost.fi/,Beschläge;Bootszubehör;Tauwerk
Tackork Gästhamn,,,,,FI,,,,
Nautikulma,Piispanristintie,2,20760,Piispanristi,FI,,,https://www.nautikulma.fi/,Beschläge;Bootszubehör;Tauwerk
Kappelisatama,,,,,FI,,,,
Laukontorin satama,,,,,FI,,,,
Tekno-Marine,,,,,FI,,,https://www.tekno-marine.fi/,Beschläge;Bootszubehör;Tauwerk
Southeast Boat Service Oy,Vasikkasaarentie,15,48200,Kotka,FI,,+358407729895,,Beschläge;Bootszubehör;Tauwerk
Hangon Auto- & Venetalo,,,,,FI,,,https://hav.fi/,Beschläge;Bootszubehör;Tauwerk
Kaakon Rantavaruste,Kaupinkatu,23,45130,Kouvola,FI,,04578341484,,Beschläge;Bootszubehör;Tauwerk
Viholan Vierasvenesatama,,,,,FI,,,,
Rohdainen kirkonranta,,,,,FI,,,https://www.pleissi.fi/,
Viking Line Terminaal,Kanavakatu,,,,FI,,,,
Otasatama,,,,,FI,,,,
Kulmakadun venesatama,,,,,FI,,,,
Hämeenlinna,,,,,FI,,,,
Sea Store,Kipparlahti,,00810,Helsinki,FI,,,https://www.seastore.fi/,Beschläge;Bootszubehör;Tauwerk
Haapalahti,,,,,FI,,,,
Otsolahden satama,,,,,FI,,,https://www.tapiolanvenekerho.fi/satama/otsolahti,
Vartiokylänlahden venesatama,,,,,FI,,,,
Pentalan veneseuralaituri,,,,,FI,,,,
Saunalahden venesatama,,,,,FI,,,https://www.hel.fi/helsinki/fi/kaupunki-ja-hallinto/osallistu-ja-vaikuta/ota-yhteytta/hae-yhteystietoja/toimipistekuvaus?id=41857,
Blindsundetin satama,Morsfjärdintie,95,,Kirkkonummi,FI,,,,
Koivusaaren venesatama,Vaskisalmenkuja,9,00200,Helsinki,FI,,,,
Vanajanranta,,,,,FI,,,,
Ramsaynrannan venesatama,,,,,FI,,,,
Vaskilahden satama,,,,,FI,,,,
Porslahden venesatama,,,,,FI,,,,
Vuosaarenlahden venesatama,,,,,FI,,,,
Aurinkolahden venesatama,,,,,FI,,,,
Vuosaaren venekerho,Kalkkihiekantori,5,00980,Helsinki,FI,,,https://vuosaarenvenekerho.fi/,
Kantvikin pienvenesatama,,,,,FI,,,,Kran;Werften
Koivuluodon venesatama,,,,,FI,,,,
Laivalahden venesatama,,,,,FI,,,,
Kipparlahden venesatama,Kipparlahdenkuja,3,00880,Helsinki,FI,,,http://kipparila.fi/,
Strömsinlahden venesatama,Abraham Wetterin tie,26,00820,Helsinki,FI,,,https://www.hel.fi/www/helsinki/fi/kulttuuri-ja-vapaa-aika/ulkoilu/veneily/venepaikat/stromsinlahden-venesatama,
Vartiokylän Venekerho,,,,,FI,,,,
Laajalahden venesatama,,,,,FI,,,,
Meri-Rastilan venesatama,,,,,FI,,,,
Pursilahdenallas,,,,,FI,,,,
Mustalahden venesatama,,,,,FI,,,,
Pikku Kallahden venesatama,,,,,FI,,,,
Mustikkamaan venesatama,,,,,FI,,,,
Kaunissaari,,,,,FI,,,https://www.hel.fi/helsinki/fi/kulttuuri-ja-vapaa-aika/ulkoilu/saaristossa/kaunissaari,
Hietasaaren veneilykeskus,,,,Oulu,FI,,,https://www.telakkasaatio.fi/,
Seelari,,,,Oulu,FI,,,https://www.otps.fi/satama,
Sorsasaaren venelaituri,,,,Oulu,FI,,,,
Sarvastonvalkama,,,,,FI,,,,
Tahvonlahden venekerho,,,,,FI,,,,
Hopeasalmen telakka,Mustikkamaantie,4,00570,Helsinki,FI,info@hopeasalmentelakka.fi,+358 10 387 7180,https://www.hopeasalmentelakka.fi/,
Sapokan vierassatama,,,,,FI,,,https://marinacafelaituri.fi/vierasvenesatama/,
Meritullin vierassatama,,,,Oulu,FI,,,,
Raatin venesatama,,,,,FI,,,,
Hollihaan venesatama,,,,,FI,,,,
Siuron veneilijät,,,,,FI,,,,
Terässatama,,,,,FI,,,https://www.raahenpurjehdusseura.com/satama,
Oravi,,,,,FI,,,,
Kannören,,,,,FI,,,,
Mepratuote,Kaviokuja,8,20380,Turku,FI,,,https://www.mepratuote.fi/,Beschläge;Bootszubehör;Tauwerk
Ajoksen kalasatama,,,,,FI,,,,
Hahtisaaren venesatama,,,,,FI,,,,
Saarenrannan venesatama,,,,,FI,,,https://www.simo.fi/tekniset-palvelut/ymparisto-ja-luonto/satamat/,
Sotkanranta,,,,,FI,,,https://www.sotkanranta.fi/,
Boatman Group,Mustikkamaantie,2,00570,Helsinki,FI,myynti@boatmangroup.fi,+358 9 692 6418,,
ÅSS Marina,,,,,FI,,+358 457 3434 170,https://www.segel.ax/,
Ämmän venesatama,,,,,FI,,,,
Äijän satama,,,,,FI,,,,
Yppärin kalasatama,,,,,FI,,,,
Tervon kalasatama,,,,,FI,,,,
Tammisalon Merivenekerho,Airoranta,,,,FI,,,,
Huhtiniemen venesatama,,,,,FI,,,,
Parhalahden kalasatama,,,,,FI,,,,
Kuntasatama Mustalahti,,,,,FI,,,,
Saarelan venesatama,,,,,FI,,,,
Santaholman venesatama,,,,,FI,,,,
Vasankarin satama,,,,,FI,,,,
Varjakka,,,,,FI,,,https://www.lumijoki.fi/kulttuuri-vapaa-aika-ja-matkailu/matkailu/varjakka/,
Häyrysenniemi,Kalastajantie,86,90850,Martinniemi,FI,,,,
Varjakan vierasvenesatama,,,,,FI,,,,
Hevossalmen venesatama,,,,,FI,,,,
Ahtolan Satama,,,,,FI,,,,
Vierasvenesatama,,,,,FI,,,,
Vuorenmaa,,,,,FI,,,,
Tervaporvarinpuiston venetelaranta I,,,,,FI,,,,
Tervaporvarinpuiston venetelaranta II,,,,,FI,,,,
Venesiwa BCB Boats,Viluntie,2,21140,Rymättylä,FI,,,https://www.bcb-boats.fi/,Beschläge;Bootszubehör;Tauwerk
Lemislahden venesatama,Lahnalahdentie,3,00200,Helsinki,FI,Lvry@lauttasaarenveneilijat.fi,,https://www.lvry.fi,
Pickala Port,Rannikkotie,31b,,Siuntio,FI,info@pickalaport.com,(09) 295 2264,http://www.pickalaport.com,Beschläge;Bootszubehör;Tauwerk
Gerbyn venesatama,,,,,FI,,,,
Vaasan työväen purjesauran satama-alue,,,,,FI,,,,
Brändö sund,,,,,FI,,,,
Vankilan allas,,,,,FI,,,,
Vaasan moottorivenekerho - Vasa motorbåtsklubb,Duvaldintie,6,65170,Vaasa,FI,vmk.info@vmk.fi,,https://www.vmk.fi/,
Järvikadunlaituri,,,,,FI,,,,
Onkilahden laituri,,,,,FI,,,,
Heinänokan partiovenesatama,,,,,FI,,,,
Veneiden säilytysalue,,,,,FI,,,,
Rönni,,,,,FI,,,,
Fiskarviks hamnen,,,,,FI,,,,
Ainolanranta,,,,,FI,,,,
Vikarskat Fiskehamn,,,,,FI,,,,
Tikka,,,,,FI,,,,
Merimarina,Poijukatu,5,33180,Tampere,FI,sales@merimarina.fi,+358 3 261 1980,http://www.merimarina.fi/,Beschläge;Bootszubehör;Tauwerk
Naistenlahden satama,,,,,FI,,,,
Pohjoinen veneranta,,,,,FI,,,,
Norra Vallgrunds hamn,,,,,FI,,,,
Skinnarilan venesatama,,,,,FI,,,,
VK-motors,Kuruntie,15,,,FI,,+35834740040,,Beschläge;Bootszubehör;Tauwerk
Ruoveden laivaranta,Laivarannantie,5,34600,Ruovesi,FI,,,https://www.ruovesi.fi/laivaranta-ja-venepaikat_2,
Kemijärven Venesatama,,,,,FI,,,,
Kalettomanlahden satama,,,,,FI,,,,
Suninsalmen satama,Eino Uusitalontie,,63500,Lehtimäki,FI,,,,
Nenäinniemi,,,,,FI,,,,
Pihlajasaaren venesatama,,,,,FI,,,,
Pihlajasaaren vierasvenesatama,,,,,FI,,,,
Länkipohjan venesatama,,,,,FI,,,,
Hirviranta,,,,,FI,,,,
Karikkorinne,,,,,FI,,,,
Espoon pursiseura (EPS),,,,,FI,,,https://www.espoonpursiseura.fi/,
Vikminne hamn,,,,,FI,,,,
Molpe fiskehamn,,,,,FI,,,,
Taalintehtaan vierassatama,,,,,FI,,,,
Korkkitehtaan venesatama,,,,,FI,,,,
Niittykaarteen veneranta,Matkusniemenkatu,8,70840,Kuopio,FI,,,,
Pirttilahden (Romanianraitin) veneranta,Pirtinpäänkatu,52,70820,Kuopio,FI,,,,
Pirttilahden venesatama,Pirtinpäänkatu,56,70820,Kuopio,FI,,,,
Valkamarannan venesatama,Valkamaranta,10,70800,Kuopio,FI,,,,
Kirveslahden veneranta,Raatekatu,1,70820,Kuopio,FI,,,,
Suomenojan venesatama,,,,,FI,,,,
Krookan satama,,,,,FI,,,,
S-Marin Volvo Penta Center,Tammistontie,258,,Turku,FI,,,https://astrumvene.fi/huolto/,Beschläge;Bootszubehör;Tauwerk
Jukurinrannan venevalkama,,,,,FI,,,,
Preiviikin Kalaranta,,,,,FI,,,,
Pitkäsiiman veneranta,Pitkäsiima,29,70820,Kuopio,FI,,,,
Taivallahden venekerho,,,,,FI,,,,
Mäntyniemi,,,,,FI,,,,
Likosenlahden venesatama,,,,,FI,,,,
Vierasvenesatama,,,,,FI,,,,
Pyysaari,,,,,FI,,,https://htps.fi/,
Vietonen,,,,,FI,,,,
Laivaranta,,,,,FI,,,,
Pähkinäinen,,,,,FI,,+358 2 262 5167,https://www.pahkinainen.fi/,
Pensar vierasvenesatama,,,,,FI,,+358 45 356 9209,https://venelehti.fi/?satama=pensar,
Nagu Gästhamn,,,,,FI,,+358 45 321 3400,https://naguhamn.fi/,
Helsingholm,,,,,FI,,+358 443 424 647,,
Turun vierasvenesatama,,,,,FI,,+358 2 230 9194,https://www.turunvierasvenesatama.fi/,
Kanavalahden venesatama,,,,,FI,,,https://www.majakkapaviljonki.fi/,
Skadaholmen,,,,,FI,,,,
Venesatama,,,,,FI,,,,
Näsby gästhamn,,,,,FI,,,https://www.skagen.fi/,
Svinön venesatama,,,,,FI,,,,
Lokitien venesatama,,,,,FI,,,,
Lauttasaaren laivalaituri,,,,,FI,,,,
Pienvenesatama,,,,,FI,,,,
Kivenlahden venesatama,,,,,FI,toimisto@kivenlahdenvenekerho.fi,045 1260175,https://www.kivenlahdenvenekerho.fi/,
Reijolan pienvenesatama,,,,,FI,,,,
Lootholma,,,,,FI,,,https://lootholma.fi/palvelut/satama-leirintaalue/,
Parattula - Peterzens,,,,,FI,,,https://www.peterzens.fi/,
Jurmo,,,,,FI,,,,
Kirjais,,,,,FI,,,,
Liuskasaaren venesatama,,,,,FI,,,,
Fiskehamn,,,,,FI,,,,
Nokkalanniemen venesatama,,,,,FI,,,,
