Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Søndre Frihavn Lystbådehavn,,,,,DK,,+45 4042 3977,https://byoghavn.dk/cphport/lystsejlads/info-nordhavnen/soendre+frihavn.aspx,
Sundby Sejlforenings Havn,,,,,DK,,,https://sundby-sejlforening.dk/,
Toldbodens Bådehavn,,,,,DK,,,,
Mejeri Havnen,,,,,DK,,,,
Hvide Sande Havn,,,,,DK,hvidesandehavn@hvshavn.dk,+45 97311633,https://hvidesandehavn.dk/,
Sørup Havn,,,,,DK,,,,
Faurby Marina,,,,,DK,,,,
Mullerup Havn,,,,,DK,info@mulleruphavn.dk,+45 5838 4700,https://mulleruphavn.dk/,
Reersø Havn,,,,,DK,,,,
Hvalpsund Lystbådehavn,,,,,DK,,+45 96 492200,,
Yachtklubben Furesøen,,,,,DK,,,,
Aarø Havn,,,,,DK,,,,
Nyborg Lystbådehavn,,,,,DK,,,,
Østerhavn,,,,,DK,,,,
Middelfart city harbour,,,,,DK,,+45 88 884910,,
Bøjden Bro,,,,,DK,,,,
Gambøt Lystbådehavn,,,,,DK,,+45 62 205048,,
Marstal Havkajakcenter,,,,,DK,,,https://marstalkajakklub.dk/,
Skalø Havn,,,,,DK,,,,
Røsnæs Havn,,,,,DK,,,https://www.kalundborg.dk/Borger/Veje-_teknik_og_milj%C3%B8/Havne/R%C3%B8sn%C3%A6s_havn.aspx,
Mastkran,,,,,DK,,,,
Gammelhavn,,,,,DK,,,,
Sydhavn,,,,,DK,,,,
Hanstholm Havn,,,,,DK,info@portofhanstholm.dk,+45 96 550710,https://www.hanstholmhavn.dk/hanstholm.aspx,
Thorsminde Vesthavn,,,,,DK,,+45 24 233345,,
Aalbæk Havn,,,,,DK,,+45 21 773799,https://aalbaekhavn.frederikshavn.dk/,
Hirtshals Havn,,,,,DK,havnevagten@hirtshalshavn.dk,+45 98 941422,https://www.hirtshalshavn.dk,
Hirtshals Marina,,,,,DK,bakkesv@stofanet.dk,+45 9894 1422,http://www.hirtshalsmarina.dk,
Skagen Lystbådehavn,,,,,DK,lystbaadehavn@frederikshavn.dk,+45 23 20 09 41,https://skagenlystbaadehavn.frederikshavn.dk/,
Strandby Lystbådehavn,,,,,DK,mail@strandbyhavn.dk,+45 98 482259,http://www.strandbylystbaadehavn.dk/,
Egense Lystbådehavn,,,,,DK,,,http://www.egense-sejlklub.dk/,
Hals Havn,,,,,DK,post@halsbaadelaug.dk,+45 98259370,http://www.halsbaadelaug.dk/,
Attrup Havn Bådelaug,,,,,DK,em@10mb.dk,+45 9823 6269,http://www.attruphavn.dk,
Aggersund Havn,,,,,DK,,,,
Haverslev Havn,,,,,DK,,,http://www.haverslevhavn.dk/,
Doverodde Havn,,,,,DK,,+45 20881137,,
Humlum Fiskerleje & Camping Havn,,,,,DK,per@city-mail.dk,+45 21 417352,http://www.humlumbaadelaug.dk/,
Oddesund Lystbådehavn,,,,,DK,,,,
Thisted Lystbådehavn,,,,,DK,thisted.havn@thisted.dk,+45 97 911400,,
Fur Havn,,,,,DK,,,https://furhavn.dk/,
Glyngøre Havn,,,,,DK,,+45 40 829125,,
Hjarbæk Havn,,,,,DK,,,,
Virksund Lystbådehavn,,,,,DK,,+45 97 539444,https://www.virksundlyst.dk/,
Løgstør Lystbådehavn,,,,,DK,,+45 23484118,https://muslingebyen.dk/by-og-havn/lystbaadehavnen/,
Bandholm Havn,,,,,DK,,,https://www.knuthenborg.dk/Om+Knuthenborg/VIRKSOMHEDEN+KNUTHENBORG/bandholm_havn.htm,
Blans Havn,,,,,DK,havne@lolland.dk,+45 54 788313,,
Onsevig Havn,,,,,DK,ms-skjold@mail-tele.dk,+45 21 647065,https://www.onsevighavn.dk/,
Tårs Fiskeri- og Lystbådehavn,,,,,DK,gert@taarshavn.dk,+45 30 532921,https://www.taarshavn.dk/,
Urne Havn,,,,,DK,urnehavn@gmail.com,+45 54 935443,,
Helsingør Nordhavn,,,,,DK,nordhavnen@helsingor.dk,+45 4928 1080,http://www.helsingor-havne.helsingor.dk/Helsingor-Nordhavn.aspx,
Mastekran,,,,,DK,,,,
Hundested Lystbådehavn,,,,,DK,mail@hundestedhavn.dk,+45 47 93 72 34,http://www.hundestedhavn.dk/,
Frederikssund Lystbådehavn,,,,,DK,havnefogeden@frederikssundlystbaadehavn.dk,+45 4738 5503,http://www.frederikssundlystbaadehavn.dk/,
Frederiksværk Marina,,,,,DK,frvhavn@mail.dk,+45 47 721190,http://www.frv-havn.dk/,
Lynæs Havn,,,,,DK,lynaes.havn@mail.dk,+45 4793 9119,http://www.lynaes-havn.dk/,
Marbæk Lystbådehavn,,,,,DK,marbaekhavn@mail.dk,,http://www.msm-klub.dk/index.php/havnen,
Gershøj Havn,,,,,DK,,+45 47 528545,http://gershoej-by.dk/html/gershoj_havn.html,
Skuldelev Havn,,,,,DK,,,,
Sønderby Lystbådehavn,,,,,DK,,,,
Ejby Havn,,,,,DK,,,,
Holbæk Marina,,,,,DK,kontor@holbaekmarina.dk,+45 59 438877,http://www.holbaekmarina.dk/,
Hørby Lystbådehavn,,,,,DK,jan.ulrich@mail.dk,+45 2538 5700,https://www.hoerby-havn.dk/,
Kignæs Havn,,,,,DK,Info@kignaeshavn.dk,+45 47 532469,https://kignaeshavn.dk/,
Klint Havn,,,,,DK,,,,
Odden Lystbaadehavn,,,,,DK,,,http://www.odsherredhavne.dk/content/odden-havn,
Vesthavnen,,,,,DK,,,http://www.portofkalundborg.dk/lystbade/gaestesejlere,
Gisseløre Lystbådehavn,,,,,DK,,+45 3013 1278,http://www.portofkalundborg.dk/lystbade/gaestesejlere,
BalleStrand NordHavn,,,,,DK,,+45 45 889296,,
Jungshoved Kirkehavn,,,,,DK,,,,
Skælskør Lystbådehavn,,,,,DK,,,http://maritimtknudepunktstorebaelt.dk/mks-skaelskoer/,
Stavreby Havn,,,,,DK,,+45 55 999151,,
Faxe Ladeplads Lystbådehavn A.m.b.a.,,,,,DK,fl.juel.faxe@gmail.com,+45 20641375,https://faxeladepladslystbaadehavn.dk,
Rødvig Lystbådehavn,,,,,DK,,+45 5650 6007,,
Kastrup Lystbådehavn,,,,,DK,,,https://www.taarnby.dk/kultur-og-fritid/vandet-i-byen/kastrup-lystbadehavn/,
Taarbæk Havn,,,,,DK,taarbaek-havn@mail.dk,+45 3963 0309,http://www.taarbaek-havn.dk/,
Lynæs Marinecenter,,,,,DK,,+45 47 94 01 02,https://www.lynaes-marinecenter.dk,Beschläge;Bootszubehör;Tauwerk
Fedhavnen,,,,,DK,,,,
Frederikssund Havn,,,,,DK,,,,
Sønderballe Bådehavn,,,,,DK,,,,
Handbjerg Marina,,,,,DK,,,https://www.handbjergmarina.com/,
Christianshavn,,,,,DK,,,,
Fåborg Lystbådehavn,,,,,DK,faaborghavn@faaborgmidtfyn.dk,+45 72 530260,http://www.faaborghavn.dk/,
Fåborg Lystbådehavn,,,,,DK,faaborghavn@faaborgmidtfyn.dk,+45 72 530260,http://www.faaborghavn.dk/,
Nakskov Havn,,,,,DK,havne@lolland.dk,+45 54 677332,http://www.nakskovhavn.dk/,
Rudkøbing Havn,,,,,DK,havnene@langelandkommune.dk,+45 6351 6270,https://www.havneguide.dk/havn/rudkoebing-havn,
Rødbyhavn Trafikhavn,,,,,DK,tochr@lolland.dk,+45 20 250672,http://www.rodbyport.dk/,
Spodsbjerg Turistbådehavn,,,,,DK,,+45 4041 3026,https://www.spodsbjerghavn.dk/,
Frem mastekran,,,,,DK,,,,
Kajakklubben Esrum Sø,,,,,DK,,,https://www.kkes.dk/,
Flakfortet Havn,,,,,DK,havnekontor@flakfortet.com,+45 32 96 08 00,https://flakfortet.com/lystsejlere,
Barakkebroen,,,,,DK,,,https://www.saltholm.dk/besoeg-saltholm/,
Morsø Sejlklub og Marina,,,,,DK,,,,
Kronborg Marine Bådudstyr,,,,,DK,,,https://kronborgmarinebaadudstyr.dk/,Beschläge;Bootszubehör;Tauwerk
Snekkersten Havn,,,,,DK,hf@snekkerstenhavn.dk,+45 4922 4919,http://www.snekkerstenhavn.dk/,
Selsø Møllekrog Bådelaug,,,,,DK,,,http://www.xn--selsmllekrogbdelaug-dxb30bb.dk/,
Tambohus Naturhavn,,,,,DK,,,https://www.tambohusbylaug.dk/naturhavn/naturhavn.php,
Bønnerup Lystbådehavn,,,,,DK,info@boennerup-lbh.dk,+45 2024 6522,https://www.boennerup-lbh.dk/,
Udbyhøj Lystbådehavn,,,,,DK,info@udbyhoejhavn.dk,+45 20 47 36 82,https://udbyhojlystbaadehavn.randers.dk/udbyhoej-lystbaadehavn/,
Øster Hurup Havn,,,,,DK,,+45 51291901,https://www.osterhuruphavn.dk/,
Odden Fiskeri Havn,,,,,DK,,,,
Nekselø Havn,,,,,DK,,,https://www.kalundborg.dk/Borger/Veje-_teknik_og_milj%C3%B8/Havne/Neksel%C3%B8_Anl%C3%B8bsbro.aspx,
Lynettens Bådservice,,,,,DK,lynettens@baadservice.dk,+45 3257 6106,https://www.baadservice.dk,Beschläge;Bootszubehör;Tauwerk
Mellemfortet,,,,,DK,,,,
Vesterø Havn,,,,,DK,vesteroehavn@laesoe.dk,+45 9849 9222,,
Kran (max 6 t),,,,,DK,,,,
Hou Lystbådehavn,,,,,DK,info@houhavn.dk,+45 2165 0988,http://www.houhavn.dk/,
Korshavn Lystbådebro,,,,,DK,,,https://havneguide.dk/da/havn/korshavn-lystbaadebro,
Bregnør Havn,,,,,DK,havn@kerteminde.dk,+45 65 15 15 37,https://www.kerteminde.dk/For-borgere/Milj%C3%B8-og-teknik/Havne/Bregn%C3%B8r-Havn.aspx,
Klintebjerg Havn,,,,,DK,,,http://havneguide.dk/da/havn/klintebjerg-havn,
Lystbådehavnen Stige Ø,,,,,DK,,,https://www.odensesejlklub.dk/,
Øer Maritime Havn,,,,,DK,,,https://www.marinaguide.dk/oeer-maritime-havn/beskrivelse/,
Mellerup Lystbådehavn,,,,,DK,,,,
Mosede Havn,,,,,DK,,,http://www.mosedehavn.dk/,
Paskram,,,,,DK,,,https://www.paskram.dk/,Segelmacher
Bornholms Flådeservice,,,,,DK,,,http://www.bornholmsflaadeservice.dk/,Beschläge;Bootszubehör;Tauwerk
3F Sejl og Bådudstyr,,,,,DK,,,,Beschläge;Bootszubehör;Tauwerk
Gundestrup Marina,,,,,DK,,,,
Ulkebøl Krigshavn,,,,,DK,,,,
Haarum Havn,,,,,DK,,+45 23207988,http://www.123haarumhavn-fjordfisker.dk/,
Suså Havn,,,,,DK,,,,
Bådebygger Niels Løvstad,,,,,DK,niels@lovstad.dk,+45 40 20 54 11,http://lovstad.dk,Kran;Werften
Faaborg Sejlklub,,,,,DK,,,,
Guldborg Havn,,,,,DK,,,http://www.guldborg-havn.dk,
Udbyhøj Syd Lystbådehavn,,,,,DK,info@udbyhoejhavn.dk,+4520473682,http://www.udbyhoejhavn.dk/,
Østerby Havn Marina,,,,,DK,oesterbyhavn@laesoe.dk,+45 9849 8027,,
Museumshavn,,,,,DK,,,,
Fiskerihavn,,,,,DK,,,,
Doylesails,,,,,DK,info@doylesails.dk,+45 3963 2210,https://www.doylesails.dk,Segelmacher
Venø Havn,,,,,DK,,,,
Vejrø Havn,,,,,DK,,,,
Hal16,,,,,DK,,,https://mfs.dk/hal16/,Kran;Werften
Sillerslev Havn,,,,,DK,,,,
Roskilde Havn,,,,,DK,,,,
Sejlklubben Aarhus Nordhavn,,,,,DK,,,https://aarhusnordhavn.dk/,
Sejl- og presenningsservice,,,,,DK,,,,Segelmacher
Sejl- og presenningsservice,,,,,DK,,,,Segelmacher
Staun Havn,,,,,DK,,,,
UK Sailmakers,,,,,DK,info@sails.dk,+45 4586 6820,https://www.sails.dk,Segelmacher
Resen Sails,,,,,DK,info@resensails.dk,+45 70 77 70 71,https://resensails.dk,Segelmacher
Sejlmager Hansen,,,,,DK,,,https://sejlmagerhansen.dk/,Segelmacher
Capenhagen Sails,,,,,DK,,+45 23 60 12 14,https://copenhagensails.dk/,Segelmacher
DOK8000,,,,,DK,,,,
Esby havn,,,,,DK,,,,
Lynæs Havn,,,,,DK,,,,
Lynæs Havn,,,,,DK,,,,
AFI Marine A/S,,,,,DK,,+45 86124366,https://afi.dk/,Beschläge;Bootszubehör;Tauwerk
Unisafe,,,,,DK,,+45 32581615,https://www.unisafe.dk/,Beschläge;Bootszubehör;Tauwerk
Assens Marina,,,,,DK,amba@assens-marina.dk,+45 6471 3580,https://www.assens-marina.dk/,
Hundested Lystbådehavn,,,,,DK,mail@hundestedhavn.dk,+45 47 93 72 34,https://www.hundestedhavn.dk/,
Meinilds Bådebyggeri,,,,,DK,,,,Werften
Kragenæs Skibsproviantering,,,,,DK,,,http://www.k-s4943.dk/,Beschläge;Bootszubehör;Tauwerk
Ans Søplads,,,,,DK,,,,
Holstebro-Struer Havn,,,,,DK,,,,
Lemvig Havn,,,,,DK,,,,
Lystbådehavn,,,,,DK,,,,
Vinterleje Havn,,,,,DK,,,,
Ringkøbing Havn,,,,,DK,,,,
Juelsminde Havn og Marina,,,,,DK,,,,
Nyborg Marina,,,,,DK,,,,
Bjerregård Havn,,,,,DK,,,,
Auderød Havn,,,,,DK,,,,
Østhavn,,,,,DK,,,,
Sydhavn,,,,,DK,,,,
Nordhavn,,,,,DK,,,,
Svinø Havn,,,,,DK,,,,
Hellers,,,,,DK,,+45 32503017,https://hellers.dk/,Beschläge;Bootszubehör;Tauwerk
Svanemøllehavnen,,,,,DK,info@smhavn.dk,39 20 22 21,https://www.smhavn.dk/,
Rømø Havn,,,,,DK,,,,
Bork Hytteby Havn,,,,,DK,,,,
Render Havn,,,,,DK,,,,
Agersbæk Havn,,,,,DK,,,,
Haurvig Havn,,,,,DK,,,,
Velling Havn,,,,,DK,,,,
Nymindegab Havn,,,,,DK,,,,
Thorsminde Slusehavn,,,,,DK,,,,
Vesthavn,,,,,DK,,,,
Gamle Havn,,,,,DK,,,,
Ny Havn,,,,,DK,,,,
Lystbådehavn,,,,,DK,,,,
Skive Sydhavn,,,,,DK,,,,
Skive Jollehavn,,,,,DK,,,,
Bådelauget Bøgeskov,,,,,DK,,,,
Ørndalens Bådelaug,,,,,DK,,,,
Varde Havn,,,,,DK,,,,
Sebber Bådehavn,,,,,DK,,,,
Kappelsbjerg Lystbådebro,,,,,DK,,,,
Nyhavn,,,,,DK,,,,
Ensted Havn,,,,,DK,,,,
Kollund Mole,,,,,DK,,,,
Mündung der Krusau,,,,,DK,,,,
Gråsten Havn,,,,,DK,,,,
Ullman Sails Denmark,,,,,DK,,,https://ullmansails.dk/,Segelmacher
Yachtbasen,,,,,DK,,,,Beschläge;Bootszubehör;Tauwerk
Uggelhuse Jollehavn,,,,,DK,,,,
Garderhøjens Havn,,,,,DK,,,http://xn--grundejerforeningengarderhj-00c.dk/index.php/havnereglement/,
X-yachts,,,,,DK,,,,
X-Yachts,,,,,DK,,,,
Ørodde Havn,,,,,DK,,,,
Palby Marine,,,,,DK,,,https://www.palby.dk/,Beschläge;Bootszubehör;Tauwerk
Frederik d. V mastekran,,,,,DK,,,,
Jyllinge Lystbådehavn,,,,,DK,havnefoged@jyllingehavn.dk,+45 46 789348,https://www.jyllingehavn.dk/,
Ydernæs Fritidshavn,,,,,DK,,,,
Jacobshavn,,,,,DK,,,,
Nold's Havn,,,,,DK,,,https://www.noldshavn.dk/,
Bådelaug Havnestad,,,,,DK,,,https://baadelaughavnestad.dk/,
Langelinie Lystbådehavn,,,,,DK,langelinie.lystbaadehavn@gmail.com,+45 2744 7545,https://langeliniehavn.dk/,
Aalborg Skudehavn,,,,,DK,,+45 40 24 70 34,https://aalborglystbaadehavn.dk/,
Vindeby Havn,,,,,DK,,,https://www.vindebyhavn.dk/,
Svendborg Lystbådehavn,,,,,DK,,+45 04 562233081,http://www.svendborg-havn.dk/de+7+havne/svendborg+lystb%C3%A5dehavn,
Lyø Havn,,,,,DK,,,,
Masnedsund Havn,,,,,DK,,+45 22 18 15 49,,
Varbjerg Havn,,,,,DK,,,,
Ribe Bådklub,,,,,DK,,,,
Hjarnø Havn,,,,,DK,,,,
Gammel Havn,,,,,DK,cc@juelsmindehavn.dk,+45 75693581,http://www.juelsmindehavn.dk/,
Ny Marina,,,,,DK,cc@juelsmindehavn.dk,+45 75693581,http://www.juelsmindehavn.dk/,
Snaptun Lystbådehavn,,,,,DK,snaptun.lystbaadehavn@gmail.com,+45 75 683788,https://www.snaptunsejlklub.dk/,
Sandbjerg Marina,,,,,DK,cc@juelsmindehavn.dk,+45 75693581,http://www.juelsmindehavn.dk/,
Ballen Havn,,,,,DK,,,http://www.ballenhavneforeningsydfyn.dk/,
Rantzausminde Lystbådehavn,,,,,DK,havn@svendborg-kom.dk,+45 62 210657,,
Augustenborg Yachthavn,,,,,DK,,,https://ayh.dk/,
Vestre Bådehavn,,,,,DK,,+45 40 24 70 34,https://aalborglystbaadehavn.dk/,
Vejle Lystbådehavn,,,,,DK,,,http://vejlehavn.dk/,
Rønnerhavnen,,,,,DK,,+45 98 431088,https://www.roennerhavnen.dk/,
Nørresundby Lystbådehavn,,,,,DK,nsshavn@get2net.dk,+45 98 17 60 17,https://www.nsshavn.dk/,
Bådklubben Vidå,,,,,DK,,,https://www.baadklubbenvidaa.dk/,
Kytterup Havn,,,,,DK,,,,
Rosenvold Havn,,,,,DK,,,,
Østhavn,,,,,DK,cc@juelsmindehavn.dk,+45 75693581,http://www.juelsmindehavn.dk/,
Kolding Marina Nord,,,,,DK,klh@koldinglystbaadehavn.dk,+45 7553 2722,http://www.koldinglystbaadehavn.dk/,
Kolding Marina Syd,,,,,DK,klh@koldinglystbaadehavn.dk,+45 7553 2722,https://koldinglystbaadehavn.dk/,
Skaven Lystbådehavn,,,,,DK,,,,
Skjern Bådehavn,,,,,DK,,,,
Stauning Havn,,,,,DK,,,,
Ramløse Havn,,,,,DK,,,http://www.arresoesejlklub.dk/,
Søndre Bådehavn,,,,,DK,,,,
Rønne Lystbådehavn Nørrekås,,,,,DK,,+45 5692 2320,https://bornholm.info/roenne-lystbaadehavn-noerrekaas/,
Marstal Lystbådehavn,,,,,DK,tlf@aeroekommune.dk,+45 63 526365,https://www.aeroehavne.dk/Aeroehavne/Velkommen_dk.html,
Næstved Sejlklub Yderhavnen,,,,,DK,,,,
Søfronten Lystbådehavn,,,,,DK,havnekontoret@soefronten.dk,+45 40 194736,http://www.soefronten.dk/,
Karrebæksminde Inderhavn,,,,,DK,,,,
Humlebæk Værft,,,,,DK,,,,Kran;Werften
Hårbølle Havn,,,,,DK,,,,
Nordbjærgs Bådeværft,,,,,DK,,,http://nordbjaerg.dk/,Beschläge;Bootszubehör;Kran;Tauwerk;Werften
Brejning Lystbådehavn,,,,,DK,blh@c.dk,+45 20136540,https://www.brejninghavn.dk/,
Hadsund Lystbådehavn,,,,,DK,,,,
Kongsdal Lystbådehavn,,,,,DK,,,,
Hadsund Fiskerihavn,,,,,DK,,,,
Bogense Havn og Marina,,,,,DK,havn@nordfynskommune.dk,+45 6481 2115,https://www.nordfynsturist.dk/Aktiv+ferie/havn_og_marina.htm,
Gjøl Fiskeri- og Lystbådehavn,,,,,DK,,,,
Færgehagen,,,,,DK,,,,
Peter Bruun Bådebyggeri,,,,,DK,,,,Kran;Werften
Ejerslev Havn,,,,,DK,,,,
Sommerlyst,,,,,DK,,,,
Ringkøbing Jollehavn,,,,,DK,,,,
Vive Havn,,,,,DK,,,https://www.vive-havn.dk/,
Kleven Havn,,,,,DK,,,https://www.ommelsamvirke.com/kleven/forside,
Svaneke Havn,,,,,DK,,,,
Ebeltoft Havn,,,,,DK,,,,
Grevebroen,,,,,DK,,,,
Nørre Lyngvig Havn,,,,,DK,,,,
Augustenborg Havn,,,,,DK,,,,
Dyvig Bro,,,,,DK,,,,
Dyvig Bådelaug Lystbådehavn,,,,,DK,,,,
Marineshoppen,,,,,DK,palle-marineshoppen@outlook.dk,,https://www.marineshoppenjuelsminde.dk,Beschläge;Bootszubehör;Tauwerk
Damhus Å Havn,,,,,DK,,,,
Harpøth Havn,,,,,DK,,,,
Kloster Havn,,,,,DK,,,,
Helmklink Havn,,,,,DK,,,,
Hesnæs Havn,,,,,DK,,+45 54 44 40 58,https://corselitze.dk/,
Agernæs Havn,,,,,DK,,,https://www.assenshavn.dk/agernaes-havn,
S. N. Kjær,,,,,DK,,,,Beschläge;Bootszubehör;Tauwerk
Hemmet Havn,,,,,DK,,,,
Skyllebakke Havn,,,,,DK,,,,
Fredericia Lystbådehavn,,,,,DK,havnefoged@frlh.dk,+45 2969 2069,http://www.frlh.dk/,
Horsens Lystbådehavn,,,,,DK,hmme@horsens.dk,,http://www.horsenslystbaadehavn.dk/,
Nørre Uttrup Lystbådehavn,,,,,DK,,,https://shs-sejlklub.dk/,
Errindlev Havn,,,,,DK,,,,
Handermelle Havn,,,,,DK,,,,
Høvænge Havn,,,,,DK,,,,
Sandager Havn,,,,,DK,,,,
Stubberup Havn,,,,,DK,,,,
X-Yachts,,,,,DK,info@x-yachts.com,+45 74521022,https://www.x-yachts.com/,Werften
Røjklit Havn,,,,,DK,,,,
Bøvlingbjerg Jollehavn,,,,,DK,,,,
Båd og Motor,,,,,DK,,,https://www.baad-motor.dk/,Beschläge;Bootszubehör;Tauwerk
Faldsled Havn,,,,,DK,jorgensenpaula2@gmail.com,+45 21 284960,https://faldsledhavn.dk/,
Vigehavnen,,,,,DK,,,,
Madsens Plads,,,,,DK,,,,
Sønderborg Lystbådehavn,,,,,DK,havnemester@soenderborglystbaadehavn.dk,+45 27 84 85 25,https://www.soenderborg-lystbaadehavn.dk/,
Sønderborg Havn,,,,,DK,havnen@sonderborg.dk,+45 74 42 27 65,https://sonderborgkommune.dk/borger/faerger-og-havne,
Bådklubben Sjællandsbroen,,,,,DK,,,,
Dragør Lystbådehavn,,,,,DK,,,,
Dragør Havn,,,,,DK,havn@dragoer.dk,+45 2148 4132,https://dragoerhavn.dk/,
Fiskerhavnen,,,,,DK,,,,
