Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Sjöboden Jollesport,,,,,SE,,,,Beschläge;Bootszubehör;Tauwerk
Bränneriets Båtsällskap,,,,,SE,,,,
Mor Annas Brygga,,,,,SE,,,,
Almösunds Marina,,,,,SE,,,http://yachtservice.se/almosunds-marina/,
Stocksundshamn,,,,,SE,,,,
Strandbryggan Sea Club,,,,,SE,,,,
Galärbryggan Sea Club,,,,,SE,,,https://www.galarbryggan.se/,
Hammars småbåtshamn,,,,,SE,,,,
Rörvik,,,,,SE,,,,
Fiskebäcks småbåtshamn,,,,,SE,,,http://grefab.se/fiskeback/start,
Yttre Saltholmen,,,,,SE,,,https://goteborg.se/wps/portal/enhetssida/grefab/hamnar/saltholmen,
Önnereds Båtförening,,,,,SE,info@onneredsbatforening.se,,https://www.onneredsbatforening.se,
Gärdsnäsbåtarnas Samfällighetsförening,,,,,SE,,,,
Bosö Båtklubb,,,,,SE,,,,
Vikingarnas Segelsällskap,,,,,SE,,,,
Furusunds gästhamn,,,,,SE,,,,
Grisslehamn Östra,,,,,SE,,,,
Grisslehamn Västra,,,,,SE,,,,
Trosa hamn,,,,,SE,,,,
Fyruddens hamn,,,,,SE,,,https://www.fyrudden.se/,
Huddinge båtklubb,Hamnvägen,7,,,SE,,,http://www.huddingebatklubb.se,
Kalmar gästhamn,,,,,SE,,,,
Upplands Väsby Båtsällskap ?,,,,,SE,,,,
Vrångö hamn,,,,,SE,kontakt@vrangohamn.se,+46 708 56 50 67,http://www.vrangogasthamn.se/,
Lysingsbadet,,,,,SE,,,,
Lidköping,,,,,SE,,+46 510 545000,,
Djupvik,,,,,SE,,,,
Hässelby strands båtklubb,Sparrisbacken,45,,,SE,info@hsbk.org,,https://www.hsbk.org/,
Grimsta Båtsällskap,,,,,SE,,,http://www.gbs.nu,
Spikens Gästhamn,,,,,SE,,,http://www.spikensbat.se/,
Läckö,,,,,SE,,,,
Tyrislöt hamn,,,,,SE,,,https://www.tyrislotcamping.se/gasthamn--smabatshamn,
ÅDBK,,,,,SE,,,,
Ängby båtklubb,,,,,SE,,,,
Torslanda Lagun,,,,,SE,,,,
Krossholmens Båtklubb,,,,,SE,,,http://www.krossholmen.se/,
Hällsviks småbåtshamn,,,,,SE,,,,
Donsö gästhamn,,,,,SE,,,,
Gärpens båtklubb,,,,,SE,,,,
Rörö gästhamn,,,,,SE,,,https://www.ica.se/butiker/nara/ockero/roro-strandkassa-1624/butiken/roro-gasthamn/,
Småbåtshamn,,,,,SE,,,,
Roberts Båtkapell & Sufflettservice,Gjutegården,153,43645,Askim,SE,robert@r-ss.se,+46 709 25 99 60,http://r-ss.se,Segelmacher
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Kovikshamns Norra Småbåtshamn,,,,,SE,,,,
Hjelms Bryggor,,,,,SE,,,,
Bjöla Marina,,,,,SE,,,http://www.bjorlamarina.se/,
Kolbotten Båthamn,,,,,SE,,,,
Karlholms Båt & Motor,,,,,SE,,,http://www.karlholmsbat.se,Beschläge;Bootszubehör;Tauwerk
Bäckvikens Hamn,,,,,SE,,+46-708-57 25 55,http://boka.landskrona.se/sv/boende/a387921/b%C3%A4ckvikens-g%C3%A4sthamn/detaljer,
Kyrkbackens Hamn,,,,,SE,,,http://www.kyrkbacken.se/,
Norreborgs Hamn,,,,,SE,hamnvard@norreborgshamn.se,+46-72-209 3040,http://u3334198.fsdata.se/,
Sea Sea,Redegatan,1,42677,Västra Frölunda,SE,,+46 31-7690400,http://www.seasea.se/,Beschläge;Bootszubehör;Tauwerk
Strömören,,,,,SE,,,,
Hindersöstallarna,,,,,SE,,,,
Bråbacka hamn,,,,,SE,,,,
Domstens hamn,,,,,SE,,,http://domstensbatklubb.se/,
Söderköping,,,,,SE,,,,
Motala,,,,,SE,,,,
Kran,,,,,SE,,,,
Sandviken,,,,,SE,,,,
Gästhamn,,,,,SE,,,,
Dockan Marina,,,,,SE,,,http://www.dockanmarina.se,
Svanholmens marina,,,,,SE,,,,
Svartö Hamn,,,,,SE,,,,
Västra Sveavikens Hamn,,,,,SE,,,,
Klubbhamn Halmstads Segelsällskap,,,,,SE,hamnvard.hss1910@hotmail.com,+46-35-21 76 53,http://www.hss1910.nu/,
Hjo hamn,,,,,SE,,,http://www.hjo.se/Startsida/Trafik-och-infrastruktur/Hjo-hamn/,
Hagge,,,,,SE,,,,
Gästhamn - Hanö,Hanö Hamn,,294 07,Sölvesborg,SE,,,,
Gästhamn - Nogersund,Hamnplan,1,294 95,Sölvesborg,SE,,,,
Gästhamn - Hällevik,Hamnplan Hällevik,13,294 72,Sölvesborg,SE,,,,
Vikens Båtklubb,,,,,SE,,,http://www.vikensbk.se,
Fårösunds Lanthamn,,,,,SE,,,,
Fårösunds Marina,,,,,SE,,,,
Fårösunds Båtklubb,,,,,SE,,,,
Ursvikens Segelsällskap,,,,,SE,,,,
Björholmens Marina,,,,,SE,guest@bjorholmensmarina.se,+46-304-66 39 00,http://www.bjorholmensmarina.se/hamn/,
Näsbyvikens båtklubb,,,,,SE,,,,
Sunne Gästhamn,,,,,SE,,,,
Baggviken,,,,,SE,,+46-613-40606,,
Södra Hamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Fritidsbåtshamn,,,,,SE,,,,
Viggbyholms båthamn,,,,,SE,,,,
Gästhamn,,,,,SE,,,,
Patholmsvikens Båtklubb,,,,,SE,,,,
Strana,,,,,SE,,,,
Pampas Marina / Huges Marina,,,,,SE,,,,
Vegabackens Båtklubb,,,,,SE,,,,
Kyrkosund,,,,,SE,,+46 526-20317,,
Mörtvikens Marina,,,,,SE,,,,
Bjuröklubben,,,,,SE,,,,
Storöns Gästbrygga,,,,,SE,,,,
Manhemskajen,,,,,SE,,,,
Öckerö Hamn,,,,,SE,info@ockerohamn.se,+46-706-90 32 98,http://www.ockerohamn.se/,
ÖBS Klubbhamn,,,,,SE,,,http://www.beta.ockerobatsallskap.se,
Håveruds Gästhamn,,,,,SE,,,,
Tånnö båthamn,,,,,SE,,,,
Citadellshamnen,,,,,SE,,,,
Skillinge,,,,,SE,,,,
Gällnö,,,,,SE,,,,
Duse Udde Hamn,,,,,SE,,,,
Norrsundets Småbåtshamn,,,,,SE,,,,
St. Jolpan,,,,,SE,,,,
Krogbryggan,,,,,SE,,,,
Östersviken,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Hjuviks brygga,,,,,SE,,,,
Hjuviks Båtklubb,Lulles Väg,3,42340,Torslanda,SE,,,https://www.hjbk.se/,
Vinga gästhamn,,,,,SE,,,http://vinga.nu/gasthamnen/,
Styrsö Sandvikshamn,,,,,SE,,,,
Lerums Segelsällskap,,,,,SE,,,,
Djupviks hamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Katrinörarna,,,,,SE,,,,
St Erik Båtklubb,,,,,SE,,,,
Gåshaga Marina,,,,,SE,,,https://www.gashagamarina.se/,
Strängnäs Gästhamn,Storgatan,38,64530,Strängnäs,SE,,+46 732 56 19 34,http://www.promarina.se/hamnar/straengnaes,
Vindöns gästhamn,,,,,SE,,,http://www.vindonscamping.se/,
Dragsmarks Varv,,,,,SE,,,,
Lerkils marina,,,,,SE,,+46-300-27939,http://lerkil.net,
Sandö Hamn,,,,,SE,hamnkapten@sandohamn.com,+46-703-954253,http://www.sandohamn.com/,
Bergsvikens Hamnförening,,,,,SE,,,,
Simphamn,,,,,SE,,,,
Åmmebergsbåtklubb,,,,,SE,,,,
Jungfrusunds marina,,,,,SE,,,,
Vindö Marin,,,,,SE,,,http://www.vindomarin.com,
Sunds Marin,,389,451 96,Uddevalla,SE,info@sundsmarin.se,+46-522-64 43 20,http://sundsmarin.se/,Beschläge;Bootszubehör;Tauwerk
Ekenäs Småbåtshamn,Karön,,372 73,Ronneby,SE,,,,
Karön-Ekenäs Gästhamn,Karöbryggan,6,372 73,Ronneby,SE,,,,
Hönö Klåva hamn,,,,,SE,,,http://honoklova.se/gasthamnochstallplats/,
Sölvesborgs innerhamn,Hamngatan,2,294 31,Sölvesborg,SE,,,,
Enköpings Segelsällskaps klubbhamn,,,,,SE,,,,
Tyresö Strands Båtklubb,,,,,SE,,,,
Sanda Båtsällskap,,,,,SE,,,,
Smådalarö Gård,,,,,SE,,,,
Trosa Marin,,,,,SE,,,https://www.trosamarin.se/,Beschläge;Bootszubehör;Tauwerk
Ålabodarnas hamn,,,,,SE,hamnfogde@alabodarna.se,+46-706-270102,http://www.alabodarna.se/,
Båtbutiken,Varvstorget,,,Lomma,SE,,040-41 35 60,https://www.yourvismawebsite.com/batbutiken-i-lomma-handelsbolag,Beschläge;Bootszubehör;Tauwerk
Dyvik Marina,,,,,SE,,,,
Anderssons båtvarv,,,,,SE,,,,
Storumans båtklubb,,,,,SE,,,,
Stärnö Gästhamn,Boövägen,,374 31,Karlshamn,SE,,,,
Köpings gästhamn,,,,,SE,,,,
Norrebro hamn,,,,,SE,,,,
Linanäs Gasthamn,Linanäsvägen,140,184 97,Ljusterö,SE,,,https://www.linanasgasthamn.se/,
Kungshamns gästhamn,,,,,SE,daniel.jarnrot@sotenas.se,+46 70-239 83 23,,
Norrfällsviken,,,,,SE,,+4661321317,,
Måviken,,,,,SE,,+46-613-21204,,
Bönhman,,,,,SE,,+46-613-23001,,
Kårehamn,,,,,SE,,,,
Böda hamn,,,,,SE,,,,
Mastkran,,,,,SE,,,,
Timmernabben,,,,,SE,,,,
Åstols Hamn,,,,,SE,info@astolshamn.se,+46-768-18 55 94,http://astolshamn.se/,
Småbåtshamn,,,,,SE,,,http://marstrandsgasthamn.se/,
Malfors Slussen,,,,,SE,,,,
Vaverön gäst port,,,,,SE,,,,
Källa hamn,,,,,SE,,,,
Väjerns gästhamn,,,,,SE,,,,
Fiskhamn,,,,,SE,,,,
Gästhamn Lökanabben Aspö,,,371 37,Karlskrona,SE,,+46 73 512 15 95,https://www.visitkarlskrona.se/sv/gasthamn-lokanabben-aspo,
Örsundsbro båtklubb,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Burgsvik,,,,,SE,,,,
Småbåtshamnen Ivön,,,,,SE,,,,
Herte,,,,,SE,,,,
Närshamn,,,,,SE,,,,
Djaupdy,,,,,SE,,,,
Nabben,,,,,SE,,,,
Herrvik,,,,,SE,,,,
Katthammarsvik,,,,,SE,,,,
Botvaldavik,,,,,SE,,,,
Hallshuk,,,,,SE,,,,
Lickershamn,,,,,SE,,,,
Såtenäs Båtklubb,,,,,SE,,,,
Gästhamn - Hermans Heja,Båthamnsvägen,,294 35,Sölvesborg,SE,,,,
Västra Näs,,,,,SE,,,,
Östra Torsö,Torsö Hamn,13,294 94,Sölvesborg,SE,,,,
"Stora Dyrön, Sydhamnen",,,,,SE,,,,
"Stora Dyrön, Nordhamnen",,,,,SE,,,,
Norje,,,,,SE,,,,
Pukavik,,,,,SE,,,,
Mollösunds gästhamn,,,,,SE,mollosundshamn@orust.se,+46-730-64 70 25,https://www.orust.se/uppleva-och-gora/gasthamnar/mollosunds-gasthamn,
Bergkvara Gästhamn,,,,,SE,,,,
Mons Stugby och Camping,,,,,SE,,,,
Torshälla hamn,,,,,SE,,,,
Kullaviks Hamn,,,,,SE,info@kullavikshamn.se,+46 31 931013,https://kullavikshamn.se,
Hölö båtklubb,,,,,SE,,,,
Sundbyholm gästhamn,,,,,SE,,,,
Lögla,,,,,SE,,,,
Fritidshamn Matvik,,,,,SE,,,,
Kran 11,,,,,SE,,,,
Kran 10,,,,,SE,,,,
Fejans Gästhamn,,,,,SE,,,,
Arholma Östra Gästhamn,,,,,SE,,,,
Marholmen guest bryga,,,,,SE,,,,
Rydsnäs Småbåtshamn,,,,,SE,,,,
Sandviks småbåtshamn,,,,,SE,,,http://sbobf.se/,
PRO MARINA,,,,,SE,,,,
Fjäderholmarnas gästhamn,,,,,SE,,,,
Hasslö Båtförening,,,,,SE,,,,
Mista udde,,,,,SE,,,,
Nimbushamnen,,,,,SE,,+46 31-96 25 55,http://nimbusockero.se/,
Björkö hamn,,,,,SE,,,http://www.bjorkohamn.se,
Mastkran,,,,,SE,,,,
Nya Varvet,,,,,SE,,,,
Hummelmora,,,,,SE,,,,
Hamnen,,,,,SE,,,,
Hörvikens marina,,,,,SE,,,,
Brevik,,,,,SE,,,,
Gästhamn,,,,,SE,,,,
Gästhamn Kalvsund,,,,,SE,,+46-73-050 49 76,http://kalvsund.nu/turista-pa-kalvsund/gasthamn/,
Örsviken,,,,,SE,,,,
Norrtälje SS klubbholme,,,,,SE,,,https://www.norrtaljess.se,
Revsudde Hamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Skattkärrs båtklubb,Tegelbruksgatan,8,65672,Skattkärr,SE,,,https://www.skattkarrsbatklubb.se/,
Blidö Wärdshus,,,,,SE,,+46 0176 825 99,,
Marina Dals Långed,,,,,SE,,,,
Tjuvkils hamn,,,,,SE,,,,
Riddersholm,,,,,SE,,,,
Ringens varv,,,,,SE,pia.osterman@ringensvarv.se,,http://www.ringensvarv.se/,Beschläge;Bootszubehör;Tauwerk
Dvärsätts Båtvarv,,,,,SE,,,,
Virveln,,,,,SE,,,,
båtklubb,,,,,SE,,,,
Captains,Kommendörsgatan,26,11444,Stockholm,SE,,,https://www.captains.se,Beschläge;Bootszubehör;Tauwerk
Småbåtshamn,,,,,SE,,,,
Filipstads gästhamn,,,,,SE,,,,
Birka gästhamn,,,,,SE,birka.museet@stromma.se,,http://www.svenskagasthamnar.se/malaren/bjorko-birka/,
Sölje Brygga,,,,,SE,,,,
Goviks båthamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Hälsö hamn,,,,,SE,hamnkapten@halsohamn.se,,http://www.halsohamn.se/,
Lysekils Marina,,,,,SE,,,https://lysekilsmarina.se/,
Stora Kornö småbåtshamn,,,,,SE,,,,
Rosättra varv,Rosättra varvsväg,,,,SE,,,,Werften
Bye brygga,,,,,SE,,,,
Ekenäs Gästhamn,,,,,SE,ekenasgasthamn@gmail.com,,http://www.saffle.se/sv/kultur-fritid/saffle-gasthamn/andra-gasthamnar/ekenas-gasthamn/,
Orust Marina,,,,,SE,batplats@orustmarina.se,+46-706-26 03 09,http://www.orustmarina.se/orust-marina-yacht-club/bathamn/,
Småbåtshamn,,,,,SE,,,,
Åmåls gästhamn,,,,,SE,,,http://www.amal.se/turism-och-uppleva/amals-gasthamn-och-stallplats/,
KSSS Lökholmen,,,,,SE,,,,
Åsättra brygga,,,,,SE,,,,
Klintan,,,,,SE,,,,
Dragsmarks klosters hamn,,,,,SE,,,,
Grönhögens hamn,,,,,SE,,,,
Albatross Segel,Backa Bergögata,2J,422 46,Hisings Backa,SE,segel@albatrossegel.se,+46-31-45 55 56,http://www.albatrossegel.se/,Segelmacher
Södra hamn,,,,,SE,,,,
Lindholmens Båtklubb,,,,,SE,,,https://www.oscarssonwall.se/LBK/,
Trälhavets Båtklubb,,,,,SE,,,,
Sea Sea,,,,,SE,,,,Beschläge;Bootszubehör;Tauwerk
Båtbryggorna vid Stagården,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Ingareds båtförening,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Träslövsläges småbåtshamn,,,,,SE,,,http://www.traslovslagesbatklubb.se/,
Varbergs Innerhamn,,,,,SE,,+46-340-885 28,http://www.varberg.se/trafikinfrastruktur/hamn/varbergsinnerhamn.4.6c3e89b914293f16169980.html,
Getteröns Småbåtshamn,,,,,SE,getteron@telia.com,+46-34 08 49 80,http://www.getteronmarina.se,
Stuvö hamn,,,,,SE,,,,
Lågbo båtplats,,,,,SE,,,,
Båtsam verkstad,,,,,SE,,,,
Båtsam,,,,,SE,,,,
Marin & Fritid,,,,,SE,,,https://marinfritid.com/,Beschläge;Bootszubehör;Tauwerk
Bassholmen,,,,,SE,,,http://allmogebatar.se/,Kran;Werften
Källvikens och Munkeby marina,,,,,SE,,,http://www.fantasi-yachts.se/marinan,
Grötö hamn,,,,,SE,,,http://www.groto.se/hamnen/gasthamn,
Långeviks småbåtshamn,,,,,SE,,,http://www.valbodalenbf.se/,
Valbodalen småbåtshamn,,,,,SE,,,http://www.valbodalenbf.se/,
Småbåtshamn,,,,,SE,,,,
Blåvik småbåtshamn,,,,,SE,,,,
Engewikens Båtförening,,,,,SE,,,http://www.engewiken.se,
Getskärs Marina,,,,,SE,info@getskarsmarina.se,,https://www.getskarsmarina.se,
Gästhamn Lövstavikens Båtförening,,,,,SE,,+46-346-71 17 07,http://www.lovstaviken.se,
Grönslätts båtförening,,,,,SE,,,,
GFA:s Båthamn,,,,,SE,,,http://www.gfasbathamn.se,
Bopallen,,,,,SE,,,http://www.nordkosterhamn.com,
Småbåtshamn,,,,,SE,,,,
Killingsholmens båthamn,,,,,SE,info@vastvarv.se,,http://www.vastvarv.se,
Ängholmens Varv,,,,,SE,info@vastvarv.se,,http://www.vastvarv.se,
Mastkran,,,,,SE,,,,
Varvet i Sjöhed,,,,,SE,info@vastvarv.se,,http://www.vastvarv.se,
Småbåtshamn,,,,,SE,,,http://majviksbryggor.se/,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Klädesholmens Västra hamn,,,,,SE,,+46-(0)706-75 75 45,,
Mossholmens Marina,Mossholmsvägen,1,47196,Bleket,SE,info@mossholmen.se,+46-304-67 52 55,http://www.mossholmen.se/marina/,
Rönnängs småbåtshamn,,,,,SE,,,http://rbf.nu,
Fiskebäckskils småbåtshamn,,,,,SE,,,,
Höviksnäs Båtförening,,,,,SE,,,http://www.hovik.se/,
Grundsunds Marina,,,,,SE,,+46-523-200 20,http://www.grundsundsmarina.se,
Prishamnen,,,,,SE,,,,
Knippla gästhamn,,,,,SE,,+46-706-56 37 67,http://www.knipplahamn.se,
Hyppeln gästhamn,Sandtångsvägen,12,475 52,Hyppeln,SE,hamnen@hyppeln.com,+46-72-718 66 55,https://hyppeln.com/upplev-hyppeln/gasthamnen/,
SS Frams gästhamn,,,,,SE,,+46-705-79 66 37,http://www.ssfram.com/hamn.html,
Småbåtshamn,,,,,SE,,,,
Gårda Brygga,,,,,SE,,,http://www.gardabrygga.se/,
Gottskärs Hamn,,,,,SE,hamnvard@gottskarshamn.se,+46 705-254046,https://www.gottskarshamn.se/,
Lindgrens Hamn,,,,,SE,,,https://sv-se.facebook.com/pages/Lindgrens-Hamn/213307045357979,
Stora Enen,,,,,SE,,,,
Hedens hamn,,,,,SE,,,,
Styrsö Bratten,,,,,SE,,,http://www.styrso.nu/sbbf/gastplats.htm,
Småbåtshamn,,,,,SE,,,,
Bråtavikens Båtsällskap,,,,,SE,,,https://brataviken.se/,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Maleviks hamn,,,,,SE,,,http://www.malevik.org/,
Klagshamns hamn,,,,,SE,khf@klagshamn.nu,+46-40-46 82 84,http://www.klagshamn.nu/,
Småbåtshamn,,,,,SE,,,,
Glommens hamn,,,,,SE,,,http://www.glommensbatklubb.se/,
Småbåtshamn Kolholmarna/Grötö,,,,,SE,,,,
Havsbadets gästhamn,,,,,SE,,,https://www.lysekil.se/uppleva-och-gora/idrott-motion-och-friluftsliv/batplatser-batupplag-och-gasthamnar/gasthamnar/havsbadets-gasthamn.html,
Röds hamn,,,,,SE,,,,
Båtakuten,,,,,SE,,,http://www.batakuten.se,
Småbåtshamn,,,,,SE,,,,
Kyrkesunds Östra Hamn,,,,,SE,,,,
Torekovs hamn,,,,,SE,,,http://torekovshamn.nu/,
Mälbyhamn,,,,,SE,,,,
Höganäs småbåtshamn,,,,,SE,hamnmastare@hbs.se,+46-42 33 33 65,http://www.hbs.se/,
Norra Hamnen Helsingborg,,,,,SE,port@marinahelsingborg.se,+46-42 21 13 21,http://www.marinahelsingborg.se/,
Råå Hamn,,,,,SE,raa.hamnforening@telia.com,+46-42-261635,http://www.raahamn.se/,
Nyhamns hamn,,,,,SE,,,http://nyhamnsbyalag.se/hamnen/hamninformation/,
Lerhamns hamn,,,,,SE,,,,
Vejbystrands hamn,,,,,SE,,,http://vejbystrandshamn.se/,
Mölle Hamn,,,,,SE,,,http://mollehamn.se/molle-hamn.aspx,
Båstad hamn,,,,,SE,,,http://www.bastadhamn.se/,
Skallkrokens hamn,,,,,SE,,,http://www.skallkroken.se/sv-SE,
Stensjö hamn,,,,,SE,,,,
Gästhamnen,,,,,SE,,,,
Ellös gästhamn,,,,,SE,,,http://www.orust.se/amnesomrade/upplevaochgora/gasthamnar/ellosgasthamn.4.2f8c9bd513dca025875e4e.html,
Stockens gästhamn,,,,,SE,stockenshamn@orust.se,+46-730-64 69 95,http://www.orust.se/amnesomrade/upplevaochgora/gasthamnar/stockensgasthamn.4.2f8c9bd513dca025875e8a.html,
Örnsköldsviks gästhamn,,,,,SE,,+46-727367030,https://www.ornskoldsviksgasthamn.se/,
Skintebo hamn,,,,,SE,,,,
Marstrands Marina Dyk och Skeppshandel,,,,,SE,,,http://www.marstrandsmarina.se,Beschläge;Bootszubehör;Tauwerk
Hjertmans Göteborg,,,,,SE,,+46 31 748 25 30,https://www.hjertmans.se/,Beschläge;Bootszubehör;Tauwerk
Hälleviksstrands Hamn,,,,,SE,roger.andersson@orust.se,+46-730-65 08 45,http://www.orust.se/amnesomrade/upplevaochgora/gasthamnar/halleviksstrandsgasthamn.4.2f8c9bd513dca025875ed4.html,
Styrsö Tången,,,,,SE,,,http://www.grefab.se/styrso_tangen/start,
Norra Hamnens gästhamn,,,,,SE,,,https://www.lysekil.se/uppleva-och-gora/idrott-motion-och-friluftsliv/batplatser-batupplag-och-gasthamnar/gasthamnar/norra-hamnens-gasthamn.html,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Norra Hamnen,,,,,SE,,,,
Södra Hamnen,,,,,SE,,,,
Slättens hamn,,,,,SE,,,,
Borgesund,,,,,SE,,,,
Styrsö Tången,,,,,SE,,,,
Smögen marin,,,,,SE,,,http://www.smogenmarin.se/,Beschläge;Bootszubehör;Tauwerk
Hycklinge hamn,,,,,SE,,,,
Risanäs,,,,,SE,,,,
Gö Marina,,,,,SE,,,,
Press & son,Ranhammarsvägen,11,168 67,Bromma,SE,,,https://www.press-son.se/,Beschläge;Bootszubehör;Tauwerk
Sörvik & Hadartz Båtbyggeri,,,,,SE,,,https://www.shbat.se/,Kran;Werften
Småbåtshamn,,,,,SE,,,,
Nautic Center,,,,,SE,,,https://www.nautic-center.se,Beschläge;Bootszubehör;Tauwerk
Fingalshamn,,,,,SE,,,,
Gästhamn Dragsö Utkik,Seglarevägen,,371 37,Karlskrona,SE,,,https://www.visitkarlskrona.se/sv/gasthamn-dragsö-utkik,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Ulebergshamns småbåtshamn,,,,,SE,,,,
Gästhamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Kungshamns småbåtshamn,,,,,SE,,,,
Rossöhamn,,,,,SE,,,,
Kungsviks hamn,,,,,SE,,,,
Grebbestads hamn,,,,,SE,,,,
Tanumstrand gästhamn,,,,,SE,,,,
Hamburgsund Gästhamn,,,,,SE,,,https://www.hamburgsundsbokning.se/hamburgsund.html,
Småbåtshamn,,,,,SE,,,,
Hålkedalen,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Sannäs hamn,,,,,SE,,,,
Kran 47,,,,,SE,,,,
Kran 24,,,,,SE,,,,
Kran 42,,,,,SE,,,,
Rödön/Lindesnäs,,,,,SE,,,,
Hunnebostrand gästhamn,,,,,SE,,,,
Bovallstrands Marina,,,,,SE,bovallstrandsmarina@ifver.com,+46 52357266,https://sv-se.facebook.com/BovallstrandsMarina,
Grönemads hamn,,,,,SE,,,http://www.ghf.se,
Resö Gästhamn,,,,,SE,,,http://www.reso.nu/turistinformation/gasthamn.html,
Gästhamn,,,,,SE,,,,
Fjällbacka gästhamn,,,,,SE,,,http://www.hamburgsundsbokning.se/fjallbacka.html,
Malmöns gästhamn,,,,,SE,,,,
Nösunds båthamn,,,,,SE,,,http://nosundsbathamn.se,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Småbåtshamn,,,,,SE,,,,
Käringöns gästhamn,,,,,SE,karingonshamn@orust.se,+46 (0)304 56055,http://www.orust.se/amnesomrade/upplevaochgora/gasthamnar/karingonsgasthamn.4.2f8c9bd513dca025875e6c.html,
Småbåtshamn,,,,,SE,,,http://lunneplan.se/batplatser/,
Hällevik Yacht Club,,,,,SE,marina@hyc.is,+46-722-058 299,http://www.hallevikyachtclub.se/,
Hälleviksstrands Varvs Marina,,,,,SE,info@hvab.se,+46-304-52 006,http://halleviksstrandsvarv.se/,
Edshultshalls gästhamn,,,,,SE,,+46-730-64 98 29,http://www.orust.se/amnesomrade/upplevaochgora/gasthamnar/edshultshallsgasthamn.4.2f8c9bd513dca025875e3f.html,
