Name,Straße,Hausnummer,PLZ,Ort,Land,Email,Telefonnummer,Website,Produktkategorien
Suaru kalasadam,,,,,EE,,+372 5119242,https://kihnu.ee/suaru-kalasadam,
Suurpea sadam,,,,,EE,,+3726218828,,
Tarvastu sadam,,,,,EE,,,,
Tilgu sadam,,,76904,Ilmandu küla,EE,,+372 5089340,https://www.harku.ee/tilgu-sadam,
Toila sadam,Sadama tee,2,41702,Toila alevik,EE,,+372 56663590,,
Võsu sadam,Piiri,6,45501,Võsu alevik,EE,,+372 5058145,https://vosusadam.ee/,
Topu sadam,,,,,EE,,+37256986655,,
Tori jõesadam,,,,,EE,,,,
Kuressaare sadam,Tori,4,93810,Kuressaare,EE,,+3724533450,https://kuressaarejahisadam.ee/,
Kungla sadam,,,,,EE,,+37253411457,http://www.kunglasadam.ee/,
Võrkaia sadam,,,,,EE,,+372 4530682,https://nma.vta.ee/aton/2536,
Võiste sadam,Kaluri,1,86501,Võiste alevik,EE,,+3725527892,,
Võidu sadam,,,,,EE,,+372 4448200,,
Merelaiu väikesadam,,,,,EE,,+3725017067,https://merelaiupuhkekula.eu/,
Kavaru sadam,,,,,EE,,+372 4448200,,
Värati sadam,,,,,EE,,+3725177467,,
Väike-Turu sadam,Väike-Turu,10,51013,Tartu,EE,,+3725177467,,
Värssu sadam,,,,,EE,,+372 5651560,,
Treimani sadam,,,,,EE,,+372 5114860,,
Leppneeme kalasadam,Leppneeme Sadama tee,25,74009,Leppneeme küla,EE,,+3725087786,,
Leppneeme sadam,Leppneeme Sadama tee,18,74009,Leppneeme küla,EE,,+3725128188,https://leppneeme.viimsi.ee/,
Lindi sadam,,,,,EE,,+3725092768,,
Liu sadam,,,,,EE,,+372 56218848,,
Virtsu vanasadam,Tallinna mnt,31,90101,Virtsu alevik,EE,,+372 5030259,,
Virtsu kalasadam,,,,,EE,,+372 4724630,,
Kaunispe sadam,,,,,EE,,+372 5177332,,
Tärkma sadam,,,,,EE,tarkmasadam@gmail.com,+372 5043016,,
Marina office,Lennusadama,9,10415,Tallinn,EE,,,,
Kaavi paadisadam,,,,,EE,,+372 4525000,,
Kaberneeme sadam,Kordoni tee,20,74211,Kaberneeme küla,EE,info@kaberneememarina.ee,+372 58344344,https://kaberneememarina.ee,
Kakri sadam,,,,,EE,,+372 5279424,,
Kakumäe jahisadam,Lesta,16,13516,Tallinn,EE,,+372 6777444,https://marina.havenk.com/,
Jugassaare sadam,,,,,EE,,,,
Kiideva sadam,,,,,EE,,+3725022493,,
Kesse-Jaani sadam,,,,,EE,,+372 5130809,,
Kelnase sadam,,,,,EE,,+372 5128188,https://kelnase.viimsi.ee/,
Lõmala sadam,,,,,EE,,+37256472104,http://www.lomalasadam.ee/,
Lõpesuu sadam,,,,,EE,,+372 5044169,,
Pae sadam,,,,,EE,,+372 5017548,,
Paatsalu sadam,,,,,EE,,+372 5028040,https://www.paatsalupuhkekeskus.ee/paatsalu-sadam/,
Kastna väikesadam,,,,,EE,,+372 4448200,,
Kolkja sadam,Sadama,5,60306,Kolkja alevik,EE,,+372 5068581,,
Kudruküla sadam,,,,,EE,,+372 56898212,,
Kassari sadam,,,,,EE,,+372 5063874,,
Karepa sadam,,,,,EE,,+372 5205763,,
Kalmaküla sadam,,,,,EE,,+372 5528114,https://www.kalma.ee/et/kalma-sadam/,
Otsa väikesadam,,,,,EE,,+37253495035,,
Oti väikesadam,,,,,EE,,+3725279233,,
Osmussaare sadam,,,,,EE,,+372 4724350,https://www.laanenigula.ee/sadamad,
Pusi väikesadam,,,,,EE,,+372 55533493,,
Läätsa paadisadam,,,,,EE,,+372 4571639,,
Lõunaranna sadam,,,,,EE,,+372 5036640,http://www.lounaranna.ee/,
Jõe paadisadam,,,,,EE,,+372 5274280,,
Japsi sadam,J. V. Jannseni,36a,80041,Pärnu,EE,,+372 4459600,https://japs.ee/,
Jaagupi sadam,,,,,EE,,+372 56506638,,
Hiiessaare sadam,,,,,EE,,+372 5051670,,
Vesiaia sadam,,,,,EE,,,,
Haldi sadam,,,,,EE,,+372 5031734,https://www.haldisadam.ee/,
Salinõmme paadisadam,,,,,EE,,+372 5135680,,
Salinõmme kalasadam,,,,,EE,,+372 523 1888,,
Salinõmme sadam,,,,,EE,,+372 523 1888,,
Salinõmme vanasadam,,,,,EE,,,,
Saastna vanasadam,,,,,EE,,+372 5030430,,
Saarepera sadam,,,,,EE,,+372 53310933,,
Kallaste sadam,,,,,EE,,+372 4530672,,
Kallaste rannasadam,Tööstuse,10,60103,Kallaste,EE,,+372 5151976,,
Kallaste sadam,,,,,EE,,+372 56999132,https://rannapuura.ee/teenused/,
Pirita sadam,,,,,EE,,+372 6398800,https://www.piritatop.ee/sadam/,
Kaldu sadam,,,,,EE,,+372 56667595,,
Kübassaare sadam,,,,,EE,,,,
Valmeranna sadam,,,,,EE,ants@saarteliinid.ee,+372 4594240,,
Vainupea sadam,,,,,EE,signe.somelar@gmail.com,+372 53431027,,
Vainu sadam,,,,,EE,sulo.nigul@metro.ee,+372 5013211,,
Vahtrepa sadam,,,,,EE,,+3725037784,,
Unguma sadam,,,,,EE,unguma.paadisadam@gmail.com,+372 5160792,,
Uisusadam,,,,,EE,jlem@online.ee,+372 5253544,,
Kärsa sadam,,,,,EE,info@saarekala.ee,+372 4521470,https://www.saarekala.ee/,
Kõrgessaare sadam,,,,,EE,priit.post@esmarehitus.ee,+372 5049165,,
Laaksaare sadam,,,,,EE,info@saarteliinid.ee,+372 4530140,https://saarteliinid.ee/laaksaare/,
Lao sadam,,,,,EE,arbetona@gmail.com,+372 5010011,,
Leesikalda sadam,,,,,EE,Raivo.Pukk@abiveod.ee,+372 56268498,,
Lehtma sadam,,,,,EE,tonu@ulemistearimaja.ee,+372 6030700,,
Lehtma kalurisadam,,,,,EE,tonu@ulemistearimaja.ee,+372 6030700,,
Lääne sadam,,,,,EE,rein@paatsalu.ee,+372 5028040,http://www.paatsalu.ee/paatsalu-sadam/,
Luunja jõesadam,Jõesadama,12,62222,Luunja alevik,EE,sadam@luunja.ee,+372 5166213,https://luunja.ee/luunja-joesadam,
Luige väikesadam,,,,,EE,hannosaar@hotmail.com,+372 5010136,,
Lohusuu sadam,,,,,EE,indekovara@gmail.com,+372 5151976,,
Mahu sadam,,,,,EE,,,,
Mihkli sadam,,,,,EE,miflaine@mail.ee,+372 5150220,,
Muratsi sadam,,,,,EE,sadam@muratsi.ee,+372 53974722,https://www.muratsi.ee/,
Mehikoorma sadam,,,,,EE,mehikoormasadam@gmail.com,+372 5235915,,
Männi väikesadam,,,,,EE,,+372 503 3070,,
Mõntu sadam,,,,,EE,info@montusadam.ee,+372 5145578,https://www.montusadam.ee/,
Mõntu väikelaevade sadam,,,,,EE,info@montusadam.ee,+372 5145578,https://www.montusadam.ee/,
Kalana sadam,,,,,EE,jyri.tamm@jtholding.ee,+372 5211380,,
Kalana jahisadam,,,,,EE,sadamad@hiiumaa.ee,+372 56662514,https://hiiumaasadamad.ee/kalana/,
Ristna lõunasadam (ehitamisel),,,,,EE,endelevert@hotmail.com,+372 5652060,,
Remniku vanasadam,,,,,EE,paulkarberg@gmail.com,+372 53332188,,
Ristna sadam,,,,,EE,info@ristnasadam.ee,+372 5059038,https://www.ristnasadam.ee,
Mustvee sadam,,,,,EE,mustteenus@gmail.com,+372 7726330,https://www.mustteenus.ee/mustvee-sadam/,
Mustvee paadisadam,,,,,EE,mustteenus@gmail.com,+372 7726330,https://www.mustteenus.ee/mustvee-sadam/,
Manilaiu sadam,,,,,EE,munalaiu.ylevaataja@saarteliinid.ee,+372 5688 4443,https://saarteliinid.ee/manilaiu/,
Naissaare sadam,,,,,EE,info@saarteliinid.ee,+372 4530140,https://saarteliinid.ee/naissaare/,
Naistlaiu sadam,,,,,EE,pyhalepa@hiiumaa.ee,+372 463 6840,,
Narva Kulgu sadam,,,,,EE,narvasadamkapten@gmail.com,+372 55699195,http://narvasadam.ee/kulgu-sadam/%C3%BCldinfo-kulgu.html,
Narva linnasadam,,,,,EE,narvasadamkapten@gmail.com,+37258503008,http://narvasadam.ee/narva-sadam/%C3%BCldinfo.html,
Nasva sadam,,,,,EE,teade@bwb.ee,+372 5096667,https://bwb.ee/,
Nasva jõesadam,,,,,EE,undrest@hotmail.com,+372 5023860,,
Omedu rand,,,,,EE,indekovara@gmail.com,+372 5151976,,
Kaldasilla sadam,,,,,EE,peipsikalakuld@gmail.com,+372 7727240,,
Papissaare sadam,,,,,EE,info@saarteliinid.ee,+372 4530140,https://saarteliinid.ee/papissaare/,
Paslepa-Viigi sadam,,,,,EE,info@hansaassets.ee,+372 6671250,,
Peerni sadam,,,,,EE,maidokaja@hotmail.com,+372 566 53088,,
Pihelgalaiu sadam,,,,,EE,olav@eften.ee,+372 5042165,,
Piirissaare sadam,,,,,EE,info@saarteliinid.ee,+372 4530140,https://saarteliinid.ee/piirissaare/,
Rebase paadisadam,,,,,EE,mrennu@gmail.com,+372 5023176,,
Rannametsa sadam,,,,,EE,rannametsapaadisadam@gmail.com,+372 5535296,,
Rannaaugu sadam,,,,,EE,heiki.soodla@gmail.com,+372 53437739,,
Raja väikesadam,,,,,EE,grigori.blinnikov@mail.ee,+372 5061001,,
Roopa sadam,,,,,EE,mihkelraud@hotmail.com,+372 53403242,,
Ruhve sadam,,,,,EE,taivo@linford.ee,+372 56485300,,
Rälby sadam,,,,,EE,vv@vormsi.ee,+372 5296318,,
Rohuneeme väikesadam,,,,,EE,info@watersport.ee,+372 562 24146,https://www.watersport.ee/rohuneeme-vaeikesadam,
Rohuneeme sadam,,,,,EE,loots@loots.ee,+372 6053800,https://www.loots.ee/,
Võõpsu sadam,,,,,EE,vald@rapina.ee,+372 53310933,,
Võõpsu külasadam,,,,,EE,enn051@hot.ee,+372 5153793,,
Veibri sadam,,,,,EE,andrey.uafg@gmail.com,+372 59187171,,
Veere sadam,,,,,EE,asveeresadam@gmail.com,+372 5291115,,
Veere vanasadam,,,,,EE,kilumets@tt.ee,+372 5017378,,
Varese sadam,,,,,EE,harry@windrose.ee,+372 5066740,https://www.varesesadam.ee/,
Varnja sadam,,,,,EE,varnjasadam@gmail.com,+372 5052231,,
Vasknarva sadam,Sõrenetsi tee,88,41007,Vasknarva küla,EE,peipus1@gmail.com,+372 3392622,,
Vasknarva uussadam,,,,,EE,indekovara@gmail.com,+372 5151976,,
Vana-Sauga Sadam,,,,,EE,lasnmati@gmail.com,+372 4443170,,
Varbla sadam,,,88228,Rannaküla,EE,varblapk@gmail.com,+372 5061879,https://www.varblapuhkekyla.ee,
Turja sadam,,,,,EE,sadamturja@gmail.com,+372 56982579,,
Tuletorni kai,,,,,EE,andres.taukar@utilitas.ee,+372 5051012,,
Orissaare sadam,,,,,EE,piidivabrik@gmail.com,+372 56239358,,
Ruhnu sadam,,,,,EE,ruhnu@saarteliinid.ee,+3725096239,https://saarteliinid.ee/ruhnu/,
Saaremaa sadam,,,,,EE,a.kungla@ts.ee,+3726318805,https://www.ts.ee/en/saaremaa-harbour/,
Mäebe rannaseltsi paadisadam,,,,,EE,,,https://www.maeberannaselts.ee/,
Kalevi jahtklubi sadam,,,,,EE,,+37253010450,https://kjk.ee/,
Keemu sadam,,,,,EE,,,,
Saastna sadam,,,,,EE,,,,
Pusku sadam,,,,,EE,,,,
Viljandi sadam,,,,,EE,,,,
Laomäe paadisadam,,,,,EE,,,,
Vanaluubi paadisadam,,,,,EE,,,,
Äksi sadam,Tuule,6,60543,Äksi alevik,EE,,,https://www.tkj.ee/,
Saadjärve Jahtklubi,,,,,EE,,,http://www.saadjarvejahtklubi.ee/,
Sandla paadisadam,,,,,EE,,,,
Westmeri Sadam,,,,,EE,info@westmeri.ee,+372 5303 9129,https://westmeri.ee/,
Westmeri Jahisadam,,,,,EE,info@westmeri.ee,+372 5303 9129,https://westmeri.ee/,
Haapsalu Suur-Holmi Sadam,,,,,EE,valdo.kivi@ieg.ee,+3725652887,https://www.grandholmmarina.ee/,
Haapsalu Veskiviigi Sadam,,,,,EE,valdo.kivi@ieg.ee,+3725652887,https://www.grandholmmarina.ee/,
Haapsalu vanasadam,,,,,EE,info@aiboland.ee,+372 55623993,https://www.aiboland.ee/,
Suur-Lootsi Sadam,Suur-Lootsi,1d,29023,Narva-Jõesuu,EE,mart.lee@agency.ee,+372 5031805,,
Narva-Jõesuu Sadam,Suur-Lootsi,4,29023,Narva-Jõesuu,EE,sadam@narva-joesuu.ee,+372 5667 2962,https://www.njsadam.ee/,
Narva-Jõesuu Kalurisadam,Kalda,32a,29022,Narva-Jõesuu,EE,sadam@narva-joesuu.ee,+372 5667 2962,https://www.njsadam.ee/kalurisadam_est.html,
Prangli Lõunasadam,,,,,EE,kahroracing@gmail.com,+372 6016662,,
Turusadam,,,,,EE,giga@giga.ee,+372 7385172,,
Lautri sadam,,,,,EE,,,,
Laossina paadisadam,,,,,EE,,,,
Reigi paadisadam,,,,,EE,,,,
Kassariotsa sadam,,,,,EE,sander@hiiumaale.ee,+372 5052661,,
Bürgermeistri sadam,,,,,EE,hlv@haapsalulv.ee,+3724725300,,
Männiku sadam,,,,,EE,indrek@paavli.ee,,,
Jõesuu sadam,,,,,EE,anmar@vortsjarv.com,+3725066426,https://vortsjarv.com/vortsjarve-kulastuskeskus/sadamateenused/,
Ulge sadam,,,,,EE,anmar@vortsjarv.com,+3725066426,https://ulgepark.ee/contact,
Vanasauna sadam,,,,,EE,viljandivald@viljandivald.ee,+372 53035482,,
Beresje sadam (ehitamisel),Navoloki,3,64303,Beresje küla,EE,,+372 796 4733,,
Rahuste sadam (ehitamisel),,,,,EE,,,,
Vestsilla sadam,,,,,EE,andres@weldmets.com,+3725161460,,
Meerapalu sadam,,,,,EE,gerrit@brggrupp.ee,+372 5291015,https://alliklepasadam.ee,
Kirderanna sadam,,,,,EE,vald@saaremaavald.ee,+372 4525000,,
Meremäe sadam,,,,,EE,,+372 5207832,,
Narva-Jõesuu Jahtklubi sadam,,,,,EE,sadam@njjahtklubi.ee,+372 5280804,https://www.facebook.com/narvajoesuujahtklubi,
Pärnu Vanasadam,,,,,EE,kaspar.kokk@transcom.ee,+372 5166317,,
Toominga sadam,Uuetalu tee,8,74012,Rohuneeme küla,EE,,+3725264873,,
Vaala sadam,,,,,EE,rolandtomson@gmail.com,+3725073917,,
Kuivastu väikelaeva sadam,,,,,EE,,,,
